"SSN","totpop18","pop18_1564","a04","a59","a1014","a1520","a2024","a2529","a3034","a3539","a4044","a4549","a5054","a5559","a6064","a6569","a7074","a7580","a8084","a85","pop18_1564P"
403,6624.92388855934,4497.32858218047,590.524355309199,217.91416208216,318.752029645348,227.739479561435,295.218444102335,544.484274146472,689.139910167647,500.418002547072,344.567390350072,365.565924776316,498.54047693026,599.593173699923,432.061505898941,302.240529862098,267.431806294181,226.771020200808,120.921525506481,83.0398774785925,67.8849849120073
404,11317.2067636557,7301.26975879876,606.445726846571,754.81078613009,567.298170083392,773.248155592467,487.839112585902,737.73464306662,696.955277713847,765.920253667102,876.986005906152,625.272560721855,801.841319261891,769.592394398069,765.880035884852,674.557881261446,451.237878546272,345.386683194178,374.086756770258,242.113122024725,64.5147686286532
405,7607.28901472811,4999.86061616868,352.665314956567,345.994662393143,501.788413916767,658.238573214736,456.634873990368,488.476391796373,453.314311685694,264.446357117153,543.094598772593,929.815366906106,393.931937020214,451.54000255997,360.36820310547,382.512567580538,323.444164120554,250.067269472703,131.801760090867,319.154246028289,65.724604474586
406,5684.43104428682,3754.04780479211,393.733515473557,195.680945830066,247.559929789229,350.517266496094,258.614240711243,535.733149742456,307.306898469154,342.86164755439,328.384866772862,387.477556197283,386.182363073868,480.392429705431,376.577386069327,261.535002565065,455.022965083282,173.942906991863,83.1614242557058,119.746549505946,66.0408715585554
407,2047.663115301,1543.91508241671,104.884108070635,134.998059584629,84.8801953819526,171.331701089355,151.485566084282,135.057966411757,178.105071683656,155.844254993957,90.1807824661909,215.087803755376,231.379173511037,122.471374580083,92.9713878410154,49.9980658208037,68.5907513420803,21.5064023950498,21.5931855125591,17.2972647765817,75.3988813335517
408,74469.9821951332,47871.9764320595,6602.39415409387,6590.18346530117,6438.67511231501,5348.12459931979,5928.90642021375,5771.59183710152,5733.42593637796,5706.68148938678,3921.00797953732,4010.70157108568,3854.56436813818,4291.54331764731,3305.42891325117,2607.4778167158,1753.97298672587,1065.37100048856,850.499599498616,689.431627934867,64.2835878577503
409,70792.0212614154,45492.4681646161,3738.57984035167,3750.8390386147,4567.53065659153,4775.21103423176,3676.22096768643,3750.31892496248,4341.30916035409,4289.94872191428,4416.19629835913,4896.58699578721,5190.8728798446,5364.06792472406,4791.7352567521,3509.33043394814,2896.65893850796,2715.9027908564,1970.06903447829,2150.64236345058,64.2621404983268
410,1496.42862926786,937.189114273979,70.8812297323999,34.6169867722941,49.9609511230981,75.9922855727066,90.5660755629386,69.1415073657469,40.7204011432021,77.1214068076487,89.6515870600321,63.3992301585696,191.07348345861,129.004495232074,110.518641912451,138.009594884684,80.8506959621669,110.060503560431,49.644814147837,25.2147388109742,62.6283870773379
411,4866.69944490534,3256.38784440852,219.339985976243,399.599706904929,395.246588092308,283.66864087469,454.09227610788,348.731959740041,276.92169527982,269.782004105668,375.705590252151,232.736830037224,343.805264039593,271.521397133065,399.422186838384,186.336343925034,199.597833282911,106.950749241173,66.3895737956641,36.8508192785576,66.9116283278483
412,13201.7200932559,8778.8113227796,684.76509928528,854.304009443618,662.147342559809,468.848149179801,736.244301015682,1217.81206023807,1026.53140522542,993.129824518808,912.60379668046,846.994571971276,863.680107038513,836.389934810177,876.577172101388,796.994700063978,600.26943223203,300.422305332175,194.621120036277,329.384761523156,66.4974810916059
413,2248.93513148435,1466.62967016647,74.6229672980013,148.282893126171,144.10144288629,198.269829650837,146.500068374005,63.1940831528927,131.059897821244,137.81604770628,121.45355429967,163.434924355253,179.231638194448,163.694558843476,161.975067768361,99.9263492057213,134.806188623336,53.6795481750263,80.4736487352967,46.4124232680425,65.2144052371335
414,11200.7175070569,7379.8379500665,958.301485119199,663.582842810068,968.281893625928,730.302055220532,571.581712511223,882.170616613717,850.783110184702,875.864266315957,835.531941966567,472.663597934,684.809332284916,674.705095337926,801.426221696963,365.916797348102,291.510146835119,202.901475806232,177.12903953271,193.255875913035,65.8871893288703
415,63724.81947836,43280.9867592996,3172.49326136748,3967.72251609907,3940.30171228341,3851.71323935771,4724.12498128508,5139.85244645381,3859.9465006833,3859.1069159903,3842.25525456406,4169.603480387,4347.08848484619,5267.68920258129,4219.60625315086,3519.32649708075,2122.20470589032,1561.50657111357,1052.65241377619,1107.62504144964,67.9185709957125
416,15652.0987196341,10133.6205427311,872.257186077475,774.59414555521,934.810297300081,842.701857432419,843.516931604732,1244.71902716852,979.179351730285,878.192508729487,974.619989204252,1182.24760638941,1261.67594877023,1129.28016240207,797.487159299724,834.835441541373,720.980332129776,511.043837525444,355.182042859753,514.774893913822,64.7428867160125
417,10636.9347301268,6364.51992788695,613.881620060697,850.674963412112,981.274733313845,608.666469075592,297.139392586035,498.650811265761,335.19222303371,668.902776262741,823.084768883592,825.080271294813,901.659576316909,826.561639289734,579.581999878063,622.744405112585,399.714150324691,277.519095330684,272.241962412838,254.363872272395,59.8341541935087
418,7482.59004673632,4633.91173461426,457.368147377628,520.535924564386,363.088715110806,348.151600447004,317.380972257087,368.825783629293,492.707799484133,460.892873366784,518.382787769681,503.260735931296,557.221297978012,600.303708615605,466.784175135362,384.340305214999,390.732089732137,234.631761229678,225.443081297621,272.538287594802,61.9292478362547
419,945.206037651483,628.791898558375,41.7522832979553,61.7011662224155,63.5253914178483,52.2927880223414,66.2698095771624,60.5641612582284,56.2916843924785,60.7010702714867,42.2417276735029,59.6472843073276,90.3180939784427,77.6937049929882,62.7715740844158,45.3547964505228,37.8490738517192,31.5564337506362,16.3998189857316,18.2751751162792,66.5243209957386
420,1869.8977185459,1282.90808463052,100.157654501342,120.62765401765,79.4035230140666,132.055436151189,125.739905148445,116.528447306971,132.883013224447,81.8339092805053,149.61884896276,167.366381423775,158.952571636568,117.746539754111,100.183031741744,109.578872847878,51.0731851140525,54.8382342840552,28.3686508122229,42.9418593241222,68.608463014124
421,2969.57108433916,1801.29817666024,179.684089564844,133.227301916277,146.053835465854,132.292227952857,224.339780546255,221.204047918784,88.376224543059,40.5104655017633,217.068798001946,305.958035145702,287.923155917785,146.360263053153,137.265178078939,131.07336046126,169.350723753277,241.980840724713,70.1524144032304,96.750341389465,60.6585303231121
422,17164.2944022791,11286.0515185954,1474.76591215227,1084.21012061807,934.300487744561,800.123722865578,1173.5127479359,1480.03908836469,1322.72036240445,1252.30278421751,878.448640093877,1224.50730896609,1066.97304313334,1053.60265059195,1033.82117002205,910.108665590823,609.096246206226,449.765141714475,153.058603906112,262.937705751097,65.7530758566858
423,4314.82998152279,3094.05542098221,270.971712510776,184.0577948462,217.079450754199,295.579156926793,319.925695282442,340.290273089263,363.816817159755,309.590754929772,304.654053548996,370.774877622172,258.629105208794,255.470538296977,275.324148917247,117.513006827515,172.649920554074,100.371414846973,116.070108150078,42.0611520507608,71.7074701490384
424,3720.93837607615,2364.12012017709,337.28183920808,204.362789158828,174.621896144832,261.878426066238,178.90773012809,140.488726659295,239.744462683655,233.096994512147,291.267064183169,276.602372829939,283.255062043544,252.329849104912,206.549431966097,204.248963191113,146.666601648158,135.015793701515,108.529049436434,46.0913234101004,63.5355891776453
425,4208.91327634094,2945.41322199198,227.296087720608,189.585111381127,199.044943784799,278.817031188767,322.003580536171,338.249935835385,361.135344767124,264.174356712986,182.871120011146,215.072071356453,305.860494220697,376.540680514869,300.688606848381,214.414088232257,123.135471945745,108.803869126112,80.5267102653073,120.693771893001,69.9803732842081
426,4011.7222086751,2915.49870774388,220.777360005645,174.463681875096,199.586184674922,220.549094595469,144.931913809491,311.17892087962,432.891867606157,289.674699228328,218.809656862129,267.728988817907,355.675782450701,397.831266804195,276.226516689884,202.472424519625,159.426575298611,14.7574278773007,50.0635414646786,74.6763052153456,72.674491305487
427,35978.2346053784,24288.1327542673,2338.5099776332,2212.95459573405,2166.10937998266,2608.09119736983,2135.85029849874,2358.74413869199,2275.15773130892,2519.95160192194,2302.40678671,2510.02420933799,2661.61718746554,2622.78641556485,2293.50318739752,1850.15900630948,1187.95501237659,798.913815906082,660.830778447796,474.669284721183,67.5078502896763
428,9099.43574594513,6520.5322621773,615.220068368589,442.366402455884,524.922138760845,655.312390989282,640.021362340571,687.085791014861,627.889383960891,590.935085664239,570.814508485666,664.642786371606,879.71969344834,595.44509821958,608.666161682264,338.957643115938,200.200930270092,225.427925855364,170.877256814889,60.931118126227,71.6586439448508
429,1398.27123166069,1003.57462854803,74.0657313720749,70.2181609111879,80.157717935146,121.198469517941,100.998724598284,71.8213152698908,104.846295059171,91.700429317807,93.3035836765099,98.4336776243593,138.191905720192,107.411342033096,75.6688857307778,56.1104025546022,41.0407515827948,20.841006663138,31.7424563023178,20.5203757913974,71.7725292364137
430,8364.47516394322,5505.03796042366,567.202479262347,610.867336955684,463.814062334084,375.627990027982,521.850490686501,565.668263490214,753.838137476277,582.208755593499,538.43964200282,668.600027160344,423.194061767995,499.828854614259,575.781737603766,381.891271633858,267.344119844499,292.913266912399,122.055506760769,153.349159815926,65.8145054235351
431,5441.92637227536,3885.26895799556,225.505899545731,272.173092836967,167.997706589241,235.749757925686,387.134191082328,416.843931545432,400.31594679992,328.089599553476,444.266045561216,479.274603911485,499.544905890499,423.958861364503,270.09111436102,317.821131384468,211.101490210411,100.215844238276,125.984671189655,135.857578285051,71.3951033551207
432,7039.15297052002,4884.18902458358,348.901485013635,426.928171034283,422.857398236561,361.788849227143,606.394079423115,443.509153252064,499.028762937763,453.73448364965,355.759860996806,475.855408020185,664.922554869152,571.636847889898,451.559024317802,328.729027123194,253.224049455437,202.404988366997,89.2871086471397,82.6317180591932,69.3860333059754
433,719.829288453624,418.585135124597,51.6939750712176,48.5795232249433,69.1582826321089,40.5380601876018,29.270079158122,29.9802968054716,6.70186276682079,54.416197084772,42.9739328859638,48.9610327911754,71.1686501615151,55.2143036579479,39.3607196252068,50.9437894531735,26.1494334627102,11.5502979948477,13.7715124713778,29.3973390186479,58.1506117962808
434,29091.7893344073,18261.2084715884,1352.31693558236,1696.41009210633,1873.09407895139,1594.00333130674,1553.69146124904,1599.70187443036,1626.6677016807,1571.51401655056,1868.42437066978,2218.07080342263,1948.40527464334,1979.40113968584,2301.32849794944,1559.32196958052,1513.03838130061,835.375856015236,876.622891413581,1124.40065786886,62.7710047727818
435,10687.2555370908,7138.67005265534,532.641930349154,704.083102569552,620.268949560235,513.975877565218,564.054315056143,701.326062404085,1060.38164535109,535.963328133964,475.595792516867,539.227730105017,1050.88624098337,961.383302070189,735.8757584694,727.630566694193,457.875000705696,162.979049854101,168.082677829941,175.024206872606,66.7961014675856
436,38956.4539285404,26692.1614688475,2143.06188708219,2813.71775773295,2435.83214490039,2463.84139134705,2465.70955825273,2511.52604194558,2773.14371189282,2285.99346320875,2726.49780852066,3038.01050269589,3148.08059979947,3040.8184742551,2238.5399169295,1847.45975456278,1311.92287877345,765.037732738839,432.393952472901,514.866351429338,68.5179444664297
437,2841.14349229594,1802.09889561654,265.379164985618,248.868460233277,331.514027082133,215.645720739723,241.236680583688,239.298512349131,114.903944542215,263.72911678473,204.160372034256,108.650125713327,186.758931391456,126.373767335385,101.341724142632,43.5146614873534,52.18135242533,51.6627265311464,31.0780581906528,14.8461457438833,63.4286476731332
501,1283.71540271414,562.183115330218,23.6870865120458,20.0471686332526,21.8726614728622,28.252407364502,34.6276579169755,30.0755797896732,18.2303530357672,49.2014717947921,51.0226782726982,17.3199073919109,65.5976287840678,108.4201368536,159.435294126231,181.289384653119,176.730035354263,110.231256990613,90.188939617828,97.4857541499431,43.7934384943579
502,3511.32782991878,2080.99391097211,194.899673569418,82.9353375523605,124.293082431916,316.287313226518,485.522389644943,352.989226508045,180.412627573398,129.64368489262,22.4435024627935,65.8601987573476,107.539317480973,159.072671173512,261.222979251963,230.556116564783,235.910327174859,228.805314481779,129.697837874303,203.236229297245,59.2651558547369
503,107.316984590084,63.4124031320598,5.32031500200955,3.83446126270958,2.44446905497736,5.17652270465794,6.1830687861192,5.27238423622568,7.33340716493208,3.30722283908702,0.671030720974177,5.84755342563212,10.1613223461804,11.4554530223449,8.00443788590626,11.9826914459675,7.90857635433852,4.74514581260311,3.59480743379024,4.07411509162893,59.0888789638231
504,6274.20990003282,3930.19768487734,289.767272725792,384.428189057221,415.057277489355,292.906217319053,321.588606457779,310.564536299831,377.737074079279,290.011814449933,307.133008494731,371.657043857361,508.190721863955,520.121920326888,630.286741728535,492.13475818163,260.589813030226,237.145297187006,117.785188858351,147.104418625895,62.6405196430675
505,22636.3196335386,14278.1278140689,1007.53015816525,1086.21131595981,938.048842706801,1233.46621792413,1137.02072219689,1205.64001526959,1320.13737357304,1165.71086879817,1321.47534430065,1325.97546348691,1720.00495338605,1664.80509859647,2183.89175653693,1762.11430024203,1285.56209089653,966.564095856425,692.718669461605,619.442346181318,63.076189262295
506,18974.7994659989,11446.5298844042,1149.33165683485,1129.53891184195,1139.02479483135,931.757900267517,1022.1702475214,1362.78924338619,1259.79550047024,1043.96582748421,837.582843767299,1191.91881744515,1091.21244500737,1394.55101790035,1310.78604115448,1239.71299468463,970.430361119615,723.409677120021,513.060324213908,663.760860948387,60.3249056988208
507,3841.6560689506,2041.55619171407,28.1183250784935,101.765084878682,161.872822851391,194.97866133872,150.143221073682,132.186767381252,132.0909076357,57.4599049336941,60.6128273233563,140.680505729276,524.075346102552,276.958664344471,372.369385851363,511.912952040831,310.616259387783,359.102529926089,191.442862766161,135.269040307101,53.1426071223431
508,11286.3010152472,6148.73526288076,552.149168835444,399.802932149539,628.126534928705,565.259090802977,473.922747915839,538.849563222985,280.914748297168,463.02274707704,422.002914460022,584.361265140292,785.696063567672,950.903889047215,1083.80223334955,922.669276203322,950.704575872699,535.059695190726,466.262312676979,682.791256509059,54.4796320297866
509,1875.92308960932,902.001167677704,25.234294942894,44.499924876537,52.0813859859292,71.1633748755279,71.0773883490568,16.6605477153753,30.9938153405832,53.8799148733447,31.8884187739808,57.7357786784035,129.779982617905,191.676968439443,247.144978014084,356.942353131567,199.160615252256,129.332269500154,96.6483988265219,70.0226794157558,48.0830569586707
510,825.22102479492,441.574354716791,1.7318113348116,0.00767049387614872,31.1084407030125,44.0690914792242,59.6168087882194,15.5647590425235,22.4715048308678,1.74138653732828,11.2427618038098,33.7014447002443,60.480812639683,58.7642111385448,133.921573756346,88.132955352438,105.404320514785,77.7577035474681,38.8833155013826,40.6204526303558,53.5098284519022
511,11859.7053938101,7710.48639794924,541.255832425621,674.082801714516,799.335552203494,743.886488899309,784.179095095256,587.460485604354,487.805616170667,756.584280435988,624.360021210483,833.562754586011,919.789996415195,729.153850410592,1243.70380912139,989.32591654762,430.358714317595,336.63823173001,235.573564423554,142.648382498463,65.0141478385588
512,425.014564074874,251.142526812671,21.0912538035692,15.1432865848593,9.72531867271341,20.6480169437937,24.7710840003872,21.0614265458018,28.983632830283,13.1191553207488,2.65769832534057,23.0326761319691,40.0178032633675,45.1519056896786,31.6991277613009,47.2946196447477,31.2976760777088,18.865898451062,14.2487733814251,16.2052106461175,59.09033431815
513,902.814078654179,574.612599538672,58.2763569749935,42.0452101537015,45.2381082538168,51.5830637132961,64.9563193120398,73.6131920718771,21.4891257700373,34.7982814632102,31.4606628987857,73.0069492222396,105.379118247583,54.1542546541987,64.1716321854039,71.5553225741475,44.0922965944161,35.6717944513978,20.7641817807322,10.5582083323011,63.6468363890874
514,4282.19902059194,2797.14551686972,242.952989511226,161.438848603421,177.267709296415,214.790478788134,317.400361849241,280.871158136128,125.073024081925,178.303300084627,218.973845873032,389.245967474217,410.984009951848,302.81889759681,358.68447303376,411.295049773658,160.734535513396,168.22328939805,99.2993301744202,63.8417514516318,65.3203063056855
515,3136.44942309876,1737.53876531366,61.6874359337331,112.96521845017,92.1171716129539,174.959583403903,183.551696389403,80.4504219397116,25.7424574873557,104.465719210213,210.428995096877,171.341421041474,198.300745884186,201.914327655835,386.383397204704,397.369360410063,319.012133604989,213.82442445179,133.863207819453,68.0717055019456,55.3982714504289
516,2469.43772834858,1612.65183879885,177.390932559713,153.654140523003,113.262009426934,84.300560439792,171.553222524666,180.369483330722,118.116748429934,129.944058153596,103.274398931457,134.977088089593,216.990068794686,306.215575982947,166.910634121456,152.731743683715,95.1336544839421,78.3346706411721,44.6377817041123,41.6409565271395,65.3044140488329
601,24753.3409418743,16369.7859912942,2156.56013830761,2539.59957168341,1984.86096569756,1581.10338911694,1775.64624000087,2452.24966457665,2344.939576821,1856.24533457413,1941.96557263431,1494.70652736986,946.277931810333,1114.08925329818,862.562501091882,598.703034188948,324.415802493052,334.008616268554,200.78130683914,244.625515101921,66.131622514042
602,5001.59521146087,3208.54740718888,345.071771740937,278.530030315732,377.000992171838,298.57975685744,194.187297391404,273.794563200965,306.336501818874,453.592130461064,249.844972761659,301.533164830107,354.520208688761,397.068280403393,379.090530775211,334.329193547878,173.229700950642,85.8386797263288,84.6662946098969,114.381141208743,64.150481427139
603,3090.8756375115,1982.98774546231,166.089961828547,102.850712771089,241.694268865867,177.401803000868,168.369564595634,193.477855610517,242.203521013617,156.218338058273,144.701863994481,194.849241256312,250.751346161615,243.649288385139,211.364923385859,190.875884703998,187.545962585384,116.353537476085,68.3797069429764,34.0978568752384,64.1561802550827
604,1185.00673962036,751.236332184254,71.5844545221841,37.5230437723462,85.5598666168048,87.4518020476207,33.4424896055169,62.4619610236812,47.5153854541282,84.7384004156528,65.3771343812547,74.5099056901393,89.6068119010873,88.6087226059137,117.523719059259,72.5077978043352,49.2464728845868,51.1057248583211,37.0919534986624,29.151093478863,63.3951105143021
605,6155.97078677495,4331.85588697691,356.299631665509,270.369496240463,287.086659385897,374.94174162155,385.345373586055,601.64999631991,443.92036262783,480.27120374745,431.513381868481,461.932645394671,439.485410581698,367.989855559876,344.80591566939,293.606399909685,278.817668841698,158.9922040299,83.9322407198012,95.0105990050848,70.3683632853353
606,824.08205833413,514.089149829549,45.184755335139,32.8490156213406,49.1023378524376,36.8805133915087,45.6512598899714,36.4013846263106,36.2273752949787,50.0813221524898,48.608893551232,54.0870382632933,62.9967318129947,56.1165694870769,87.0380613596927,58.465123804387,52.5332793985214,39.601680922806,11.451151711042,20.8055638589078,62.3832474728029
607,4697.80252903132,2968.38112896764,119.149370625474,302.049842110249,248.186340014716,397.854211290247,190.7691064165,277.850683781044,190.818531867306,225.744870584579,390.41451263362,251.880477732068,363.323860307206,365.280140373812,314.444733981258,317.193894198915,240.010154911512,196.923433377959,131.331162988083,174.577201836768,63.1865879977658
608,3197.36432130509,2137.5143763855,275.101947154137,210.79871077274,190.105162104655,227.305548128396,233.103495389558,197.37397018892,251.427081676054,145.608564962216,209.726803864113,248.245684571281,161.096623432081,190.441169863774,273.185434309104,134.21581407747,85.976113075754,84.8242114071318,43.4554791330575,35.3725071946435,66.8523872035019
609,7739.15240551221,6759.45332892373,56.3709314133625,128.176939531995,138.626275180386,159.737825911389,220.784306486693,900.750948150888,1257.21705557454,1060.87406175652,874.859894379306,791.371355200219,798.126848778923,461.673798511424,234.057234173824,220.048703535916,160.264713528804,160.842636983925,68.6475052127651,46.7213712013318,87.3410029257119
610,27906.3868469942,17866.7370497198,1288.74564175156,2095.4326184338,2247.70487060072,1715.79034303348,1633.84978141131,1445.97744366811,1939.32506427377,1844.0755227229,1455.38693891237,1866.66368849624,2041.13982977853,2277.05739622843,1647.47104119466,1296.39050325333,947.683028457147,888.262814154966,596.165785088974,679.264535533911,64.0238277627268
611,180.181127834226,113.783519874674,4.50378912821601,11.5431992399085,9.44887384705302,15.3645803854869,7.2007763285989,10.6074699674634,7.19890246191257,8.66247859489693,14.9923795172326,9.63714402155382,13.9839064136107,14.0574392412871,12.0784429426307,12.2600066468857,9.22482350433839,7.61161747737776,5.05893444459944,6.74636367117356,63.149521396802
612,835.876193372981,521.379212079257,45.7631436528936,33.2577871125017,49.8201295746607,37.2904535203842,46.2993270504097,36.7367880718451,36.7173649484136,50.8228510302686,49.3436900370661,54.8517128125876,63.9152301840662,56.8918772825726,88.5099171416429,59.3570115041779,53.3351110266573,40.2333544126145,11.5999429535113,21.1305010567074,62.375171851151
613,7506.14506613468,4636.78484260927,479.418181103329,410.655069398312,499.24629184838,534.593357290678,408.968367966038,636.508897534832,566.225671813966,338.148114488003,174.514351362488,478.301808387233,686.66547745423,306.903119619221,505.955676692585,514.702817895843,339.354091306269,152.64105329012,242.226453705933,231.11626497722,61.7731845275541
614,60358.2485143827,38489.0414157078,4536.93139487935,4037.23863032807,3606.16190077953,3749.33199838345,4309.13546603706,4089.18449605903,3380.01139702938,3958.98267253923,3571.49713029849,3967.05365873735,4011.19539987318,4248.56052712407,3204.08866962653,3083.816014269,2709.59668232293,1531.21511243139,1098.63033192936,1265.61703173532,63.7676578811531
701,35892.1950712314,25316.5567459347,2466.73795909231,1929.99160754881,1761.21087441473,2186.34260479149,2739.87977848795,2375.48239776539,2631.82195830511,2524.91511054342,2552.88839001911,2745.68378383752,2711.88147313646,2574.69777735707,2272.96347169112,1684.76076817985,987.116214778854,604.856257351783,568.921806272865,572.042837657524,70.5349915091334
702,49071.3974140045,33846.78691395,3234.19756874688,2669.36759712085,2733.72461047565,2802.74037705792,3211.29074616172,3615.3343931902,4177.90956151703,3886.01479778816,3874.52374096602,3006.87732312215,3235.11103776905,3186.92420751401,2850.06072886376,2165.43811109263,1475.09213094301,952.307644966759,900.07333485905,1094.40950184965,68.9745731681374
703,7967.58272810971,5500.03063804424,388.073370114608,232.181561897064,526.170540958942,465.110826878221,647.079013940575,476.500488174903,568.367078030087,572.325394463803,466.956738758933,769.855318051083,591.782067812452,371.706440268958,570.347271665222,325.793374670597,363.236916260465,248.933576623622,179.269069336477,203.893680203695,69.0301039315234
704,12565.9445943471,7513.78159204009,584.375276397421,580.106000090954,694.170523555715,598.327761313937,842.280995842389,403.448869376404,596.483773864504,877.101346197264,767.65032538603,991.940557715794,928.122502352115,650.229321635899,858.196138355751,581.19020930011,689.633080051265,525.62839594128,559.763246564402,837.296270405902,59.7948012234608
705,64706.0462919378,43638.2934931389,4321.10177197039,4303.21009018199,4291.82814706418,4019.99240764138,4787.68803348285,5177.96309399862,4469.27453626676,4463.97878421391,4370.75453748913,4386.70449214849,4072.42019761682,4300.07428161168,3589.44312866925,2891.55624750264,1745.94884656428,1303.59842301639,1024.45068544529,1186.05858705375,67.4408281665883
706,2271.4443899783,1351.09737010406,100.146564790817,164.434460148939,197.672892474596,178.622177568546,72.9581307952991,53.7834988544718,57.0573965900187,102.738332442341,144.177274481851,252.369565422645,180.040923182107,180.823931046486,128.526139720299,127.669176863015,102.314168977307,92.6704217791535,57.5353843584467,77.9039504819627,59.4818599154422
707,7349.12430735396,4379.10143569157,317.713093916621,539.255553120392,440.360606301479,353.612586871513,262.422842888316,251.690491755612,180.933737519865,469.179006196883,570.991716103742,545.923667678058,573.20944729657,635.321663250815,535.816276130198,316.167198342457,352.745807150908,400.110583029045,274.302842165551,329.367187635933,59.5867106412881
708,7560.22008790644,4867.07855045722,294.420008589918,808.375893077003,829.149732878588,522.898441089634,354.159741803526,168.231071580446,173.430878681737,359.047967139169,813.611195832427,910.961535566103,747.360628836017,560.095606174208,257.281483753949,230.846474254072,85.7669493153337,155.24990736498,146.393595713511,142.938976255822,64.3774717384583
709,53765.5831025801,36002.7764226593,3845.83852746846,4237.85629093006,3321.46825411927,2589.91262888139,3871.71931933639,4427.3273408861,3976.75783821418,3815.33387156289,3986.61893165622,3821.28789133612,3377.32956847918,3310.22508885214,2826.26394345469,2333.06355630922,1544.70884824282,1424.81959506557,544.589547923846,510.462059861539,66.9624959780853
710,29743.2764150837,18142.4866707739,1533.05774979507,2195.84052565558,2324.9404875492,2065.55923524688,1038.70432436684,730.979472364608,969.356783665993,1795.19798795631,2318.97367645199,2469.78047515847,2393.38675532787,2230.51290261375,2130.03505762114,1625.39495194169,1293.52482174061,977.963027525824,508.443963163971,1141.62421693788,60.9969339543685
711,24477.7986349488,15792.5037118685,1723.64787816053,1843.5526245467,2318.09044651794,1516.93143922658,1190.54120079585,827.637537487298,1213.78767256072,1676.2380531648,2022.78301068101,2180.05405454494,1907.36234070571,1676.50236018714,1580.6660425145,920.719996823555,584.081203838092,532.555932623059,229.252184027536,533.394656542836,64.5176633217352
712,20471.0520392034,12483.8018942904,1207.88319767338,1975.16456252504,2205.80610789111,1530.99152595127,535.416255349693,485.031036214398,654.423523391499,1118.55602047131,1926.63181076014,1719.1335434342,1997.37443422071,1492.73777706074,1023.50596743647,988.646221513246,651.412080580135,332.156512124781,237.452464958209,388.728997647086,60.9827080229347
713,37968.7241600688,25148.4154321747,2145.65101311432,2680.35701995223,3103.40077318755,2479.59972389345,1713.13674875159,2127.2988460263,2121.67594007107,2287.63807723767,2992.0688777861,3394.50894893695,2722.92522884244,2703.27584644978,2606.28719417929,1901.00480073017,1207.23157192944,779.510838756674,498.869097052594,504.283613171174,66.2345548566599
714,282063.974146158,194488.168816702,21738.3671291703,18899.6086337635,18467.1256574704,19218.8002959313,22165.7473198856,23573.4196384203,22153.4400353819,20741.9343455423,19449.1478472547,19022.2371088903,18336.9836521347,15731.4673760452,14094.9911972156,9347.51937957303,7888.38821728501,4866.04334322969,3040.58925232042,3328.16371664401,68.9517934381521
715,6800.49919450261,4176.57543119271,280.986233494438,421.838649276646,669.639678187649,499.469980700904,215.355474203484,114.146186490572,65.1636509463936,415.988877018012,558.135975400876,657.111765175488,625.73789261117,683.027218986026,342.438409659786,435.701721493933,322.287754881057,288.533294261353,101.528715613745,103.407716101081,61.4157183426912
716,28447.4357443888,19097.5097532199,1479.50186488357,1637.19411906687,1436.94881607091,1826.8564500924,1484.93343712917,1654.77635564142,1966.34138889559,2331.43073511413,1964.47713314357,2025.81619921706,2070.45055144668,2155.31972355307,1617.10777898685,1503.25920413804,1272.75019759641,837.886640589453,509.866646262365,672.518502561203,67.1326228656195
717,30599.6097698568,20226.9695607968,2227.83596389613,1719.11423501963,2138.27043608003,1943.07208058884,1752.75853760403,2553.54947413491,2693.97195698454,1837.52843368592,1719.01982470763,1789.08053037732,2507.98678475941,1789.90399234438,1640.09794560984,1195.84784394491,1013.61012578035,820.469170922077,748.054194011318,509.438239405544,66.1020506892937
718,6045.6469944672,3521.86277435641,306.476641154937,417.422429429388,263.263165131803,391.062307268983,167.811452842578,278.596856850726,329.924319753632,269.049882168478,335.95271373813,442.650632343517,422.95062389012,467.309715857357,416.554269642891,376.56598499186,310.986426709739,152.078403303691,192.44394959588,504.547219793489,58.254522263366
719,16429.7244087687,11809.8577599293,849.20078661137,960.029321297332,862.099731473642,1948.25666288064,1894.17116928835,947.065270431276,860.250809089585,956.496051935105,1054.05994730017,965.145225376893,1212.15022656965,857.859132629021,1114.40326442861,675.003487741445,428.522600648482,355.07815756385,238.938595062217,250.993968441101,71.8810459999331
720,13476.743289169,8229.25248396381,814.933273731874,906.112250215422,833.095628361439,601.582864615486,643.249170529629,529.953944657249,661.403959617992,884.380184526858,931.631236185364,1050.75991187658,1058.36056319427,939.238232728817,928.69241603157,914.323002822597,774.064678464213,374.155223197539,258.643886070473,372.16286234161,61.0626195616378
721,10756.5483415906,6595.41574452085,513.176860875973,659.428070747296,636.235905380643,471.941322170029,583.834573261363,455.432080300621,560.57684713294,609.383646521886,685.422359749054,819.016851638126,840.869961609297,835.279725927871,733.658376209667,492.412568921955,480.195284310814,330.992662985987,289.479239381216,759.212004465834,61.31535447128
722,47189.1430857708,30543.9849562162,2332.38507574854,2546.86726007279,3194.12923721797,2657.06234636732,2744.68225697739,3019.86241592728,2627.97142012571,2835.47651170334,3092.09193931947,3290.69955959804,3658.0690057372,3517.94322915068,3100.12627130976,2442.20578486197,2265.77089198747,1204.74202243675,1205.2237794797,1453.83407774945,64.72672093388
