"SSN","totpop18","pop18_1564","pop18_1564P"
2012,49922.3063879636,33391.3373771509,66.8866079977459
2013,29328.7057005261,20414.2337207478,69.604959486438
2014,21418.4650750636,14457.3252724241,67.4993526462174
2015,13466.4358217102,9303.09826650255,69.0835970977887
2016,24317.308322648,15621.9677277302,64.2421748347066
2017,17392.3322985399,10917.9566774169,62.7745404699604
2018,21805.2037942218,14074.7235067606,64.5475439697119
2019,58310.9822921245,40430.0764088557,69.3352689658192
2020,30052.0896733154,18521.1342204588,61.630104334823
2021,1555.97867774329,1067.30171223826,68.5935949833335
2101,4479.94262930317,2800.75947722741,62.5177532164748
2102,2091.43390561709,1345.61845543505,64.3395161482769
2103,2554.3382500193,1639.71515959479,64.193344776574
2104,3376.91780657113,2111.47534060975,62.526702204627
2105,2980.50745536093,1997.2784518655,67.0113556761307
2106,2288.24841344528,1445.6292367085,63.1762368200182
2107,5472.9342589268,3825.84988782455,69.9049121882705
2108,9380.61181382355,6178.05981708577,65.8598814203312
2109,4026.97224511093,2531.48585640276,62.8632556252702
2110,2669.0922303841,1887.10688815847,70.7021985481147
2111,2503.23493555326,1717.90075905294,68.6272284975622
2112,5530.79104855152,3940.08173092212,71.2390270457606
2113,3447.1362910542,2363.96135735467,68.5775425674198
2114,1646.78114685704,1130.96270942887,68.6771713161381
2115,8379.57550527119,5265.44129136225,62.8366113301326
2116,7437.90675757895,4980.64981138424,66.9630579370888
2117,2508.76260687585,1679.13273627934,66.9307144357656
2119,14349.670732347,9678.79215732549,67.4495766338913
2120,3279.08241106555,2169.64839410914,66.1663271038101
2121,6443.10904860848,4668.48734619814,72.4570593323481
2122,6550.85717163627,4626.96367655868,70.6314235729698
2123,4782.5047079804,2693.30648518011,56.3158146124955
