"SSN","iso.a","iso.b","iso.h"
2002,0.609349817830625,3.11859771291549,0.96622867892383
2003,0.401027240073463,1.72977885839052,1.20361542555548
2004,0.1485138779494,0.48946080169962,0.737072137532511
2005,0.50527135620139,8.84088066565518,1.0794515915283
2006,2.44304525858001,2.07903928408946,0.729300345675325
2007,0.39719888452538,2.54936113219998,1.24853219004834
2008,0.785605172243447,4.87573829927869,0.732864294852569
2009,0.516804009620976,1.01982872725176,0.999276003777613
2010,0.815493844194518,1.50307839914117,0.395384987031122
2011,0.405684804172464,0.168200914701221,0.282568544772197
2012,1.66856539321521,0.524662774235007,0.761288890196173
2013,1.28604441612679,0.513214077647785,0.441213576216108
2014,0.303194437047282,0.827214980686071,0.772919025535806
2015,0.205665772389385,1.22227269473966,1.15782705437713
2016,0.359105736892391,1.68804130902131,0.777669845673795
2017,0.500338982539124,0.587281169398742,0.890380775683324
2018,0.484950644334768,0.0869918138116879,0.30994425920475
2019,0.197963684988531,1.07509696347292,0.940968414797566
2020,0.177817460177722,0.500052169925072,0.283358718742471
2021,5.23985824129618,14.3674047213582,2.97428859903046
2101,0.921692499546596,0.39247842216828,1.26383960980049
2102,0,0.0511589753360924,0.111012994661346
2103,0.0585357561800024,0.261017111079679,0.0745830842982521
2104,0.0593741655356334,0.0605330517325258,0.256719679576618
2105,0.127547306356592,0.019738994888791,0.305023223048985
2106,0.568920071594314,0.290006142740155,1.58385611290461
2107,0.11251480644915,0.160353830972752,0.2740392395532
2108,0.500603656544669,0.281400434850112,0.37281420083169
2109,0.0777196059523305,0.0377455557150193,0.314312139810514
2110,0.23026442484397,64.8902078849131,0.89426560246716
2111,0.12344724673569,0.252276377608506,1.0803108802622
2112,0.632450622741504,0.280247312837512,0.799986248667019
2113,0.0896849268206211,0.183008731971814,0.765782330732765
2114,1.36378431356767,4.20990482221863,2.14791285079246
2115,0.116655318051462,0.250859558507911,0.235911596584395
2116,0.0819180588210318,0.101468504349001,0.446200432071995
2117,3.40606268086759,0.931992659072899,0.533014032542413
2119,0.074855779998163,0.168982385460392,0.180957658717179
2120,10.9376141323931,2.40150404679032,1.07433623585128
2121,0.045338159537456,0.0649894552949804,0.149537293845322
2122,0.48526292697479,1.7524458087145,0.823456177049219
2123,0.0685992133282968,0.0346730833469458,0.266674452779806
