"Place.Name","SSN","area.x","municipality","HDensRes","resUrb","comUrb","indUrb","allPaths","multiunit","noVehicle","pubTransit","avgVacBiz","occRate","mblHomePct","naloxDist","syrngDist","ndvi","adultEdDst","cultrDist","syrngProp","moudDist","moudProp","sutDist","sutProp","incPerCap","empPerCap","mentHlDist","voluntrOp","snapP","avgPropTax","house20Yr","rentPct","crowdedPct","isoAsian","isoBlack","isoHisp","medRent","medHValue","burdenPct","govExp","alcLicKm2","frClsRtMrt","popDens","hsGradRt","vlntCrRt","landUseClass","resPctTot","comPctTot","indPctTot","naloxProp","opDtRt15","opDtRt16","opDtRt17","opDtRt18","opDtRt1518","opDt1518","opDt15","opDt16","opDt17","opDt18","pop2016","area.y","bizNum","mriScore","SVIthemes","parksProp","schoolPPop","mblHome","ageCt","bizDens","pubTransit2","noVehicle2","multiunitPP","pathsDens","commEnv","compEnv","comeEnv","hsaEnv","phyEnv","resEnv","BEIndex","commEnvS","compEnvS","comeEnvS","hsaEnvS","phyEnvS","resEnvS","BEIndexS"
"clementon boro",411,54390410.0877762,"clementon boro",0.0745895788722341,0.758527341635084,0.127097996751489,0.0119112073632918,0,718.742662909886,145.109108777338,120.761631996657,1.3790183632407,0.934711324618139,4.82369403944186e-05,0.0189105817514332,1.36082514548974,0.524628564453125,1.07124572319049,0.517931949197422,1,0.325166374119444,1,0.332490017903111,1,3467.77636617863,0.0779270741607308,0.0257114208352052,0,11,4.05,0.269871184256279,3.23140702749329,0.267169387973987,0.197953709829043,2.16843870030017,1.5953538558546,999,128200,47.6,16731,0.128697435521813,0.0670727595854854,2596,12,1.4,2,0.448786738207736,0.0751982061343798,0.00704732922239129,1,122.835491075436,92.1266183065768,30.7088727688589,214.962109382012,460.633091532884,15,4,3,1,7,4866.69944490534,54390410.0877762,170,-7.7,8.68869349737708,0.200707520555418,NA,0.093809372747879,3256.38784440852,3.12555098822846e-06,0.024813866844207,0.0298167393363985,0.147685853841312,0,38.938933388737,0.529725890795971,76.1469212531923,4.62680358785785,65.5195602000324,15.8222543796995,33.5973664500525,28.1961492032587,4.2983993304972,79.1570110362051,5.43400699502422,49.0089066283354,36.212134666285,33.7177679766009
"collingswood boro",412,53959194.5454638,"collingswood boro",0.434925034647852,0.691376306620209,0.11411149825784,0.00574912891986063,4952.12672542364,2773.4232629099,686.917992051116,1048.88935777664,15.2758978282771,0.881320390608912,0.000798393418469543,0.105737827578882,0.351106930016093,0.41153572265625,2.4048702963614,0.732024946769047,1,0.144820485570649,1,0.131546379937783,1,11439.0783831924,0.185836194680236,0.121055117243166,0,8.2,3.34,0.262584564829043,6.67788497137807,0.10609887855188,0.560466465139845,5.27545995563318,2.55034628545475,1050.5,212100,37.25,3050,0.0741334875212979,0.0317506298628979,7707,32,1.6,1,0.640752401711472,0.105756034552353,0.00532816662630177,1,11.3910638152703,45.5642552610812,91.1285105221625,79.7374467068922,227.821276305406,20,1,4,8,7,13201.7200932559,53959194.5454638,655,-0.54,21.9185871667372,0.0960079622638397,NA,5.12604719012075,8778.8113227796,1.21388023953568e-05,0.0794509617206977,0.0520324614670499,0.210080447344638,9.17754011552412e-05,37.517393204041,1.04563174771015,67.69316337083,2.43300930143335,65.612256809399,16.490301155315,31.7986259314547,23.9040768292893,9.03114801985062,65.2431108986921,2.73449849111753,49.2122359736857,38.7782797267927,31.4838916565713
"gibbsboro boro",413,61308229.2159504,"gibbsboro boro",0,0.699272296496869,0.164156371636487,0.0358774750380775,13503.6711938652,19.7701627230185,21.6078125244562,39.2684451313709,11.4991961146094,0.951812485053333,0.000234954555871939,0.0955666609689611,1.77129407388249,0.640626196289062,1.78022800864329,0.661644238405656,1,0.138057748009623,1,0.414835771855739,1,7253.65140432273,0.125155817619952,0.11642171544173,0,5.1,3.54,0.568245911975017,1.61879990838953,0.495559163569055,6.5202604071301,23.1023212453462,6.73106725555131,1017,205800,40.3,9161,0.0652437509538484,0.0378316235231768,1031,36,0.4,2,0.293570159857904,0.0689165186500888,0.0150621669626998,1,136.367076207656,0,68.1835381038279,0,204.550614311484,3,2,0,1,0,2248.93513148435,61308229.2159504,189,0.55,5.21561054482006,0.123536008594124,NA,0.192742378938107,1466.62967016647,3.08278354173747e-06,0.01746090608912,0.0096080194675044,0.00879089950005349,0.000220258705341174,38.7687194428451,0.813957415682982,69.7085132037819,4.60991664508499,55.3902149909358,6.72464461335951,29.3359943852817,27.6822203093082,6.90584477592796,68.5601418224605,5.41322726836415,26.7902608303314,1.26579974413414,22.7695824584211
"gloucester city",414,77217191.1463919,"gloucester city",0.491481672689726,0.451409927755768,0.0911986327973277,0.0638545793521324,388.098690107708,625.92839886937,428.670284102037,267.955043786041,11.2878187273657,0.916858703418822,0.0456454103918474,0.195694766311622,0.502916293836551,0.298259182303292,2.08177491937916,0.787308092392693,1,0.222015474627498,1,0.261307745803083,1,7718.25756643531,0.185585979589835,0.200328772970533,0,14,3.52,0.332946594589654,3.44659373869081,0.895962144165532,0.092893011663293,4.27915555997242,0.99306995665231,1024,149200,40.3,17476,0.271962216792524,0.0592171310381595,4889,3,1.8,2,0.325327510917031,0.0657261224946814,0.0460194827007054,1,94.8530312909774,108.403464332546,216.806928665091,230.357361706659,650.420785995273,48,7,8,16,17,11200.7175070569,77217191.1463919,349,-6.42,24.666455221666,0.0372337780709049,NA,197.472884767424,7379.8379500665,4.51971892293194e-06,0.0239230248970406,0.038271680705451,0.0558828841522885,5.02606588436936e-06,41.5678356478611,0.956361003923951,71.6456493375943,4.23372721735868,75.1913427299048,14.1324973748973,34.6212355519234,36.1336235579955,8.21220791674957,71.748442113727,4.95031852367867,70.2238919833191,29.7213293071289,36.8316355670998
"gloucester twp",415,649239965.385794,"gloucester twp",0.128972263714378,0.694280921152966,0.0973615982919018,0.0224899598393574,2441.6683100866,5740.36792708508,1385.46294063495,1068.24262514386,3.66406513426975,0.933622103368503,0.0137014120544954,0.291857197087521,3.81772127376494,0.585304480601165,2.30164602006221,1.09007108315895,0.870967741935484,0.549725657952306,1,0.544868193213878,1,15223.5478468831,0.293075467983964,0.346622698188225,1.5,6.6,3.61,0.328404706931306,8.37591832296264,0.664805593040684,0.17669722965331,0.60538299902701,0.248847927890092,1210,190600,38.8,2953,0.0369659047854123,0.0501414461895125,2792,23,1.7,2,0.458150784651821,0.064248190168202,0.0148409562084443,1,36.9677338665624,36.9677338665624,80.8669178331053,50.8306340665233,205.633019632754,89,16,16,35,22,63724.81947836,649239965.385794,1694,-0.83,91.2509310654969,0.0579137840839802,NA,342.990307000086,43280.9867592996,2.60920474757494e-06,0.0167633684000724,0.021741339590698,0.0900805678866524,3.76081024007156e-06,38.4823497769455,1.63057236774039,60.7592912493666,11.4455275502491,63.1706298974499,15.1217818990327,31.7683587901307,26.8175811348529,14.3971986581519,53.8307655716968,13.8245855630212,43.8565449188728,33.521433862245,31.0413516181401
"haddon twp",416,78788508.7060769,"haddon twp",0.171842288904396,0.743160897186568,0.108323609490471,0.0133540775314404,311.856503875158,2232.42890242737,584.87551077748,1033.34723034441,15.0883115554484,0.921522842575493,0.00161509105450168,0.0504542620551935,0.445291480949828,0.5031875,1.79059810866275,0.399890777951817,1,0.213879639669327,1,0.194094536156047,1,8628.47352872527,0.134285633893302,0.0653528656546495,0.25,4.4,3.24,0.361128268164853,6.00619015088903,0.124291964107438,0.414645985763724,4.25559344644246,1.66859517478132,1081,210800,33,4134,0.177687248823792,0.0294154825478204,5467,36,1.7,1,0.633790358248563,0.0923816895179124,0.0113887660327289,1,19.7362827191572,9.86814135957859,59.2088481574715,69.0769895170501,157.890261753257,16,2,1,6,7,15652.0987196341,78788508.7060769,422,2.25,22.0358600919248,0.114889366858886,NA,11.1312377174183,10133.6205427311,5.35611102342709e-06,0.0660197235434103,0.037367226034922,0.142628087288192,3.9581470571876e-06,39.8364547031253,0.813496295538189,68.6832376657178,2.76233386495906,64.8943478963213,12.4267074444653,31.5694296450211,30.9060454692995,6.90161461313439,66.8726577889015,3.13973906690185,47.6375079408628,23.1689372231927,29.7710836837154
"haddonfield boro",417,79237041.1807851,"haddonfield boro",0.0551001103578748,0.805000317279015,0.100577447807602,0,2236.69741609946,652.276693821714,147.915098933185,533.374172297783,1.06278132038087,0.94511234862864,6.95109351601717e-06,0.17060139507466,1.04643614758566,0.584854768880208,2.49495819509187,0.168595799245069,1,0.239052813115009,1,0.205261489626338,1,20644.5932142319,0.188660174329154,0.217149511029767,0,0.6,2.92,0.262752404030202,2.8915490449395,0.00174788080701118,0.740131270042996,2.58150025831714,0.425290735001472,1160,273500,31.2,339,0.012620942348833,0.0174446175264876,4055,52,1,1,0.697416162726773,0.0871357888949972,0,1,0,0,15.7121041544449,0,15.7121041544449,1,0,0,1,0,10636.9347301268,79237041.1807851,950,5.72,12.500341562399,0.115342250725427,NA,0.0290669962036256,6364.51992788695,1.19893421794045e-05,0.0501435973642968,0.013905801124665,0.0613218667192046,2.82279270246383e-05,33.143433354858,0.887851331445646,59.8452689351929,4.5191051638992,60.4277065546869,13.1897022424474,28.6688445970883,10.6977303357892,7.58372297461474,52.3263913774221,5.3014818931344,37.839962312013,26.0998028504253,23.3081819572331
"haddon heights boro",418,43816995.6143381,"haddon heights boro",0.0220536592218008,0.772125813449024,0.119088937093275,0,4262.74727037551,575.394231337015,216.058199241995,294.013164099339,8.00117473191533,0.950184437907798,0,0.174125087457932,0.884896101254883,0.557958935546875,2.06155275803409,0.624206708955651,1,0.302345640133834,1,0.659453672264093,1,14145.4040173872,0.191595207375386,0.223721291482765,0,4.5,3.07,0.40167103844156,2.34298311647403,0.00470364810737734,1.16379818978807,0.316724399089676,0.351440387971232,1078.5,220250,31.5,4328,0,0.0263431047653101,4833,28,0.4,1,0.707724425887265,0.109155979719654,0,1,21.5800398727975,43.160079745595,43.160079745595,0,107.900199363988,5,1,2,2,0,7482.59004673632,43816995.6143381,480,2.65,15.0305534986556,0.076872930274888,NA,0,4633.91173461426,1.09546534003562e-05,0.0392929670425522,0.028874787726241,0.0768977356427517,9.72852476672459e-05,35.872619825846,0.895253155663247,64.2036144841695,6.2459731263248,59.2164066442567,9.50253640949841,29.3227339409598,18.937993946799,7.65162484739867,59.499720159378,7.42642805537902,35.1829846782727,11.9364197837557,23.4391952451639
"hi-nella boro",419,6296214.76731837,"hi-nella boro",0.306349206349206,0.507246376811594,0.139291465378422,0,0,73.8445047785895,6.59210331570419,32.6964787902315,0.627138647726714,0.942694025313623,0.000113199518472445,0.0109322655777394,0.36833230939372,0.541371423339844,0.319594964879167,0.176607616743213,1,0.0484736468364455,1,0.0514200270916497,1,1894.91065047951,0.034405636758692,0.0107017152210073,0,7.6,4.53,0.399744052758318,1.21177972947971,0.037887006642797,1.24568594837025,11.4988873220357,2.0130016521529,999.5,169050,31.7,2155,0.317590623276472,0.0577914483226027,3770,19,7,1,0.435684647302905,0.119640387275242,0,1,0,0,0,159.03512788455,159.03512788455,1,0,0,0,1,945.206037651483,6296214.76731837,43,-4.54,1.30480062732828,0.0166203455133566,NA,0.0416818558142393,628.791898558375,6.82950019799185e-06,0.0345919064074868,0.00697425011385172,0.078125299497735,0,36.8869945356236,0.165400860540793,77.4621956072445,0.786096004083912,65.8763038558166,9.41449253321878,31.7652472327547,22.0007069925232,0.956202713943435,81.321799319756,0.70793817098935,49.7914212692064,11.5982198755012,27.7293813903199
"laurel springs boro",420,12860528.5927601,"laurel springs boro",0.0165073848827107,0.84882005899705,0.0789085545722714,0,0,139.954078006828,39.5716756845836,61.3645656619594,1.0632353304132,0.924936422805832,3.16747276167808e-05,0.0724325760477683,1.30160061152707,0.550707153320313,1.09508749254765,0.558129415953153,1,0.10626040245952,1,0.152247559482494,1,6077.04488184842,0.100957783235443,0.139210705704406,0,3.8,4.94,0.427929806791918,2.25346603768547,0.000902900468804573,0.790928200509502,56.7689895356901,5.16720853754305,973.5,144250,36.35,2324,0.0777695878404108,0.0359723337804217,4100,23,0.5,1,0.779810298102981,0.0724932249322493,0,1,0,0,0,155.895813890362,155.895813890362,2,0,0,0,2,1869.8977185459,12860528.5927601,50,-1.34,4.66337091233481,0.0457556594800523,NA,0.0240173999582816,1282.90808463052,3.88786507796793e-06,0.0328170707164019,0.021162481397836,0.0748458467106219,0,37.4028864439176,0.551072302833601,70.8237913855502,2.91661434624172,62.0537929838397,9.89078220264734,30.6064899441717,23.5583452720325,4.49422421257505,70.3957597172013,3.32958433807728,41.406771188646,13.4277749713235,26.1020766166426
"lawnside boro",421,39859936.6203104,"lawnside boro",0.042798353909465,0.587051054920277,0.153486873892736,0.0760186825575777,0,243.391402325094,113.045688162362,118.938572586943,14.560764819247,0.900633334610261,3.36909164317929e-06,0.109711836444841,0.822484448890846,0.549548205566406,1.25681636976252,0.321748081776017,1,0.153975295805464,1,0.284903098039168,1,5197.76876052542,0.0861042292830334,0.147856967387841,0,15,3.66,0.436101475917302,1.43527508393799,0.270032230213563,2.47840250324629,1.05721194307238,0.908692655876163,1079,199300,30.15,166,0.0501768384104741,0.0784742328702528,2071,21,4.8,2,0.398360655737705,0.104153005464481,0.0515846994535519,1,55.51551725068,0,55.51551725068,55.51551725068,166.54655175204,3,1,0,1,1,2969.57108433916,39859936.6203104,87,-7.21,8.81030880961353,0.0363413731865245,NA,0.0041684614911889,1801.29817666024,2.18264270785793e-06,0.0400524416519941,0.0380680188996112,0.0819618037125579,0,40.8149318739035,0.526188150512846,78.4256604739998,3.47816551573063,65.3158886364157,9.32162899305869,32.9804106072702,33.8603726691,4.26594527814668,82.9075501927499,4.02058447733133,48.5621545197132,11.2415063584521,30.8096855825822
"lindenwold boro",422,109946445.524489,"lindenwold boro",0.270325044820329,0.723045708166601,0.110635180071014,0.0076649946457758,2403.528049325,5105.54666779511,1172.78309749841,686.045315029778,3.54333628452823,0.885754428030931,0.00553286250818439,0.176631102525738,2.65218766185107,0.581800708007812,2.20952818040512,1.09392673623843,1,0.337582522973433,1,0.507788772300178,1,7479.03365949195,0.189736358404222,0.163449230987723,0,14,4.32,0.179489553784098,4.57495502325391,0.611405913754953,0.415722825503294,0.581687222282931,0.37724775206188,999,161300,40.3,2196,0.0727615024283122,0.0753139414972574,4491,5,6.9,2,0.508260370032883,0.077770294362347,0.00538805911017789,1,44.3024736486607,44.3024736486607,62.023463108125,168.349399864911,318.977810270357,36,5,5,7,19,17164.2944022791,109946445.524489,280,-8.96,37.3588451909463,0.10918681641189,NA,46.1835066770524,11286.0515185954,2.54669442622075e-06,0.0399693281268051,0.0683269040959054,0.297451590385049,2.18608981660043e-05,41.4301860262592,1.10115163888118,72.4381219963964,7.79502136630303,63.3990946690671,19.3066730573773,34.2450414590474,35.7180164970589,9.54046902997528,73.052759742611,9.33256343127076,44.3576807507648,49.5967120714017,36.9330335871804
"magnolia boro",423,27282048.4795673,"magnolia boro",0.0287971457696228,0.696980461811723,0.134635879218472,0.0706927175843694,0,437.710567917104,75.0852861149286,234.856199159879,10.1317318881783,0.95034768348179,0.017522705329306,0.0536443727632147,0.644283312746075,0.47703095703125,0.82429871436398,0.340911693991386,1,0.0639907959363762,1,0.210533195416039,1,3650.86430297494,0.0856369714883338,0.0687193587578566,0,10,3.99,0.319405327425982,2.62842907768639,0.1884790033057,0.14134056449243,3.45941618959089,0.49150805351743,948,169050,39.7,0,0.18328087165056,0.0615520159579145,4436,20,1.4,2,0.626536803448826,0.121028261216669,0.0635478205332907,1,129.28016650491,0,96.9601248786826,96.9601248786826,323.200416262275,10,4,0,3,3,4314.82998152279,27282048.4795673,109,-3.14,8.57010364563453,0.0120807150250444,NA,30.7139470877444,3094.05542098221,3.99530116228753e-06,0.0544300007568302,0.0174016789621985,0.10144329435725,0,38.4928619697703,0.388403469451789,76.1304254183327,2.00429860261819,65.2112921449297,13.0157706407574,32.5405087076433,26.8493207176652,3.00195445508228,79.129860814716,2.20696125377086,48.3327228685978,25.4316853819563,30.8254175819647
"merchantville boro",424,16650863.58708,"merchantville boro",0.0964083175803403,0.831325301204819,0.110529072812991,0,9379.59704712217,659.229301972826,172.142520048307,198.817794569523,11.5774494738189,0.906678205988004,1.11111960779135e-05,0.00506107386223203,0.616777997339953,0.470139282226562,1.94368452325905,0.60419247826996,1,0.0303096314685142,1,0.284197164822904,1,6370.76026086523,0.109510703097944,0.0101886038582719,0.75,10,3.84,0.164045471031372,1.55293418086927,0.134917209526724,1.20778043165938,0.87527406197258,1.69051457731554,1329,171250,33.5,5523,0.180179441088476,0.043267285082665,6283,22,3.4,1,0.830455259026688,0.110413396127682,0,1,42.299035123693,84.598070247386,84.598070247386,0,211.495175618465,5,1,2,2,0,3720.93837607615,16650863.58708,182,-2.71,7.68963912878325,0.0243347086929045,NA,0.018046595198949,2364.12012017709,1.09303640047367e-05,0.0534321653505003,0.0462632010127071,0.177167487161667,0.000563309944740651,38.4840659313288,1.099292333843,73.7680182823973,1.59191825543822,57.8152828690495,17.4082453777405,31.6944705082995,26.8227627392123,9.52341238414616,75.2416140218745,1.69951884636506,32.10962976363,42.3043472390995,31.2835474990546
"mount ephraim boro",425,25358547.9419055,"mount ephraim boro",0.0244845360824742,0.768316831683168,0.131089108910891,0,3305.16348617111,311.907660111054,89.5814725071511,71.783061304437,22.7603584490827,0.898800174810223,0.00101370446036523,0.0812946267535271,0.397050732851946,0.49966787109375,1.2335477046371,0.45831141493371,1,0.346426158458059,1,0.392936848484999,1,5979.99004074264,0.119571392079802,0.105703975498786,0,10,4.26,0.417711101481231,2.4918751545598,0.314066470856381,1.87398168598128,0.199001610433636,1.72281597748548,1003.5,167750,36.5,2826,0.197173585574573,0.0447468284246423,5267,15,1.1,1,0.666552138807765,0.113726163889366,0,1,33.9510936032161,33.9510936032161,33.9510936032161,67.9021872064322,169.75546801608,5,1,1,1,2,4208.91327634094,25358547.9419055,150,-3.36,10.4098848869488,0.0373901002915089,NA,1.83204479899161,2945.41322199198,5.91516518783482e-06,0.0170550107810352,0.02128375345976,0.0741064592288806,0.000130337253290014,41.2549338159144,0.563953039856937,73.6402640509435,4.49477430922354,61.4979488838071,10.7796011084467,32.0385792013653,35.1888755142036,4.61238780860346,75.0313454474336,5.27154228142572,40.1875311565812,16.8419644084353,29.5222744361138
"oaklyn boro",426,19559872.8379815,"oaklyn boro",0.159973000337496,0.783240814168649,0.117895849854613,0,0,527.331683315494,117.848187328516,104.902344665504,17.1597009048632,0.91723994139781,0.0119240102531714,0.111009792810935,0.332877840948838,0.495959537760417,2.28844492781851,0.793138237698309,1,0.269631661237775,1,0.321903118861585,1,9562.48549007565,0.190309808514745,0.142492361378213,0,5.9,3.82,0.384159112194728,2.88571016965819,0.260137758072676,0.158804617548963,1.26852229420158,0.408553170146886,1020,204400,36.8,23525,0.408994089735978,0.041612997008028,6343,31,1.3,1,0.659910913140312,0.0993318485523385,0,1,34.2994492621071,137.197797048428,0,137.197797048428,308.695043358964,9,1,4,0,4,4011.7222086751,19559872.8379815,105,-0.88,11.4036356896268,0.107440702190406,NA,22.1125428595009,2915.49870774388,5.36813305841693e-06,0.0261489552887434,0.0293759590516204,0.131447706467604,0,42.3698720066226,1.02719438850561,65.6919528203105,3.91350088469046,64.7116527616038,12.1533656272969,31.6445897481716,38.5552210164558,8.86200982062108,61.9493515857881,4.55627350607511,47.236767478028,22.118958719351,30.5464303543865
"pennsauken twp",427,337665477.432032,"pennsauken twp",0.259083663710304,0.439998561332206,0.119859010556225,0.17871850666283,1595.1677068724,2493.17811984864,1294.54821135229,1133.41080682409,15.8572034605032,0.910764200228903,0.0133541571386554,0.283012974512826,1.50548713625566,0.353140884978196,4.76733844062325,1.44489365652525,1,0.3762157730192,1,0.530505499227627,1,11202.7550209139,0.240820626500281,0.3107442816414,0,13,3.3,0.347490615912304,8.81763689943466,0.859778270494668,0.228089530296832,0.887635139986503,1.54153612942373,1093,161400,41,20056,0.0799617031694081,0.0652711520404616,3442,5,3,1,0.314033781702434,0.0855452305164801,0.127554163671835,1,28.8206593352473,49.4068445747097,24.7034222873548,41.1723704789247,144.103296676237,35,7,12,6,10,35978.2346053784,337665477.432032,1404,-5.11,84.3050545957131,0.0680997188087917,NA,182.685980669282,24288.1327542673,4.15796133699398e-06,0.0315026798634154,0.0359814267028757,0.0692968442502716,4.7241065891715e-06,40.6533481402389,2.07074403238283,67.2427504239283,7.82961694567775,72.5798136158622,14.7241905720098,34.1834106216833,33.3725010726364,18.4351870643847,64.5017836864581,9.37513399556549,64.4955216712894,31.9941799974232,37.0290512479596
"pine hill boro",428,110128670.855664,"pine hill boro",0.176817092651757,0.706795568414367,0.0569472867122998,0.00684496506950815,316.291073775336,1864.09199044595,397.657829572575,154.087525321179,0.70891960375181,0.911123516338567,6.4848867822226e-05,0.237984250591835,2.45652080254132,0.60333896484375,1.69679815642541,0.705601585970785,0.909090909090909,0.284382964036073,1,0.609821862253077,1,6940.64240438466,0.152886767438477,0.311027750139069,0,15,4.43,0.322270000912875,3.12082150929171,0.147542604317333,0.640929556467778,1.83951617054212,0.658392061996863,1183,171200,44,2556,0.0363222970030807,0.0696456394167621,2722,15,3.8,2,0.396186859697006,0.0319212056485107,0.00383687354139472,1,76.6808566994258,61.3446853595406,122.689370719081,76.6808566994258,337.395769477473,22,5,4,8,5,9099.43574594513,110128670.855664,237,-6.21,21.3368449310374,0.159583858974212,NA,0.278035158258486,6520.5322621773,2.15202815178451e-06,0.0169337450830227,0.043701372335068,0.204857976086772,2.87201390262732e-06,39.7990094403994,0.800799914132065,74.7768752686187,8.03771913474167,65.1249561152188,15.7840268593669,34.0538977887462,30.7929865636056,6.78514223420313,76.9020750327822,9.63120797321051,48.1433454089344,36.0652926096239,34.7200083037266
"pine valley boro",429,27161575.1255446,"pine valley boro",0.0895061728395062,0.167355371900826,0.0180785123966942,0.00413223140495868,0,20.1997449196568,36.5519193784266,31.1011945588366,NA,0.912849162011173,0,0.305117730241007,3.5525322106587,0.651228564453125,2.63721674273523,1.31505604656642,1,0.710311061724708,1,0.688810908062725,1,9119.70388491743,0.209857670959765,0.415803328133722,0,0,1.67,0.467094703049758,0.0979192166462668,0,0.0979781296346125,0.397633869174048,0.188089402145278,1680,148200,44,221,0,0,11,56,NA,2,0.0519647153167602,0.00561347233360064,0.00128307939053729,1,0,0,0,0,0,0,0,0,0,0,1398.27123166069,27161575.1255446,NA,4.51,1.93939995389727,0,NA,0,1003.57462854803,NA,0.0222426049071313,0.02614079339601,0.014446227929374,0,38.7221796869497,1.31742426310055,62.9345591752799,12.8440015042947,66.6405544225074,11.1458889562644,32.2674346680661,27.5417022974221,11.5244821306203,57.411003037054,15.5454362165212,51.4677993856296,18.2489732971999,30.2898993940745
"runnemede boro",430,58694696.0809965,"runnemede boro",0.0425389157273215,0.685493514856039,0.128966976359121,0.0621837917394904,1333.93324347135,939.385519774833,228.642030369419,132.736574450529,19.6812146956969,0.946029987756497,4.53962989775728e-05,0.113645975497607,0.870555460077561,0.49399404296875,1.00625843372457,0.495910155703191,1,0.405070029773357,1,0.492857535509461,1,5687.28638354082,0.127287573827485,0.148165398696206,0,11,3.7,0.336884972911345,3.37736750540222,0.41641334270199,0.708106387508139,0.780905336568421,0.455592676096733,977.5,167500,42.05,2834,0.1022225518602,0.0544727099135748,4073,7,1.3,1,0.553024118738405,0.10404452690167,0.0501669758812616,1,36.330358017115,72.66071603423,54.4955370256725,127.156253059902,290.64286413692,16,2,4,3,7,8364.47516394322,58694696.0809965,301,-3.06,14.6556579934994,0.0667007348620452,NA,0.153700597003403,5505.03796042366,5.12823168186494e-06,0.0158690858480538,0.0273348926128715,0.112306570509558,2.27266402679822e-05,40.8944767182877,0.500722863142587,74.0014681383496,5.93978719498219,64.6842679337808,13.0726777350633,33.182233430601,34.1005433183358,4.0323352041179,75.6258452747726,7.04966003726959,47.1766990553337,25.6502806424848,32.272560588719
"somerdale boro",431,38741561.8856567,"somerdale boro",0.0508474576271186,0.728108179073126,0.160299330445057,0.0522515426020743,0,653.370857516207,187.213131526496,282.337267245813,1.87201437297637,0.900285505523946,0.00460605848542786,0.0971161928997397,1.11042759389151,0.494416064453125,1.19896039372837,0.622147475635519,1,0.164582955602791,1,0.166382024480576,1,6370.75056576919,0.116847301918055,0.13244980397218,0,10,3.91,0.384346892784599,3.03439364178811,0.211438467652955,2.63485656174077,2.17795930516902,0.373422990985207,1028,185600,35.6,1977,0.258108156562036,0.0581615795819285,3963,20,2,1,0.623566449291657,0.137283561951878,0.0447492691702271,1,0,51.4764877701495,51.4764877701495,102.952975540299,205.905951080598,8,0,2,2,4,5441.92637227536,38741561.8856567,219,-3.06,14.8663652838875,0.0446884565842359,NA,11.0872427152649,3885.26895799556,5.65284385400788e-06,0.0518818609314927,0.0344019964107341,0.120062421433133,0,38.5410121235291,0.60703595645463,73.658547618994,3.36730364418945,64.3773414115882,11.9041725562567,32.075902218502,26.9947010220531,5.00761615177611,75.0614380693837,3.88416668882838,46.5034579383771,21.1617419619265,29.7688536387242
"stratford boro",432,43875483.6343921,"stratford boro",0.0672131147540984,0.711453230697457,0.214718917658036,0,0,813.798293767889,227.545081054708,445.259182671959,1.85046641491947,0.919342855355877,0.000160072174937929,0.0505813460004973,1.64024220581497,0.555601782226563,1.48001268387581,0.833959092674235,1,0.101515290653792,1,0.131759410899789,1,7504.84215952451,0.149213149258203,0.0392486444332967,0,7,3.89,0.375228845176015,2.41706487547536,0.35644234926595,0.111632472216314,2.2196210762888,0.761291803754422,1017,173750,30.65,2200,0.0455827543013385,0.0512219858944791,4526,28,1.9,1,0.605579271319369,0.182765809589993,0,1,61.4226841938366,81.8969122584488,102.371140323061,81.8969122584488,327.587649033795,16,3,4,5,4,7039.15297052002,43875483.6343921,566,-1.31,12.7800936128459,0.0684128037724389,NA,0.467202914177595,4884.18902458358,1.29001427019334e-05,0.063254653583564,0.0323256337811761,0.115610258389905,0,34.1232272833679,0.771323925516682,70.0909260048859,2.98468453550475,61.6683700102673,10.6974642030478,30.0559993270984,13.6560332371172,6.51473932131265,69.1895487205416,3.4133460909067,40.5613486706606,16.5264547438904,24.9769117974049
"tavistock boro",433,7685517.82847753,"tavistock boro",0,0.0353535353535354,0,0,41062.2614981603,11.5634113376005,11.442184293375,49.5145564968843,118.097756786865,0.983729385647983,0,0.0794402986530705,0.313623090165119,0.576614282226563,0.631942972224827,0.064770227835103,1,0.0944885469687312,1,0.0838256272336361,1,7429.28630276013,0.0487198673677588,0.10173805617677,0,0,1.74,0.281023508675385,0.764080525423672,0.0004682480794522,0.119988737771798,1034.70016443674,0.438309807971456,1089,231000,31.2,0,0,0.0160090787258627,20,27,NA,2,0.0277777777777778,0,0,1,0,0,0,0,0,0,0,0,0,0,719.829288453624,7685517.82847753,1,9.89,0.802731807398354,0,NA,0,418.585135124597,1.30114850074858e-07,0.0687865265989026,0.0158956914881245,0.0160641023129826,0.00534280999856773,54.0453438681479,0.23223773335331,70.4727347808908,1.69141310125387,43.1766983500367,10.5355982740087,30.0256710179486,73.8071053946843,1.5693419484851,69.8179614637127,1.82194927844171,0,15.9046847280328,27.1535071355594
