"SSN","index","ce","co","econ","he","pe","re"
822,61.3206040144948,63.9457584266375,79.8139452267489,25.4755189862824,97.5283380925774,33.8047522264699,67.3553111282528
823,61.0354297947276,66.437546835521,65.4202140684924,25.9552473239174,98.3527116611377,41.4225482339796,68.6243106453175
824,60.9000193058128,66.7366452636963,62.9849833197043,28.3071962990482,95.0082982606732,42.4666168541393,69.8963758376158
901,58.3370546924855,63.1390284945376,54.5618282750062,44.059528295483,92.4960874295774,31.6687220450445,64.0971336152644
902,59.344634306768,66.588966917062,63.8650660384475,27.6809761291872,98.5073279664205,34.6630274121074,64.7624413773836
903,57.0074239884913,66.2916082151144,65.7044966175987,28.7449989867253,97.4444141510546,20.3831072749998,63.4759186854553
904,58.9877561585198,65.121144246734,61.9418446693916,32.3882481305455,96.9595573042476,33.7434029716311,63.7723396285688
905,63.8988508626248,60.3184696508562,65.0225806608698,71.8604651162791,96.2216801009583,25.5635054693371,64.4064041774486
906,60.76482616997,55.249448959225,71.2790633263435,49.5128676719627,95.0445277946202,28.2647668677507,65.2382823999179
907,59.3104455263103,65.5127032212469,59.412039545544,34.7155718654304,97.1477717524418,34.6831672891969,64.3914194840016
908,59.1615809300166,63.9751901068934,70.7714745806503,29.1557586881789,96.9028990027086,32.6889447550553,61.4752184466128
909,61.2216413112218,65.0136085055102,63.8069827403295,38.8982039018069,94.8062259940862,38.1542244312594,66.6506022943386
910,54.7798342841133,56.7712403073343,67.3077132212575,32.0116358401969,96.1379344509557,17.9988022403233,58.4516796446118
911,58.1539151108758,65.3872966426636,64.787649557995,33.7323447201505,97.6417885155378,23.2753839604381,64.0990272684697
912,56.3216052333388,64.9879619233757,64.1113941528204,33.8039424369857,96.4673251546993,17.6883470586429,60.8706606735087
1001,58.7868405913283,66.3897338762387,56.4486140677759,32.6508076341296,83.1876619614287,43.8604742506801,70.183751757717
1002,60.3703538772656,66.6335643974502,61.2135096086932,27.5560950324121,91.2917864115902,44.9084461389661,70.618721674482
1003,60.8850408706468,66.6642519354461,66.2286771910108,18.8413968287129,99.3000486671746,45.5768688507973,68.699001750739
1004,63.3243409387469,66.6483962740811,69.0402515953697,25.3918942106669,99.3666532643215,47.6619875623268,71.8368627257152
1005,60.1847463003146,66.6062913521673,61.384082403724,30.143098463534,92.4812192564126,40.5324240550988,69.9613622709506
1006,60.1574758577478,65.9882565964525,60.3967100598496,31.1609910551133,88.9070078615732,43.8633449660269,70.6285446074715
1007,58.970392628675,66.7470791054806,61.2789067607535,28.3227715358173,85.6321140254046,42.5188835371971,69.3226008073966
1008,60.3170672159838,66.8679103651814,63.1565048493555,28.6201059918869,91.5857864843093,43.6591006201811,68.0129949849887
1009,58.5267003117665,62.5768781200928,71.3097242345235,25.5432699334475,92.5319079693684,32.4396368119516,66.7587848012151
1010,60.1593260954787,66.7822010979642,60.4733671617598,30.3407797101902,89.8784549579637,43.7956939697248,69.6854596752694
1011,61.4136446412993,66.646621821239,65.749685383368,19.8117617841377,98.7493177813559,48.164974456101,69.3595066215945
1012,58.5443131866142,66.0258096861012,61.3045744502536,27.0249143779017,86.0330259125521,40.6740646488563,70.2034900440204
1013,59.7104851715293,66.5500781742847,64.8413253891443,24.7529489186604,89.3081898678864,42.9283250219492,69.8820436572508
1014,60.4414697484969,66.5128492228026,54.5374989721417,36.6735505295906,79.24277571013,55.0427250259345,70.6394190303821
1015,58.4084469935869,66.4908144105319,50.2765692565952,34.6252961004747,83.6396133486831,45.593392977565,69.8249958676713
1016,55.8722775653346,65.9962460099506,45.9614602176506,40.1825423327426,68.1872165251245,45.0751652500795,69.8310350564602
1017,60.5311177005464,66.7379739465064,62.1717231350536,39.2174400761768,85.6158161090812,40.1287324327777,69.3150205036827
1018,57.0368271593506,66.2676676862908,55.6343510908192,37.9398432698618,74.5620115560828,39.4445831248107,68.3725062282385
1019,60.8234288835317,66.0938780577253,63.1292550699894,28.0711528532134,93.6977210463754,44.3478642260348,69.6007020478518
1020,61.6159652898096,66.6533765617536,65.3770590005438,23.7219330614269,98.4126647791014,45.1792452708395,70.3515130651921
1021,60.0483586229443,64.3471942393061,58.4421619158558,38.8418174298717,85.6579867007945,42.9563873820288,70.0446040698088
1022,60.8011258055966,66.29359695943,62.4949685907171,35.4951247487112,85.2770132688405,44.4578028445735,70.7882484213075
1023,62.8019831654492,66.6671151532762,66.0956658839992,23.0486985024319,98.7801020373866,53.0967050765429,69.1236123390586
1024,58.9000319561434,66.8555716342428,58.9322599940553,32.3061518205939,84.2061510080133,43.0311155093107,68.0689417706446
1025,60.7569080550083,66.3177283694079,60.5636524950718,30.2660859069333,93.0329998457006,44.487797811695,69.8731839012411
1026,60.2827414573904,66.7471716111831,61.1637325549489,33.6323909812114,87.5641926685688,45.5985298985416,66.9904310298885
1101,59.004785764436,66.0358739610306,57.8211229112307,35.7348835509516,84.5336009558051,40.7791794646719,69.1240537429261
1102,63.9521788494831,67.3296881765215,68.6117013111922,39.5341704015698,94.4279748534285,45.2865186822068,68.5230196719797
1103,62.4541813375338,66.8350861502147,62.6924083190355,39.898854782318,92.9809022208473,41.0888198761628,71.2290166766247
1104,59.6069221740316,67.1376372791134,64.3216823798364,34.8830375253005,84.2842537611952,39.6101651855491,67.4047569131949
1105,58.1956559750218,65.6572910242566,61.2761256403302,47.9931769286907,64.1344698538155,40.4753299685962,69.6375424344413
1106,61.4030765324502,66.457051807326,62.4045082415934,34.4555359875569,89.8171743872011,45.7531119786453,69.5310767923788
1107,63.251314053532,67.4280856153199,66.2175599452702,35.9586047297347,95.1748581207614,45.5924910931228,69.1362848169827
1108,62.4885012719651,67.2385761856466,66.1376126411858,36.8304790026297,96.6264846899434,38.9080170406399,69.1898380717454
1111,60.576431576127,55.4195897228399,87.2782240090273,29.955931915137,94.1934794511975,31.3865448714841,65.2248194870765
1112,61.7567767425732,66.5262108312795,62.884988016711,31.7020210049298,92.8318010468922,47.2599457649862,69.3356937906406
1113,63.108040134313,69.384085894273,61.1047912305796,40.9909561154175,91.8505150375163,46.398438000874,68.9194545272176
1114,65.8269877115132,66.67652190176,76.255658511706,51.143933286564,86.065720528859,46.4537923359111,68.3662997042794
1201,57.560732244911,65.9606295038535,55.2302840672352,41.4670813374583,78.6159564314903,38.5480481128318,65.5423940165972
1202,62.3836524991589,67.3793082967812,65.2970506108455,29.1869793395473,92.3966843327069,50.9162967036563,69.1255957114164
1203,59.7474229656579,66.5638326542383,64.8495172615243,25.7520244800006,94.1659565334623,40.2921243362658,66.8610825284563
1204,60.02625922865,65.6960140308705,57.8547850861455,41.2992918155221,83.4253916939203,42.2380801207067,69.6439926247346
1205,60.793055771056,62.7861007443927,62.6452273161944,43.4099821484977,83.0590525391607,43.6864487436056,69.1715231344851
1206,57.9682361513625,66.6956835012486,54.6707684287264,37.7537340255223,81.413454545303,40.163594421466,67.1121819859088
1207,58.1252177706202,62.7325806604118,64.9122859579,35.0438910922718,89.4715530440328,29.7873484886233,66.8036473804814
1208,58.4245731969285,66.451874741617,59.1010016058646,31.6630910198413,90.1543494017132,35.3968178416558,67.7803045708792
1209,60.2038263631919,65.6725044245072,59.6453957432433,43.352511249769,81.3452439762513,40.8614106476275,70.3458921377532
1210,62.7637875166052,65.791867434029,64.3668561814206,38.8616310588305,90.8479575664126,47.4419481978911,69.2724646610475
1211,60.200408815785,65.7911086604373,66.137661679646,31.1962320471866,92.212128560918,37.3065397819322,68.5587821645899
1212,60.6897012755035,66.7779321899377,63.4733423152107,31.4945606286075,91.4275480696865,42.8361572135602,68.1286672360183
1213,59.6004023204389,65.7771292277078,71.0349911615842,37.6273022651916,80.1887946740885,33.184232160086,69.7899644339751
1214,58.2000761946791,73.4425174956706,65.5673924375227,26.1760523950468,84.5732930708966,40.5179235801141,58.9232781888236
1215,59.0847541920962,65.4535370478138,59.6627106676864,38.8332993501022,85.5039143281036,38.3383931104554,66.716670648416
1216,55.3372373531735,64.3551098496194,55.6118958145953,41.6055762212008,75.4595173844969,33.6491815278549,61.3421433212738
1217,62.0613613501154,76.3729479694279,61.8992639534225,40.9535514887215,82.1304373816893,43.2660457768578,67.7459215305735
1218,61.6285852932061,66.345625121869,59.9169798414065,41.8582496121869,85.2728066051125,47.8710354186657,68.506815159996
1219,59.0252677104551,65.2460181511096,57.9691255863033,39.0927770964757,83.3498071566518,41.0046136931503,67.4892645790397
1220,57.9450172240781,66.2815985256773,61.2909050250869,36.1908491958824,86.2673526813949,32.596537793219,65.0428601232081
1221,60.2974122463377,65.3403290492268,53.2839139127613,41.8828552873411,83.0123515990841,48.8178509146432,69.4471727149695
1222,61.1643686318411,65.5327782625739,60.9417338027661,40.1068463677979,85.9051215423024,46.0911526465816,68.4085791690251
1223,57.8149982737096,66.0785365915667,56.9530604089784,35.4898267300975,84.8516805556544,35.9610142078559,67.5558711481045
1224,58.3754027759205,66.373853660376,58.2114271675948,28.7676325068074,90.9305768774476,39.504090951827,66.46483549147
1225,59.484565665301,61.8846832094931,60.3556127633314,44.7740550476842,81.4755198427271,38.9747370085358,69.4427861200344
1301,60.4943503152888,66.6925610333549,65.4521205001834,26.5625494926842,99.4259394319357,38.9811104832612,65.8518209503131
1302,59.8651246999828,66.911666640817,56.2967423659819,40.007520705879,86.3391445977577,39.8928662782489,69.7428076112124
1303,57.5327642096591,63.4789311238215,51.7368879300609,31.540823948562,96.6650011610398,38.5540187273336,63.220922367137
1304,59.2628596817848,66.7053298892871,64.2640448455568,35.2971683531038,88.9914626654557,31.458385097417,68.8607672398887
1305,60.6248365005092,66.7160908050813,60.9598542004167,34.7788403605843,97.9404642562047,36.3228585873209,67.0309107934472
1306,57.5881973536496,67.0769368034521,55.5203397263016,36.4602311875652,97.3641443218202,22.7799445355428,66.3275875472156
1307,57.5726678574053,66.7159262960179,60.28734324883,31.3566431090913,93.752809272139,27.7488877517153,65.5743974666387
1308,58.2919459373194,67.0182894146776,62.2473515138463,29.9081275323998,96.9989399801676,25.5448617887698,68.034105394055
1309,59.6802528134461,67.133766609909,57.6452482431195,35.8346083371715,88.1519457527367,41.4705604353963,67.8453875023436
1310,60.3102654719624,66.7894843508431,60.4894966015304,32.8756266468462,96.3899640871207,40.7109373905055,64.6060837549282
1311,60.2063056742474,67.1626429063132,59.5574400896483,31.3955252135425,96.8212839540512,39.5125893846782,66.7883524972513
1312,59.3308161582793,66.8152934988184,60.5173997827519,32.5227332607102,88.8195599885936,39.8391753234512,67.4707350953506
1313,61.0048485578921,66.7800567247686,62.177383696581,35.3318601633998,95.8647821462541,38.6272832448167,67.2477253715323
1314,57.1494778643018,66.7639834316417,54.4629760918747,32.0001563581515,83.0788811537682,40.3257308219351,66.2651393284396
1315,58.5100763693125,66.2351458044738,56.6597394813744,35.7878533902574,85.5367876320486,42.4598621045486,64.381069803172
1316,60.0813501823428,68.30368412634,59.752117867687,35.3816802202963,89.2882308505107,39.185962081744,68.5764259474787
1317,61.0708952335595,66.8264212201902,70.0968418406868,33.8565329274733,89.4720078328757,39.6337994711596,66.5397681089712
1318,61.6596064479047,67.3083220450043,66.5439036828644,33.3418511094828,91.9139486902647,40.7288317445615,70.1207814152505
1319,57.6199900663079,67.6664251767996,53.6698851817401,39.2051815325019,83.8772376589988,32.2953729200974,69.0058379277096
1320,60.6579212983022,66.7017409971184,65.3886028497883,26.4544951750489,99.3402307094099,42.8536626335393,63.2087954249083
1321,56.0351426056842,66.4538495167598,56.2218311549701,25.1827889047404,84.3754220685528,37.7901416552992,66.1868223337827
1322,58.0530006948666,54.9072731527337,62.3957906206633,28.2741168910102,92.6734670205418,43.5956523565915,66.4717041276589
1323,59.8844668417966,67.1072680639639,63.3588718008237,32.359265232919,98.0705890107387,29.5665654246601,68.8442415176743
1324,57.873978793929,66.6776421837464,65.9193512959468,26.1138980200578,99.5721741750279,31.4219216538475,57.5388854349476
1325,58.6864982382668,64.139408917049,50.2793366841052,40.4545976562436,92.8241142826523,39.1862526082521,65.2352792812984
1326,59.2036928633647,68.712064494753,54.1717552454806,39.9486990213203,84.7084088855061,37.1802579370266,70.5009715961017
1327,59.6930898068928,66.4285400964044,53.1019792438875,42.0559376978594,93.3647008601174,34.7170485215492,68.4903324215387
1328,60.6787766989918,68.0830520970119,56.619108238166,42.7513048966924,83.5594103933497,42.0803256169006,70.9794589518302
1329,60.0195632372297,67.4677707754034,62.6055405438783,31.6331170704537,92.0953477128545,37.9045188870776,68.4110844337108
1330,60.6784732086,66.1139742814802,63.6915037594585,39.0384345537961,87.1066292291643,39.4957765788367,68.624520848864
1331,60.1943808015199,68.2150524131957,55.710541582672,46.4372656751473,78.2890333480306,38.995530269886,73.5188615201876
1332,60.6836531963214,67.0413839600965,65.962883568121,32.9561346533561,86.7161390733744,41.4594000433505,69.9659778796299
1333,59.4093679889408,66.8062561996017,59.556487205669,33.5651660204839,92.6684737069568,39.0919930134506,64.7678317874825
1334,59.8288468442836,67.0538757527064,53.3112700308725,36.9871944257255,95.6785411423816,38.3511898034458,67.5910099105698
1335,58.4724740766255,65.8888241854411,61.5757690105229,22.9393498854591,98.8198494336998,35.9831882375679,65.6278637070624
1336,59.0938440292063,66.9153642881424,62.3823683621556,32.0903966407921,96.3127618246253,30.0226341540961,66.8395389054265
1337,61.0739283316684,67.9504045333559,55.134979840454,39.2224960738897,95.3813076574252,39.9889962669643,68.7653856179212
1338,60.214685685887,66.7273368687169,61.8241939448221,27.0865168319324,97.0952456920798,40.4654130694345,68.0894077083365
1339,57.5895888130903,66.1655535028073,61.3752215251031,33.2678318540966,90.701625971393,26.1994261872092,67.8278738379323
1340,60.7964339482866,65.4635605883533,61.5506632160503,34.2663484136848,96.743421076639,39.6749445612841,67.0796658337082
1341,60.8781733412934,66.6764581335791,64.3969883879692,24.7508793467464,96.5835289008815,42.7356413632645,70.1255439153196
1342,59.8620047444336,67.0202322803366,57.578344353384,43.2774183498611,91.3963363672973,32.4327818035557,67.4669153121672
1343,58.904385647988,66.6331671032122,64.1215211737434,24.4367602968965,94.0072942961462,38.704421500249,65.5231495176809
1344,60.2516816621877,66.7898171604928,61.3535504007409,34.4316439033566,96.3198171192502,36.027197260737,66.5880641285485
1345,59.0347893068212,66.5895759319334,63.0304610933789,33.5638057404467,98.2215188599915,26.8720275016035,65.9313467135728
1346,57.5499311565362,66.6790829084542,66.4014856934037,16.9253216394605,99.8946100498609,28.1244795181085,67.2746071299294
1347,59.7216490045438,66.5434816612109,55.0720520419078,36.9716168571371,97.0422272877408,36.4743503734075,66.2261658058587
1348,58.5850889432075,63.6952406923394,58.9681315293379,33.2821737757931,96.4957542100001,37.0323608985515,62.036872553223
1349,61.433941349053,67.0783861782211,60.6461512882139,35.2600947560683,96.0409828411727,40.9133081210136,68.6647249096286
1350,59.0902796648131,66.2794404981853,61.8062905565852,24.433956458956,91.0404771870283,44.638441522712,66.3430717654118
1351,60.0772354476568,66.8353972607842,60.1139238163024,29.854307461707,89.1598983156542,44.6274256414728,69.8724601900202
1352,61.7355824374486,68.317902418845,59.7974181207654,33.0988823496967,95.6245544231646,44.5316020310786,69.0431352811415
1353,60.0943339106636,66.806921886528,62.1428822312892,29.0631741256438,97.4098585502928,38.4721216493149,66.6710450209129
1401,60.1182032742908,64.9277085894146,61.0802683750339,33.0370075799993,92.2683134167674,39.6165609880583,69.7793606964712
1402,61.2398085377652,66.4185463906527,63.9429643686242,28.458017352974,95.0367738455949,44.981196023881,68.6013532448645
1403,59.3533152037289,65.763569470102,59.2112194704305,36.1395414621125,86.8633900621721,39.6018561533437,68.5403146042128
1404,61.4268199605639,64.4076212341864,61.3785037711273,37.4673991323785,94.0579448370671,41.2894920199372,69.9599587686871
1405,62.1108471233283,66.4393845668276,61.8201846551619,39.6337458795786,89.6076618217414,44.5400632838871,70.6240425327734
1406,55.5316582226606,66.8084671061908,42.7185052179005,44.6803879796424,73.5836891120024,39.2534346634986,66.145465256729
1407,61.2634665470984,66.5502252288743,61.9698925546439,30.2771813892805,94.8062195218065,44.55107544139,69.4262051465954
1408,62.2927799349279,65.3268706202937,68.8771880827178,36.0048292532189,89.9833338722368,44.037600198803,69.5268575822974
1409,58.5918445178574,65.7972212405474,63.1948022364132,28.0713516554522,89.9459465775385,39.0536991095855,65.4880462876074
1410,61.5848191867077,65.8573494302251,68.8125416408976,28.8343884239085,95.0498963124319,43.4138118116172,67.5409275011658
1411,61.3120432511787,66.3638758808568,63.3971130773342,34.4136003013863,93.551849505327,42.4477307856761,67.6980899564918
1412,61.0300184208672,65.8206278716877,63.9552605317959,36.0904021817556,88.9939646848029,43.7749271030341,67.544928152127
1413,61.7121260330899,66.8204157827489,65.5414611668823,30.8487006348443,93.4679338790571,44.1375228147554,69.4567219202514
1414,58.183595655164,66.3277613249198,57.1116732585225,35.9344722775837,75.0909182136198,45.3141857999008,69.3225630564373
1415,59.8685106602039,65.856097528426,60.2496326395713,35.0920391852527,85.5848653710172,43.9188808041885,68.5095484327676
1416,61.269624775588,66.0695231405649,62.0134887870028,32.615151019227,95.6870827773903,42.8783777797794,68.3541251495637
1417,61.9916523362616,65.056854793048,65.0628452991701,41.3073358075689,88.284734047225,41.778951563934,70.4591925066236
1418,59.4588195332414,66.7184102413633,54.6233332581917,42.7102856087476,80.276487010855,42.3443056579138,70.080095422377
1419,61.9670176102946,67.0042637004634,63.091189509147,31.7678113397016,93.7553848327731,45.3832400772104,70.8002162024722
1420,60.2853740270081,66.4776396887383,64.2600893240267,31.0790723594526,89.2614852375588,43.1485419402486,67.4854156120238
1421,60.9400215025998,66.3590572073671,57.1016334559235,40.2399975228032,87.5081006968847,44.7830504595098,69.6482896731104
1422,61.5551738117233,66.4606360161947,63.1563278656595,38.3132244546968,89.5177459281791,42.5465962485292,69.3365123570807
1423,60.9160515605042,65.3639528762648,64.5097628098192,37.7799056370762,88.83511834902,41.1033717704027,67.9041979204421
1424,63.0264078192391,64.5102913028568,79.0382917325569,43.4668337979585,87.0040698053652,35.6411583028157,68.4978019738814
1425,62.1095157792767,66.5352156312551,64.7021329756306,32.7063739171692,94.0755436729442,45.073591684121,69.5642367945403
1426,59.8613804902051,66.449210953959,64.4270474604393,31.6570169718376,90.0206553240552,38.732404398551,67.8819478323883
1427,59.9712639831666,65.0136893440852,60.2305389316112,33.6042414861948,84.7771690155342,47.3236208774574,68.8783242441169
1428,60.8097073705611,66.4179375275295,65.6542604593079,29.4511979509824,92.9680219505931,42.3874310721438,67.97939526281
1429,61.2081040441185,63.2537685144979,65.946265364353,43.6222542868585,83.3756193548292,40.8696143068558,70.1811024373166
1430,60.9288505281389,65.4213989834728,59.5620820226293,36.953593882094,89.1836591242599,43.1765180492031,71.2758511071746
1431,61.4332366242704,65.9233335125626,63.4598534909052,35.8068978103012,92.2813778198462,43.377326747875,67.7506303641325
1432,61.6024069665482,65.9004670073935,64.5909356108425,41.946508280001,83.706762188192,42.9376086748111,70.5321600380491
1433,61.0361754519818,62.5600701880093,64.8347886874881,29.6879950845766,98.8007029359101,42.9644313916271,67.3690644242798
1434,61.1387096942019,66.1361555941483,66.0902721906569,29.7130280473526,94.4483839934338,41.5094672973854,68.9349510422345
1435,60.0986485289214,65.6233333881346,63.7178486107334,36.6103473908934,82.1318822825933,43.4838913886665,69.024588112507
1436,60.1573573259442,64.4202481557933,61.8866036109269,34.0115424934317,87.6858526989774,43.6330011584967,69.3068958380389
1437,57.8196335242119,66.3224195756364,63.9271625986804,22.9107886629327,90.8219243609512,37.4867162723609,65.4487896747099
1438,57.5984683230156,66.4377245213079,47.3506390637816,41.5368708152209,75.8034255656064,44.2471601019356,70.2149898702411
1439,60.5124107103669,66.1083626831446,67.00346787737,23.3580261901535,93.7725285575555,45.9840429028319,66.8480360511459
1501,60.280797091444,66.6743802912763,64.2886856094036,30.0897321718291,96.3179271358551,37.7705384192584,66.5435189210415
1502,59.3407909298201,66.7367962076414,61.6248809040671,31.12513092914,95.8798760896449,35.6107104387685,65.0673510096587
1503,56.824159202919,65.3939191140729,59.3517906724849,30.9021511042142,90.4549011122459,30.1125544074902,64.7296388070061
1504,55.4561830348265,66.5655737582134,49.2120007797392,35.41749745869,81.8030519112312,32.688303877124,67.0506704239613
1505,55.2860852650188,66.3728428453807,46.6579301067278,33.9404597220628,79.0976695316549,37.3998358844099,68.247773499877
1506,56.146997758611,67.4853718184414,39.570270815138,47.8390587709549,76.6590686317552,35.0175585828301,70.3106579325464
1507,55.8026791983871,67.1436793144291,44.0016824092198,41.5251376670189,78.8030800269836,33.8239257766118,69.5185699960594
1508,60.1577788658633,66.8366344418417,78.253481090889,28.7376535184652,87.5655651502469,37.5105063122385,62.0428326814984
1509,57.2543582000297,66.6772971916851,64.5130398838278,24.6289313221099,96.6909056214612,32.3559318990001,58.660043282094
1510,58.4155690149593,66.8406030711749,57.3362361224331,32.0767830835815,90.5033090833498,38.1143497562738,65.6221329729425
1511,57.8094051326405,67.9331857149927,50.4868257633964,37.2069952627142,79.9671381571028,41.692219978513,69.570065919124
1512,55.0104303827991,68.0054320268605,42.0871872627264,35.7911186015816,74.2216799182686,41.1796816873569,68.7774828000003
1513,58.3455660441608,66.648336697405,63.2720006277073,25.4143312585448,88.3851574849651,39.9659907823123,66.3875794140306
1514,53.1125828849162,67.1889635920943,47.7816677046205,25.6082926733677,80.0623361231496,34.329777571034,63.7044596452309
1515,58.1794717216888,66.7079370108266,60.4550604037506,29.2457549062324,95.9337625217704,31.0989847079427,65.6353307796099
1516,50.7257713584745,66.8875188795809,43.3645094143447,32.7095182084944,67.9119251218087,26.2432978297994,67.2378586968188
1517,53.0959319098567,66.7150170051844,54.0280943781383,32.6115220675825,76.6513557485372,27.6675473699268,60.9020548897711
1518,51.5673884374358,65.1845017785826,42.1884250286276,36.4462551100791,65.245385467369,32.6911793564857,67.6485838834708
1519,58.6956907692909,66.7250025012539,63.0571520525766,32.4529696251792,95.2896521920719,29.82233444573,64.8270337989339
1520,56.4645321958005,66.9276639432641,54.1746217712521,26.1798233553226,87.9603016257343,37.2033038609713,66.3414786182586
1521,55.5768805670085,66.6547735633403,56.3722068541555,23.4945524300327,86.8994581658169,37.3908303347344,62.6494620539711
1522,56.8074632754274,61.7186361745053,56.2048689865192,34.0477101325026,89.7079616880631,32.0764970547225,67.0891056162517
1523,57.8876366584099,66.5800730811369,55.5373650740823,28.9399212307364,85.8416757994304,40.6793130563618,69.7474717087115
1524,58.6239219939828,66.6647022914222,52.6111724155236,40.081969662309,87.3946356455039,36.2586418710411,68.7324100780974
1525,59.2089802353692,67.3861475886436,58.5039684708354,32.8369265387798,95.3927407900849,33.2583981023221,67.8756999215495
1526,52.0686554146384,50.3608113341402,61.3448300692011,14.037970458792,96.5751025155942,27.4120777766911,62.6811403334118
1527,52.5745939168046,66.7729143106735,50.9732474137007,32.9040545470659,89.8695238896462,13.158536601791,61.7692867379506
1528,54.9274211089574,66.883809417139,60.0624979789494,28.8587363001777,92.7353364503234,18.1430011590337,62.8811453481214
1529,56.6362001776741,66.7628872220024,61.9206250074405,19.1839427039308,95.1567376616829,29.7520228337704,67.0409856372174
1530,54.1310478131406,67.5028832652413,33.2530561853717,38.7386726423626,75.7594586032233,43.3190679576867,66.2131482249582
1531,56.1795798167303,66.8774231199226,58.250948161175,30.3499729817187,90.4698400970902,27.2795735675259,63.8497209729497
1532,56.7745544630589,66.6643733310841,54.725119410396,29.719225107357,86.4740352370808,38.1048424961756,64.95973119626
1533,52.2308005472273,67.033006034924,41.9100574642513,32.1816812591714,72.7837995701469,34.5052628502188,64.9709961046512
1601,60.3215986853597,65.5790308928609,63.3658223046094,26.5939005695684,93.4059575334519,45.2259332842807,67.7589475273869
1602,60.6091020273215,63.1424506730513,66.9856730090003,36.9280877724703,96.5086016919562,34.1779173507116,65.9118816667394
1603,58.4631319985614,66.4812921729248,66.3624470360647,20.5323435948916,98.4103990754275,33.2945600739573,65.6977500381028
1604,61.2005718724646,66.7448182381363,65.5016823278216,32.856045351578,97.8184631587522,36.8527868035128,67.4296353549867
1605,60.5665297004413,64.8889529561992,64.9836469290457,29.0469009614669,97.4861740389059,37.6338808067631,69.3596225102667
1606,61.8205503636941,66.4473944130552,65.673477239328,30.506916938877,97.2683483169496,43.494824852336,67.532340421619
1607,54.3214347556131,63.3578939808456,61.4137905813085,19.0964586475712,96.3335970217992,27.5066599278096,58.2202083743447
1608,55.1663107103287,53.3455495900175,74.4422156778516,23.8597485743372,95.4146754742382,28.4232572791736,55.5124176663539
1609,61.6982459304631,65.1347817111553,65.1538292846408,32.6275311353059,95.838731351096,43.0657166920425,68.3688854085382
1610,55.833365069067,66.4040509113844,66.0929466926872,16.6691806659596,98.466779474622,23.7067949286018,63.6604377411466
1611,60.3752256817676,66.1330989096779,60.8491857212426,35.0911596596824,80.9705951304568,50.8697412807238,68.3375733888222
1612,60.4592899873759,64.981434581674,63.5194971665843,30.2017117314013,95.0742853505066,41.2255386691085,67.7532724249808
1613,61.3261171931759,66.2710958382169,60.3320409008626,34.1635353494853,91.8861654132938,48.1009888051517,67.2028768520453
1614,65.0180848094947,64.5460875050249,74.7506935996591,47.1867804815986,89.5184677840339,43.2720079886958,70.8344714979559
1615,57.2984644759786,66.0326403625806,58.4017488238338,36.2822126886884,67.345502486438,46.0744925874317,69.6541899068992
1616,60.6855337273677,66.6533455766128,65.0775262035249,28.3921262038971,96.714494639813,41.3252338192404,65.9504759211179
1701,58.4143391769233,66.7167829756348,59.155721582821,26.5791890008823,85.5990217567099,44.1232705760712,68.3120491694207
1702,56.7136086336952,66.9491449781052,52.1796335231027,32.3506965202044,72.6217208555,46.1150392618127,70.0654166634462
1703,57.3216354876804,66.6679281670015,50.1462552010069,29.5887136637891,88.1118524843956,40.7951068790097,68.6199565308795
1704,55.6383762808601,66.6871083743299,50.3131055070641,28.9363944257418,77.0576155063478,42.6746450585848,68.1613888130922
1705,58.9672954476724,66.6689597535613,56.6532994718683,23.9301168950073,89.2635868125865,49.2637466675686,68.0240630854422
1706,56.9777119358083,66.7255824977833,56.423687348868,29.3958683033564,79.6877291468189,42.8604746330665,66.7729296849564
1707,46.7092126263661,66.5327534754632,27.927670661497,17.8852967140512,60.5278297253835,43.2765282907791,64.1051968910227
1708,51.2419985004862,66.2542971867316,22.8065977678494,38.0204912592313,75.3891166130895,38.0509887998905,66.9304993761251
1709,61.1743752133172,66.3934789951714,61.3414149286591,28.8836182363985,94.5092873670455,46.0953429502203,69.8231088024085
1710,57.4878496441507,66.8398291291585,56.0263306084049,31.1254614061026,81.2565660068794,43.0429152810827,66.6359954332765
1711,57.7402059458448,66.7001488486458,57.2767765813902,24.7535608319531,87.500483757183,43.222833130105,66.9874325257916
1712,50.9761226368049,65.7367712713025,33.3627629544415,10.9104339060572,85.4335479799381,42.4479097982172,67.9653099108727
1713,53.9319820456981,66.453909417672,43.592711352577,28.1025670363791,78.2662262668137,40.7756300539264,66.4008481468202
1714,59.1877152090273,66.7576020604419,61.241552061465,27.3177343899885,90.0181314786972,42.2272243058875,67.5640469576834
1715,55.3580349570292,66.5628535172382,41.7862477067539,37.2985040940813,77.3915277601291,40.5146787770289,68.5943978869441
1801,60.9392996542258,66.3461132097609,64.0813893072257,33.0951371750008,87.4921183126757,45.7516158063027,68.8694241143889
1802,60.8483075238526,66.5487313016217,60.4470859644666,38.4671430132206,84.750738375804,43.6454860103388,71.2306604776641
1803,61.0948874258186,66.9354677251986,62.8095515990413,30.9828781635202,92.3022009163976,43.1504057903875,70.3888203603661
1804,59.2721380932141,65.771160227078,59.7000682464593,40.2149061643528,82.4339066306666,40.5943312804054,66.9184560103228
1805,61.0053913607055,66.0563498685867,64.790898054097,36.465068702422,83.5434258876136,45.2926579204348,69.8839477310786
1806,60.930037723492,65.6450950742944,67.8836339993991,36.1422112791425,82.4914418053574,42.8087309142218,70.6091132685366
