"SSN","municipality","pct_h_den_res","pct_res_urb","pct_com_urb","pct_ind_urb","med_walk_score","mean_walk_scre","bike_path_ft_p_mile","bikes_ft_p_mile","multiunit_struct","no_vehicle","public_transit","ams_bus","res_vac","bus_vac","avg_vac_r","avg_vac_b","occupancy_rate","vacancy_rate","mobile_home_rate","average_d_naloxone","average_d_syringe","ndvi","average_d_adultEd","cultural_dist","syr_prop_under_10mi","avg_MOUD_min_dist","MOUD_prop_under_10mi","avg_SUT_min_dist","SUT_prop_under_10mi","income_per_capita","employment_per_capita","mental_hlth_dist","avg_vol_opp","percent_SNAP","avg_prop_tax","num_households_20yrs","percent_renter","percent_crowded","iso.a","iso.b","iso.h","median_rent","median_home_value","percent_housing_cost_burdened","expenditure_sum","bars_ls_per_km2","forclosure_rate_pop","foreclosure_rate_mortgage","popDensity","HSgradrate","vlntCr","geogValue","geogName","pct_res_tot","pct_com_tot","pct_ind_tot","prop_under_10mi","p2015","p2016","p2017","p2018","allyears","deathCt","deathCt2015","deathCt2016","deathCt2017","deathCt2018","pop2016","area"
235,"midland park boro",0.0362453531598513,0.779064956557716,0.1414977244518,0.0339263549855192,NA,NA,0,0,868.287314727074,169.033417892016,286.338538823704,494.249125625615,26.1111274158069,46.0490331364154,2443.47774389104,2742.41256382317,0.950278029608988,0.0497219703910118,0,0.100040770233087,0.779140144878609,0.628474991861979,0.811950017548232,0.415934588997301,1,0.234340263896779,1,0.486163646718196,1,7070.69042274634,0.101104574114965,0.145253457786892,1,3.7,2.54,2817.10923511626,0.814056890378738,0.000693981171736392,1.46346666420749,0.0234221456688299,0.213537876785368,2074,697300,31.7,166,0.0680552294047872,0.00287350196351674,0.0173622816501776,4733,47,0.5,2,"suburban",0.744268774703557,0.135177865612648,0.0324110671936759,1,0,0,0,21.894662179637,21.894662179637,1,0,0,0,1,7309.49520757293,44082125.4137231
236,"montvale boro",0.0463320463320463,0.683606872060658,0.153565601305308,0.00187158076590844,NA,NA,0,0,485.045567041404,115.135802250611,531.489035804044,482.745296654265,15.1299631867646,57.9140620776986,1848.59348772709,2416.72911119273,0.992527828011117,0.00747217198888332,1.0346024812029e-05,0.0970113228065013,1.812453443535,0.572435715060764,1.89483305988138,0.376416912434157,0.833333333333333,0.371505493714952,1,0.67006815152512,1,10048.6187420149,0.10208396470655,0.183310541207662,0,4.5,2.02,3059.82458680663,0.798598634331805,0.483758136627831,0.287982594601544,0.103939186104527,0.458026845322223,1772,660800,36.3,8851,0.0622593895264288,0.00166077033004724,0.0110391911769114,2181,53,0.2,2,"suburban",0.551896478245709,0.123978148851265,0.00151098368912479,1,0,0,0,0,0,0,0,0,0,0,8458.23587718392,112431171.22824
237,"moonachie boro",0.255277044854881,0.190070210631896,0.0890170511534604,0.393054162487462,NA,NA,392.71491789404,0,98.5729066045184,93.6794473849081,154.649022891354,447.777364405747,26.2506281911541,61.4452256636269,1135.14025677232,1472.4230146613,0.921342304163154,0.0786576958368466,0.290333940652574,0.235338401992545,1.18109047660437,0.401569051106771,0.495651105634286,0.151257853223982,1,0.271644201398376,1,0.390779059562229,1,4705.94537187957,0.101982712121292,0.217789585506026,0,8.1,1.94,842.853593897902,2.40878722212668,0.646251150879363,2.84961185788046,1.77204671669228,3.06293204742648,1366.5,380800,43.1,6607,0.164729223322727,0.00471602306232839,0.0333520656333003,1687,6,1.1,2,"suburban",0.135976320746255,0.0636828415104494,0.281191138218674,1,0,0,63.6968615575149,63.6968615575149,127.39372311503,2,0,0,1,1,2661.92171941263,48561340.5975251
238,"new milford boro",0.127492085222897,0.864870865092874,0.069784651816769,0,NA,NA,122.898541956615,0,2193.77490294985,232.037474034728,1022.04569318986,203.654184828374,102.047708768041,9.0121747006853,3386.44730412459,5720.27838424202,0.965176580510558,0.0348234194894426,4.13595537884982e-05,0.108578589169769,2.19678054165094,0.542781435546875,2.44837570986834,0.575214469612743,1,0.479556347191551,1,0.406832236841524,1,13239.1015187757,0.195754716345548,0.171134427708296,0.25,3.9,2.86,6223.07090778878,2.21502047537962,0.49963546673493,0.577227083399609,0.153662881818425,0.595194489840548,1568,416300,34.9,5158,0.170044391964312,0.00356160904168566,0.0221723270842844,7431,32,0.2,1,"urban",0.787003367003367,0.0635016835016835,0,1,8.951364437363,0,26.854093312089,26.854093312089,62.659551061541,7,1,0,3,3,16661.8605377412,64692844.1985006
239,"north arlington boro",0.831025387405209,0.543061772605193,0.0809310653536258,0.0631154879140555,NA,NA,236.882471747934,0,3384.1862862831,405.108019520076,989.139489190327,424.956207879193,38.6029438294932,17.702041195691,7362.69291609477,9023.85427255628,0.97049852573587,0.02950147426413,4.34621348905755e-05,0.17068580513985,1.20149592183791,0.388420235188802,1.86582628615738,0.699006985711885,1,0.155161355440677,1,0.478431652511351,1,11567.1886176518,0.180947987658513,0.152867399644194,0,5.7,2.96,4719.48135022745,4.72917289621352,0.559770019932309,0.295672465389685,0.728940705208405,1.18049685522618,1295,350700,42.85,29996,0.269331240485435,0.00458165797538777,0.0330462944568582,6254,14,1,1,"urban",0.374560049397962,0.0558196974374807,0.0435319543068848,1,0,29.4613388166648,29.4613388166648,39.2817850888865,98.2044627222161,10,0,3,3,4,15312.7547407115,70545222.5603167
240,"northvale boro",0.00758373709711397,0.638896366083445,0.120188425302826,0.176446837146703,NA,NA,0,0,102.019551947322,17.147428263661,39.3779423555449,232.169371149062,4.43258412869586,4.42657723427239,1679.23690873865,1270.18758743021,0.964045518322789,0.035954481677211,0.000543939536233337,0.0800864985398181,2.33611827962798,0.642509537760417,2.47671614648243,0.630760045879121,1,0.545157771345617,1,0.918511347855643,1,8414.47798019284,0.110463372808492,0.059083297731236,0,2.5,2.43,1072.65371713909,0.445854156968417,0.000571110351951588,1.38990073431743,0.0379359043634187,0.290297348376789,1732,631000,39.3,2755,0.312895020878721,0.00313720102510901,0.0192654524962185,3835,43,0.6,2,"suburban",0.588155123280882,0.110643042993433,0.162433403543551,1,54.0588249524338,54.0588249524338,54.0588249524338,0,162.176474857302,3,1,1,1,0,2983.11128372417,35155417.9176186
241,"norwood boro",0.0467355565993424,0.757583844853661,0.0759718886220087,0.0524864335913175,NA,NA,0,0,412.556000685352,84.5439460321141,221.525062019518,248.046381259695,36.1301505087278,29.1794118217952,2052.35351526119,2356.87569887088,0.97245179226619,0.0275482077338099,0.00666290206353368,0.193497602281607,1.74747074329852,0.659820532226562,1.86173362929702,0.358313313984295,0.857142857142857,0.500731824821727,1,0.645644517843103,1,9494.76131601794,0.0904413316582684,0.151961844566737,0,1.5,2.17,2057.24943775696,1.05741165608816,0.0720349321921095,1.61811799211536,0.398762120661248,0.438196640704476,2027,631000,40.2,16823,0.0640674510270966,0.00208000229616619,0.0118873263430371,2159,18,0,2,"suburban",0.475329314579147,0.0476668899307881,0.0329314579147131,1,26.8555673285095,0,0,0,26.8555673285095,1,1,0,0,0,5948.9071236336,78043874.9833457
242,"oakland boro",0.0133015179976646,0.742918568249538,0.0743786067212311,0.0630634028589748,NA,NA,10363.6512352977,72.6869104190846,185.546091031083,93.3834460549227,313.141370661811,611.409470669281,123.468425129493,41.8073379595186,2559.22999298629,1996.52267983933,0.947106779676366,0.0528932203236344,0.000215224286623796,0.282120095604965,2.65603904789921,0.711990132068452,2.55483789309938,1.49177969796203,1,0.946945708730799,1,0.910371129223853,1,15099.8436695359,0.203725806092402,0.370556356182891,0.25,0.8,2.47,5473.9087236361,1.52965285377872,0.21998542324166,0.470330792598328,0.830215629362741,0.93469605359151,1596,463900,34.3,1555,0.0572722233844482,0.00312926855384405,0.0149988590759384,1565,43,0.2,2,"suburban",0.350998806065898,0.03514086640412,0.0297948928132295,1,0,11.7058589191613,23.4117178383225,23.4117178383225,58.5292945958063,5,0,1,2,2,13061.6086414574,244446025.251825
243,"old tappan boro",0.0474772798495769,0.840455652861,0.0645288733785474,0.00158029893988279,NA,NA,3919.96679647042,0,123.60203197691,66.8318564868017,245.761074474781,131.973038116212,15.9204032359092,14.0957882932175,2171.55254112005,2906.83299017954,0.972824977884166,0.027175022115834,1.6959915126673e-05,0.30402090060826,1.86199060527944,0.606328569335937,1.97985031722034,0.69191348443875,0.833333333333333,0.235380098795529,1,0.532037938996036,1,12570.9413139359,0.0991438141729505,0.0514858001911055,0,1.3,1.92,2759.72543440219,0.720509461465857,0.247529306252883,1.00006407374064,0.0503224588816597,0.498148745383678,1732,614100,37.5,81,0.0430868052590552,0.00169478526246912,0.0092137373789449,1814,52,0.2,2,"suburban",0.479129129129129,0.0367867867867868,0.000900900900900901,1,0,0,0,0,0,0,0,0,0,0,5910.1526838066,116044367.621273
244,"oradell boro",0.0303290108241346,0.67694428322693,0.0829222286709228,0.00181369704004643,NA,NA,105.146994710767,0,273.84380523376,56.8598494677421,675.306195534709,308.690907986405,16.4458848087308,30.6417891681139,3926.62237245951,5131.12334427717,0.983561531538229,0.0164384684617707,0.00318702067184725,0.0845968687625893,1.38639694155615,0.57366904296875,1.54609575047607,0.141968745158679,1,0.0893503504072237,1,0.324072241297185,1,12120.4051568035,0.124007013350187,0.110449150860618,0,3.1,2.52,2748.69078347957,1.54104552884596,0.171485608649606,1.87954728848064,0.306020379203417,2.43191699323327,1740,525250,33.95,33396,0.11217988532334,7.33739256885581e-05,0.0215997627924845,3436,38,0.5,1,"urban",0.569971290696964,0.0698185816382628,0.00152709058701362,1,0,19.8571116537129,39.7142233074258,0,59.5713349611387,3,0,1,2,0,8130.86444280694,71311890.2400511
245,"palisades park boro",1,0.681475272422464,0.125873148924281,0.0753003632299525,NA,NA,0,0,5608.57051343302,1497.91217767818,2219.44674172441,928.865754118972,79.8192531542858,53.6094075254287,8941.03305721956,10084.4829758776,0.958889814109683,0.0411101858903167,0.00102846612713547,0.149699961108434,3.38095995305199,0.415723803710937,0.993684678153,0.486913642802494,1,0.248897680132706,1,0.484177440242987,1,11892.8826673749,0.225942913447313,0.101790831735183,0,4.1,1.71,3088.51671533478,5.82606387648361,2.10542035256234,0.972655278372815,0.0942616768115935,0.813355783252967,1469,468600,50.1,6406,0.839006505134989,0.00124013714927397,0.0182688665969794,16790,9,1,1,"urban",0.594225849677184,0.109757583140456,0.065659641856499,1,0,13.5210297688511,27.0420595377021,6.76051488442553,47.3236041909787,7,0,2,4,1,20433.1463622576,35758270.7505183
246,"paramus boro",0.029873141454099,0.498588771380964,0.257846771176931,0.00544088142279049,NA,NA,1207.56289969682,0,862.408958990982,499.755527021076,1566.39580108199,2612.46716021233,50.4958409039015,172.56383634186,13009.5244300067,10006.8815786481,0.948343018801808,0.0516569811981922,1.5261714233776e-05,0.38596580782277,1.32207100248679,0.519913055630388,1.52773450594482,0.42581534244449,1,0.174550569749331,1,0.162877748424672,1,12186.7794283031,0.149547187653008,0.189036541220648,0,2.7,1.58,10420.7842739557,2.54174242374186,0.170911806257036,0.520809826232308,0.199104972332547,0.679214745472066,2037,510100,36.5,21525,0.133224991311715,0.00182263668133713,0.0116534728540125,2582,29,1.8,1,"urban",0.436349567727631,0.225659568769251,0.00476169218636073,1,12.0944796727721,12.0944796727721,6.04723983638605,24.1889593455442,54.4251585274744,9,2,2,1,4,26817.3055043905,292732788.231107
247,"park ridge boro",0.0633509987770077,0.844406196213425,0.0898450946643718,0.000963855421686747,NA,NA,178.758244984268,0,815.174371384006,185.049991752859,458.842897121,273.500111060735,29.9843295207873,15.0947607228585,4734.892005488,3333.45179750088,0.953211088472469,0.0467889115275308,0.00544471933924747,0.243384492075108,3.35668966626223,0.572628578404018,3.5424040900625,1.03237566233905,0.833333333333333,0.534108013805483,1,1.07164447296957,1,19006.7757270745,0.202363512949288,0.298052659145692,0,2.5,2.25,2859.51254954401,0.859507811577988,0.777958020783957,0.657569966685087,0.203136465918817,0.279066271612816,1747,625100,36.3,3856,0.16379779221836,0.00192879704831697,0.0114901364153561,3467,47,0.1,2,"suburban",0.729278154358425,0.0775954334641456,0.000832441431799263,1,17.8618066963921,17.8618066963921,17.8618066963921,0,53.5854200891764,3,1,1,1,0,8840.12046097629,73259162.9937548
248,"ramsey boro",0.0710031830783448,0.707467673979369,0.149970942902804,0.017543222432079,NA,NA,2919.12715806566,0,1110.35216659183,131.828055567243,919.029316611368,1033.22264876692,46.9081710997023,99.634073168292,6755.17179452038,4527.89022332345,0.938444705067815,0.0615552949321853,1.78670578780678e-05,0.211636382620362,3.6386719563485,0.691089049479167,3.69270438632802,0.825013965579244,0.875,0.236851069913162,1,0.283325978831369,1,25095.2217424768,0.254042312188391,0.222380538303526,0,1.5,2.28,5794.28277276082,1.18486648894999,0.361601144348292,0.608332018880451,0.31283182221513,0.3739966446559,1870.5,639550,34.7,7124,0.0901210849646302,0.000733726127161026,0.010491916295302,2761,49,0.5,2,"suburban",0.546168297675462,0.115778257577882,0.0135434483918908,1,0,20.8102615333638,20.8102615333638,10.4051307666819,52.0256538334095,5,0,2,2,1,14873.6206733925,155350485.460005
249,"ridgefield boro",0.966866846137917,0.386908100312475,0.0994311353256951,0.133402772213765,NA,NA,1165.08808486108,0,2307.80076704522,245.874890307926,475.648162269559,925.369041476191,35.5307270483654,49.3852471241344,5316.66113059963,4537.24109505824,0.956640615905253,0.0433593840947469,0.000140665929499342,0.154350808471698,1.27007045616312,0.399847963169643,0.251708994006731,0.36610276996815,1,0.206026745896678,1,0.128382890374291,1,5083.34304806383,0.0969535656383102,0.0986770405120355,0,3.8,1.91,2558.24230741432,6.65058656348745,0.719618103708603,1.50730159421677,0.472811226297796,2.85578827478342,1355,375000,50.1,4140,0.125675785127069,0.00349481035982389,0.0254246913733569,4484,19,0.3,1,"urban",0.264356489845076,0.0679367164832758,0.0911479717523403,1,0,12.3188227432747,0,12.3188227432747,24.6376454865495,2,0,1,0,1,11390.0525590947,79573125.6986952
250,"ridgefield park village",0.1241961414791,0.509992825663626,0.105360254176489,0.0929589013016296,NA,NA,4982.59501942781,0,2957.79417533825,439.97814285595,1208.83103667053,445.032269655986,92.7528144586502,39.335289508222,5748.64441047666,7281.18105095001,0.932217384824893,0.0677826151751068,0.00101913192383309,0.134785611698381,2.4778018048434,0.405156124441964,0.97603222320226,0.416091797544789,1,0.222183177573693,1,0.481060652590576,1,11469.8233786987,0.208804686717506,0.176879474513126,0,8.5,3.3,4055.03116991853,5.03547387297403,1.10846707141092,1.13473516454887,0.80670652634213,1.38428979862877,1324,323600,46.45,6937,0.224000153739461,0.00869705530493732,0.0406837000410545,7648,18,1,1,"urban",0.404618637176777,0.0835908277768743,0.0737518295657831,1,32.8420436459015,10.9473478819672,10.9473478819672,32.8420436459015,87.5787830557375,8,3,1,1,3,13040.9559243058,53569091.5487546
251,"ridgewood village",0.020430069054349,0.835295875672445,0.0866407650926479,0.00191273161984459,NA,NA,2096.80215513936,40.0437178471319,1600.1233732993,203.713042621969,2372.0327516125,1456.6119868475,69.7796485873641,89.4392647708959,6541.15036421213,8564.42387686673,0.970623581721265,0.0293764182787348,0,0.215229289840777,1.46142940073016,0.560666666666667,1.59243840857482,0.728393805236836,1,0.0898633509003942,1,0.687206006666488,1,23891.4949614809,0.180518059902699,0.22316738115895,1,2.2,2.25,7891.62169766933,2.46021355624511,0.369402393674794,0.469827946005803,0.078989235651575,0.420081454824515,2037,630900,31.7,15923,0.0989446127926889,0.000559066197211249,0.00316660820746214,4468,49,0.4,1,"urban",0.752875575788595,0.0780917490504539,0.00172399859925114,1,0,0,0,6.42954294890768,6.42954294890768,1,0,0,0,1,25161.4468896065,161700353.225889
252,"river edge boro",0.0797815505164431,0.788448937564355,0.095291584760835,0.00327623326780867,NA,NA,295.429596369625,0,991.38859095713,53.9485689775246,1114.98132297705,311.847168683907,30.7566945957392,38.9525091964534,3123.44538559296,2746.33997354236,0.959020989204872,0.0409790107951284,0.00241843351285503,0.107345478958125,1.11525876096548,0.527944051106771,1.26628855573014,0.389769443130245,1,0.140711317087887,1,0.189378520047162,1,8772.13818904724,0.122184991945829,0.0558045306651819,0,1.2,2.8,3911.08045599637,3.69644329672249,0.338683441507305,0.961247336584977,2.37180051152073,1.76469722452513,1609,450200,40.4,4804,0.133479047064533,0.00234325202190968,0.0155685104083993,6337,37,0.3,1,"urban",0.699642827477365,0.0845585181493479,0.00290721820749232,1,12.8806968188415,12.8806968188415,0,0,25.761393637683,2,1,1,0,0,11411.2749789411,52443722.761066
253,"river vale twp",0.0315717227179135,0.772236677267033,0.0307410619639588,0,NA,NA,430.426201046853,0,459.39561529957,211.211509780985,441.96078003376,173.659934872183,18.3454422334925,31.5182101636353,3202.90310231155,1626.85479409415,0.955053593897985,0.0449464061020147,0.00270994709374378,0.161282798149397,2.27231243707978,0.6502875,2.42689749593995,0.773555575898938,0.888888888888889,0.331096904157173,1,0.509451592479392,1,15148.6340437323,0.146452236495917,0.202715023452602,0,1.8,2.46,3490.3224333025,1.81648721748423,0.0935350175804083,1.23701402566714,0.557688880436847,2.3231434321657,1783,542900,36.4,4390,0.0415756194899457,0.00201274093662751,0.0118048862494818,2549,48,0,2,"suburban",0.580520139090119,0.023109243697479,0,1,16.1707162734225,16.1707162734225,16.1707162734225,16.1707162734225,64.6828650936898,4,1,1,1,1,10095.7993035255,120264181.312083
254,"rochelle park twp",0.0812585499316005,0.628546861564918,0.229062768701634,0.024591573516767,NA,NA,0,0,597.935541696316,183.774733183142,360.897428720735,427.242257481642,21.9575650709251,42.8370078147073,2574.79090896023,2445.59160493418,0.963229550994486,0.0367704490055143,2.57492504461543e-05,0.06135761885372,0.557998560417164,0.398207137044271,0.670827663563945,0.372078215355962,1,0.115084260824,1,0.209801347006566,1,5096.97079494137,0.0859343060021237,0.0810924806606189,0,4.2,2.3,2018.61832734998,2.33237552385464,0.17734727801667,1.86880216030967,0.534182574395536,1.87234631355129,1597,380000,41.3,4243,0.45481882641425,0.00550246651060036,0.0257294013041653,5486,31,0.4,1,"urban",0.55699481865285,0.202986894239561,0.0217921365437367,1,28.5889324902083,0,57.1778649804166,0,85.7667974706248,3,1,0,2,0,5390.73720527275,28582266.6355503
255,"rockleigh boro",0,0.289983656315667,0.149894933457857,0.0807844968480037,NA,NA,8306.11290207788,7692.97752144442,79.9316402983872,13.4727303089695,30.8766326179367,181.70968656829,3.46839580289373,3.46002422803514,1325.96616220793,992.610510569144,0.963774323038152,0.0362256769618479,0.000546313869344465,0.0649723121060973,1.84353418537718,0.627038102213542,1.95201304104987,0.495734491423592,1,0.351039097841209,1,0.724138103290589,1,6683.79268466365,0.0870515409631407,0.0495192461644014,0,0,1.01,840.318023715719,0.505997859419812,0.000105171439008823,1.55823977541645,0.321467257987763,0.364714076007548,1624,631000,44.7,512,0.0355029605185793,0.00313481757784666,0.0192344316786592,551,15,0,2,"suburban",0.192081657902877,0.0992885864522116,0.0535106712032168,1,0,0,0,0,0,0,0,0,0,0,2337.98147912795,28166609.0063375
256,"rutherford boro",0.963239875389408,0.697270291796394,0.122945478241981,0.0317138512779668,NA,NA,0,0,3083.56866894863,399.581666309923,2191.25161057624,916.745521202638,43.6153494071388,57.8405482997954,9213.59758413549,9718.40266789919,0.963062746076428,0.0369372539235721,0,0.232004136467494,2.25944086180768,0.404130355834961,1.83831203971381,0.381805856218666,1,0.286196762580482,1,0.853740534550378,1,17427.2346801559,0.226512293122715,0.203272460922701,0,3.3,2.61,6058.07287842177,5.63385975070829,0.519935676664529,0.684912380004797,0.371105274223419,1.12717330356834,1441,390250,37,8166,0.136523753832888,0.00357753984820628,0.0214666621903345,6684,42,0.5,2,"suburban",0.520624966210737,0.0917986700546035,0.0236795155971239,1,15.8907107348644,15.8907107348644,23.8360661022967,15.8907107348644,71.50819830689,9,2,2,3,2,18113.8621632042,80571056.7748533
257,"saddle brook twp",0.178406534864449,0.512840750409811,0.129561046688119,0.126464695525469,NA,NA,0,0,1915.5335290735,378.392858978175,519.511841585761,901.348827457804,46.8541810672153,43.0648684392358,4139.00985779671,5065.40580468222,0.951500041924156,0.0484999580758442,0.00351857811694486,0.0793533600195889,0.771822516124812,0.358408164760045,0.950777343789963,0.517536361692394,1,0.133889996290377,1,0.483600422061702,1,9418.83260810719,0.146690986442066,0.0902401334895403,0,1.8,2.3,4891.63337197823,3.9313246045698,0.239306099518165,0.628122946176893,0.215255152366101,2.00736713840337,1516,375900,45.4,5884,0.208939592356958,0.0045483331660219,0.0258636058805208,5267,20,0.4,1,"urban",0.480489192263936,0.121387940841866,0.118486916951081,1,21.0816806401016,0,52.7042016002541,21.0816806401016,94.8675628804574,9,2,0,5,2,14105.7855516569,76576859.4713558
258,"saddle river boro",0.021621340002084,0.923010339023804,0.0238999759557586,0,NA,NA,460.546600720541,0,205.841681149996,139.211645674543,102.22561232799,279.985730775162,35.8542265435738,10.0877712268106,2521.8320719139,2545.35503760527,0.928941131831564,0.0710588681684355,3.54485640689022e-05,0.203829588240922,1.02604903227494,0.662528098958333,1.07638596600642,0.274431741238482,1,0.0941167115620735,1,0.353075223019133,1,13400.6835879323,0.0638373555714574,0.179665221901926,0,1,0.9,881.668420847369,0.839174450967418,0.000830295044219288,0.673179142777853,0.213820411406178,1.72220285565403,1852.5,725450,35.7,4184,0,0.00217458048899984,0.0111557910690998,663,55,0.6,2,"suburban",0.604478317009416,0.0156520643718704,0,1,0,54.4351467518068,0,54.4351467518068,108.870293503614,2,0,1,0,1,3265.35356333611,138314708.04337
259,"south hackensack twp",0.469208211143695,0.242130177514793,0.127810650887574,0.481183431952663,NA,NA,0,0,285.72593717179,43.3418256682671,97.1553239679984,289.65558996265,8.4423545953576,20.9164880704502,899.563040066676,711.582400583743,0.957857062133351,0.0421429378666491,0.0363669082251643,0.0201803912385737,0.254338102773655,0.290235709635417,0.154525046892373,0.0289772755991682,1,0.0454493171320383,1,0.0603921183910497,1,1223.29979420231,0.0242527050731001,0.0237991223635192,0,8.9,2.6,508.513860111713,6.59846018382256,0.0593225311567947,13.6878014409484,13.4370697208493,12.6872844668873,1329,355300,46.45,2978,0.337385766757983,0.00372693545098806,0.0286865879201336,3461,6,2,1,"urban",0.214780600461894,0.113373923997481,0.426831828679404,1,0,0,86.5971716387089,0,86.5971716387089,1,0,0,1,0,1683.31213546329,20748399.7020996
260,"teaneck twp",0.0669718823434082,0.716375457131247,0.109682475184304,0.00693678527892262,NA,NA,2132.59143621078,963.480636884074,3367.19683120847,1285.52181404514,3635.65506467301,1636.94838441845,85.6804535086128,110.849527390629,12359.7569474547,16170.9522138843,0.951573791824807,0.0484262081751929,0.00161962249418433,0.12636287705073,2.36492958994354,0.516866194661458,1.71566815889575,0.311183135491247,1,0.201194315381908,1,0.238427052665585,1,14756.7583475525,0.190990179946242,0.110257816416023,0,6,2.96,13011.3609779781,8.01037051089004,0.740615309686421,0.979618401211913,0.722618679158539,1.25540604195853,1418.5,363300,40.2,28144,0.166728005408905,0.00851172623678166,0.0378685212921952,6874,32,1.2,1,"urban",0.618131730528425,0.0946406210869021,0.0059854745805159,1,15.2507688699458,7.62538443497288,15.2507688699458,0,38.1269221748644,10,4,2,4,0,40557.355526922,173933887.714548
261,"tenafly boro",0.025591528321659,0.823425223670466,0.0851991461919251,0.00199827421772106,NA,NA,14327.055367685,0,1131.39707892938,110.072772755206,1414.93490360833,625.670301497148,93.8942085026575,29.9985588392912,2144.5114380944,6385.29633151328,0.961675860285272,0.0383241397147279,0.00311562732306117,0.240202635147893,2.95742752623276,0.582826620205966,2.35021616276429,0.308839914101221,0.857142857142857,0.0979042372000982,1,0.532962736582715,1,21170.7683671949,0.175112975818662,0.321554526730703,0,2.3,2.19,2989.44866922957,2.04357323609759,0.672290582963962,0.699682782296161,2.09596966098582,1.45386185707362,1497,645000,39.6,7777,0.110225041788264,0.00156271468867275,0.00934521052246803,3239,44,0.1,1,"urban",0.621819054804856,0.0643391179093216,0.00150901982303313,1,0,11.0848550033087,11.0848550033087,0,22.1697100066174,2,0,1,1,0,14768.7392330705,127017018.908642
262,"teterboro boro",0,0.00370942812982998,0.114219474497682,0.33323029366306,NA,NA,0,0,364.380450070177,44.830865505298,100.116718421318,506.939691911728,9.26904061515251,29.7178488032661,1287.53957445877,816.720903975901,0.953725072448022,0.0462749275519781,0.000736458781234744,0.0588853672456075,1.09028028342267,0.322689282226562,0.678033919171479,0.0766887393341201,1,0.23828913195802,1,0.197826749221273,1,4937.66408506659,0.104525940833502,0.0875100592717901,0,18,1.21,487.061874241384,1.73723799581995,0.101300378965724,14.0467171733279,2.32681883748135,2.23033154702658,1366.5,374150,44.1,59,0.160643223298631,0.00302211068429349,0.0301124816616376,59,56,NA,2,"suburban",0.00335899230230931,0.103428971308607,0.301749475157453,1,0,0,0,0,0,0,0,0,0,0,1794.80623817798,31123943.6331016
263,"upper saddle river boro",0.00946654207126315,0.878376931587024,0.0502123407444417,0.0113486313836052,NA,NA,0,0,162.82130517464,55.517326887197,357.268015262021,189.228384903616,46.7544022576344,22.1547228817922,1461.01211383706,2053.45667716724,0.946456332018529,0.0535436679814716,0,0.236804591989171,1.49911566288578,0.64289560171274,1.54411300151401,0.0691802799357392,0.857142857142857,0.62521127776651,1,0.199416738283504,1,11670.3426515497,0.0891055497365301,0.208265256226644,0,2,1.79,3169.8700383868,1.02304712538459,0.467108957754609,0.662263695893802,0.107453788366201,0.363643900871901,1747,615800,35.6,1100,0.0068044300611193,0.00229133767448577,0.0115116756267076,1600,54,0.2,2,"suburban",0.729533463750074,0.0417037168771119,0.00942557353725769,1,18.9508124395378,18.9508124395378,0,0,37.9016248790755,2,1,1,0,0,8225.80809357472,146963180.609666
264,"waldwick boro",0.0322511974454497,0.773378333882121,0.103638459005598,0.0286466908133026,NA,NA,2290.55211245996,881.854498136796,375.857821050826,125.8441460342,328.672344831881,449.709223458021,24.6585789795443,27.4658141433674,3143.57169005101,3841.57661999478,0.983949694270445,0.0160503057295547,0.00220847633257412,0.114061987846601,1.92078994396832,0.61202142578125,2.00672618272152,1.00265824741759,1,0.254540404454435,1,0.887741092674364,1,13879.3347868216,0.19913187365584,0.143127212173888,0,0.8,2.62,4002.31553555467,0.74828466048997,0.000753130718558507,0.535999110465731,0.073905319933493,0.189502454003448,1921,710600,34,7475,0.156077146443144,0.00290763165712638,0.0146648882521468,4875,38,0,2,"suburban",0.709699350355039,0.0951050007554011,0.0262879589061792,1,16.3321871956882,0,0,0,16.3321871956882,1,1,0,0,0,9802.24009762142,57666612.4307327
265,"wallington boro",0.780145399849586,0.673590003377237,0.102161431948666,0.103005741303614,NA,NA,5980.01158702269,0,3775.94962803793,500.981986086558,718.321248207996,358.99651729534,33.2677534385304,22.9078476709815,5461.3631164694,6631.09314684424,0.913233986693214,0.0867660133067864,0.00418094102026972,0.21995034821404,1.7240372068439,0.289152384440104,1.84692635421556,0.641153108208196,1,0.249636528696534,1,0.463182275750419,1,12011.0103584278,0.212117793193779,0.223578791487274,0,7.1,2.68,3091.01614575245,5.45592903554096,1.52655767023075,0.564567372964165,0.351486977854964,4.27068559798018,1264,370000,46.9,4137,0.719058148541258,0.00236662860733101,0.0315175256471947,12021,10,0.7,1,"urban",0.594929157345265,0.0902311707680835,0.0909768829231916,1,11.8190473811399,23.6380947622798,47.2761895245596,35.4571421434197,118.190473811399,10,1,2,4,3,11946.5012824901,29202903.3848186
