"Place.Name","SSN","area.x","municipality","HDensRes","resUrb","comUrb","indUrb","allPaths","multiunit","noVehicle","pubTransit","avgVacBiz","occRate","mblHomePct","naloxDist","syrngDist","ndvi","adultEdDst","cultrDist","syrngProp","moudDist","moudProp","sutDist","sutProp","incPerCap","empPerCap","mentHlDist","voluntrOp","snapP","avgPropTax","house20Yr","rentPct","crowdedPct","isoAsian","isoBlack","isoHisp","medRent","medHValue","burdenPct","govExp","alcLicKm2","frClsRtMrt","popDens","hsGradRt","vlntCrRt","landUseClass","resPctTot","comPctTot","indPctTot","naloxProp","opDtRt15","opDtRt16","opDtRt17","opDtRt18","opDtRt1518","opDt1518","opDt15","opDt16","opDt17","opDt18","pop2016","area.y","bizNum","mriScore","SVIthemes","parksProp","schoolPPop","mblHome","ageCt","bizDens","pubTransit2","noVehicle2","multiunitPP","pathsDens","compEnv","hsaEnv","phyEnv","resEnv","commEnv","comEnv","BEIndex","commEnvS","compEnvS","comEnvS","hsaEnvS","phyEnvS","resEnvS","BEIndexS"
"lower twp",505,864742771.457151,"lower twp",0.089768854473373,0.673647878305143,0.0559121648003249,0.00954255103156382,1329.5663380986,1162.01033684973,782.840533739573,210.576482080182,9.85161227954216,0.602014657125053,0.0286130565204972,0.646846680669033,21.0466170241683,0.595670073661321,31.9312783612107,0.954521766026109,0.416666666666667,1.50083813217832,1,1.62824746841418,1,20940.8694799186,0.33980383515103,0.878837390272315,0,8.3,1.56,0.360146420230292,NA,0.546189739773016,0.0604875829418673,0.0915891083464938,0.206739555685151,1022,249200,43.2,2388,0.0277541024835267,0.05335926678727,785,13,1.6,2,0.217277196800258,0.0180338108767052,0.00307783755465554,1,42.0223160776578,56.0297547702104,77.0409128090392,77.0409128090392,252.133896465947,36,6,8,11,11,22636.3196335386,864742771.457151,665,-5.09,NA,0.29749349441618,0.000353414341620577,470.294491145431,14278.1278140689,7.69014812207599e-07,0.00930259359689311,0.0345833839781841,0.0513338897692566,1.53752813204578e-06,71.0281406865634,41.376901325443,65.6525812685692,29.1534153345417,41.1354262890588,57.6305710838089,50.9961726646642,34.8280450853348,90.5163299542011,48.6812568505376,50.6557499706172,49.3006873845916,40.8273740953899,52.4682405567787
"middle twp",506,2305829876.95093,"middle twp",0.0928660193356783,0.571874247169357,0.102710190315587,0.0147675258973741,541.074573254601,950.031541107417,389.435231194627,181.193387624793,2.32157651637654,0.670551599246105,0.0971611812089389,0.543065677145458,9.96553417459247,0.644266267923875,17.0895539226689,0.721814398194435,0.6875,0.383925579008534,1,0.573578390316905,1,12105.0594511549,0.179204270993082,0.740486879481208,0,5.8,1.69,0.239081349959483,3.31983185084169,0.423722812059398,0.05817755034416,0.182229364186471,0.272354827557957,1205,273550,40.2,4525,0.00520417883499879,0.0336877762884798,262,12,2.7,3,0.0896895803894602,0.0161084957343751,0.0023160567339444,1,52.4176327724872,43.6813606437394,61.1539049012351,96.0989934162266,253.351891733688,29,6,5,7,11,18974.7994659989,2305829876.95093,1474,-4.4,37.0774922991996,0.334803418838549,0.000632417750791142,1061.78815718224,11446.5298844042,6.39249241556848e-07,0.0095491595549916,0.0205238127492446,0.050068067533983,2.34655027529647e-07,54.4042279436489,18.5056451072367,65.9121224496838,28.8736056465158,38.8667063614798,66.2457632634119,45.4680117953295,27.978073322125,64.9447135421131,62.8608590251603,22.5122038605104,49.8699890970066,40.1929785338578,44.7264695634622
"north wildwood city",507,69421995.8791454,"north wildwood city",0.954980392156863,0.753101004134672,0.151447135262847,0.00106320141760189,3698.05819417617,2324.72933161247,89.3776050962491,1.00749453358495,5.30210052993099,0.224474016230013,0.00167401622079783,0.322347766078526,8.70015665571901,0.226774999491374,15.2456484408502,0.43595829669811,0.6,1.90419976316922,1,0.401555804493276,1,9559.59139061816,0.109837885203028,0.324195269033056,0,5.9,1.19,0.484137658797456,NA,0.255023892971193,1.74159164711947,0.419184651244139,0.44945485353532,1116.5,341050,45.9,3772,0.302513873733697,0.0311407202262492,2196,15,2.5,2,0.400263703145602,0.08049224587179,0.000565078169146732,1,0,97.9644845494466,97.9644845494466,0,195.928969098893,4,0,2,2,0,3841.6560689506,69421995.8791454,232,-7.82,NA,0.126311968055719,0.00104121762287082,14.7532592896612,2041.55619171407,3.34188029401923e-06,0.000262255265828667,0.0232653843790508,0.605137287119901,5.32692577812659e-05,51.1551256156558,25.4404147305005,76.3196379002562,31.4949709515738,40.9169647132507,70.2709633746036,49.2663462143068,34.168441576131,59.9468048247161,69.4858692466475,31.0455789752507,72.6987993172228,46.1362413508645,52.2469558818054
"ocean city",508,329005417.95339,"ocean city",0.891045434494927,0.797747866631477,0.0938242280285036,0.00312307556963139,1281.63097950358,5579.47980052149,575.489541787791,57.0462737809238,6.79984802408257,0.263502259009971,0.00109247785792856,0.449836987943174,7.98625949424456,0.10175094909668,28.1241777225703,0.851792423243519,0.545454545454545,1.59915024889515,1,4.86348589115214,0.909090909090909,31697.8525563595,0.30244558495168,0.848481402256701,0.75,7,0.87,0.328496162177119,NA,0.949743502182086,0.0999887970826137,0.0881181583725276,0.144644520237683,1308.5,499800,40.3,841,0,0.0215431569181321,1770,31,0.9,2,0.240119689126031,0.0282408081663997,0.000940036277456341,1,48.7905214932682,65.054028657691,81.3175358221137,113.844550150959,309.006636124032,19,3,4,5,7,11286.3010152472,329005417.95339,1064,-1.01,NA,0.258913238122265,8.86029885831549e-05,21.952021336502,6148.73526288076,3.23398929603869e-06,0.00505447034452273,0.0509900933007488,0.49435858506555,3.89547074171632e-06,64.4379488661864,37.6204820933925,82.5017018045491,32.375664956836,40.9911124449988,54.5124535294397,52.0732272825671,34.3923166620798,80.3790139132114,43.5491987915959,46.0333996782905,86.2591119884464,48.1329855377719,56.4576710952327
"sea isle city",509,76869182.7081321,"sea isle city",0.980797636632201,0.838101788170564,0.0858321870701513,0.000825309491059147,0,1551.49583207467,74.5687454390868,6.69112518638925,0.0145103453196981,0.148483207082036,1.60539577879041e-06,0.177375161318684,4.88968379083094,0.423827384440104,11.9259450688046,0.0312491035645299,0.75,1.14846461914966,1,1.0803743796258,1,13498.9163421521,0.0982323911966411,0.241447412528805,0,2.2,0.66,0.318408770458011,0.370114703684651,0.0011463171136761,0.108956251043987,0.942473025980878,1.33765700682767,1312,489500,34.4,4753,0.143099461870801,0.0124254411082984,953,27,1.4,3,0.345271150903836,0.0353601178670596,0.000340001133337111,1,0,0,110.864601492103,0,110.864601492103,1,0,0,1,0,1875.92308960932,76869182.7081321,299,0.84,5.25880745499229,0.37669286468298,0,0.0105669423288981,902.001167677704,3.88972523794465e-06,0.00356684409049134,0.0397504278571551,0.827057271520542,0,45.8120460282861,17.415605652107,74.9407663265781,33.112894310615,39.9611055119023,67.0768511358266,46.3865448275525,31.2824050675047,51.7278503715467,64.2287327948129,21.1708881332677,69.674254446447,49.8044610080032,47.9814319702637
"stone harbor boro",510,64462495.4943604,"stone harbor boro",0.961768770152004,0.794510521500457,0.0836230558096981,0.00146386093321134,439.49041767627,331.753088973127,15.5535334163489,15.5516202479199,0.000267688341124647,0.145483541944598,5.1282134013994e-08,0.853534563673453,6.2823171342554,0.144663098144531,12.0803624510382,0.223000485218918,0.75,1.77250893422782,1,0.876856946499493,1,23853.1049282545,0.120961169525629,1.37656670492176,0,0.9,0.57,0.391588880238843,NA,0,0.0096020255005484,25.8636393239664,0.680138100458259,1325,1158700,36.5,3090,0.0775596501113023,0,587,45,5.9,3,0.293378378378378,0.0308783783783784,0.000540540540540541,1,0,0,0,0,0,0,0,0,0,0,825.22102479492,64462495.4943604,223,2.78,NA,0.130255115615403,0.00242359312221478,0.000138276671643635,441.574354716791,3.45937584776732e-06,0.0188453999360774,0.0188477183070005,0.402017252354389,6.81776922078233e-06,46.8572764910053,27.8078648661972,82.0073611753481,29.6662283973836,37.650762314011,61.5480723151279,47.5895942598455,24.3067596929931,53.3356687515053,55.1290072687131,33.958774534851,85.1747793769053,41.9900440989116,48.9825056206466
"upper twp",511,1907280119.09105,"upper twp",0.0293155240853986,0.660419803383226,0.0590204587724737,0.0211318749446462,17.7296129287715,170.865099293699,161.0053945602,47.0241923363488,0.00349594223600435,0.71636401502462,0.206563807100434,0.541313638674647,3.94398476559539,0.654272183744642,10.0661331372566,0.789439852512258,0.769230769230769,0.98155297285901,1,2.11399609941626,0.923076923076923,9660.27381750307,0.151224319628804,0.412769979481573,0,4.1,1.61,0.429792837009209,1.97634495617449,0.0773769946687314,0.296600176677978,3.37054802023788,2.22276021714804,1386,263000,35.5,1767,0.00471876550362579,0.0294704547523419,191,39,0.5,3,0.0851522549908531,0.00760989469020283,0.00272467117809483,1,12.969350419527,38.9080512585809,25.9387008390539,51.8774016781079,129.69350419527,10,1,3,2,4,11859.7053938101,1907280119.09105,609,1.13,14.1170140447256,0.420132049180831,0.000505914759327121,1366.38948011473,7710.48639794924,3.19302861653185e-07,0.00396503882473269,0.013575834239882,0.0144071959310961,9.29575721536954e-09,47.356345287547,21.4371224918163,65.7337275498544,24.3924627659326,38.2901867578781,67.5325922382871,44.1237395152193,26.2373811557619,54.1033578043636,64.9788295300677,26.1194464254369,49.4786811684428,30.0331546403797,41.8251417874088
"west cape may boro",512,32952733.4327959,"west cape may boro",0.126149319602795,0.813098086124402,0.0792464114832536,0,0,19.9140742223192,8.26998241174639,3.22151086247737,4.25013140449355,0.436256219473126,0.0494503704615184,0.119037640712284,3.77082589869142,0.749324287109375,5.58188677021658,0.163583808714679,1,0.17061421472758,1,0.55345823724807,1,4454.57936924548,0.0488123838155326,0.146346148569672,0,9.6,1.22,0.3947897685257,0.535539313576697,0.00134526582179947,0.0273005034635338,0.324631921076182,3.61007626830012,1097,577000,43.25,123,0.0910340569035344,0.0282720975287799,868,47,1,2,0.359418374091209,0.0350297422339722,0,1,796.360546890497,0,0,398.180273445249,1194.54082033575,3,2,0,0,1,425.014564074874,32952733.4327959,82,-3.84,1.27739042425112,0.0278670631326344,0.00705858164303164,20.7096644457312,251.142526812671,2.48841268865393e-06,0.0075797658122366,0.0194581153465825,0.0468550395812106,0,39.7741531386808,7.44760341207114,61.627062313811,27.4068672179163,39.0969033111513,77.1626773014759,42.0858777825177,28.6731095784996,42.4401042615902,80.8288270991396,8.9050585700983,40.4707405358456,36.867531314369,39.6975618932571
"west wildwood boro",513,10141707.5522956,"west wildwood boro",0.967978042086002,0.928632115548003,0.0331350892098556,0,0,593.114668274501,80.7447375754236,9.01628045924046,23.6486723379239,0.295911794101126,0.0010573540416745,0.00742837674387725,2.01831911377932,0.220667858886719,3.52527752809837,0.0078444591816616,1,0.424944007786072,1,0.00579867345741733,1,1886.13917023928,0.0249769187056669,0.00717981848424604,0,5.9,1.5,0.205107569253195,1.32570068400884,0.230415563125256,0.393490932092425,0.869536702172504,0.821456203617024,940,285100,55.05,391,0.197189536925436,0.0446109888669195,2021,8,0,2,0.469501718213058,0.0167525773195876,0,1,0,0,174.030294637265,174.030294637265,348.060589274531,2,0,0,1,1,902.814078654179,10141707.5522956,14,-3.88,2.38215217170495,0.0006310074829745,0.00221529553790454,1.4627524507444,574.612599538672,1.38043814888264e-06,0.00998686293492564,0.0894367284300544,0.656962139047116,0,36.9016366310079,4.85518653881164,79.4151323664998,41.0672008301236,48.1413480274928,76.9818147719102,47.8937198609743,55.9811039094539,38.0214760236076,80.5311484561014,5.7150368628027,79.4887441453823,67.8387784994457,54.5960479827989
"wildwood city",514,46073962.1914909,"wildwood city",0.969688912523265,0.503413197697765,0.314014188194351,0.0335965734172132,939.371703170383,2472.43345964808,428.802626842139,67.1197408504787,3.0794540920425,0.325376322331107,0.000682517772387368,0.070726522857895,9.19534400004103,0.303584282226563,15.9482000736558,0.0985603056919979,0.666666666666667,1.66054033699526,1,0.0805467953398653,1,10970.1100897511,0.128271241711041,0.0810141647981386,0,20,2.24,0.194646507485091,1.7363789936541,0.447524445761815,0.053523874430052,0.176060381894053,0.185083892348892,986.5,328450,50.6,9181,1.12863671760095,0.0398317074968931,3900,6,12.3,2,0.355280559229171,0.221613451728698,0.0237105611184583,1,35.7507320934485,35.7507320934485,250.25512465414,143.002928373794,464.759517214831,13,1,1,7,4,4282.19902059194,46073962.1914909,696,-20.6,14.4318615821807,0.103163995385497,0.000467049754199312,4.27349759268558,2797.14551686972,1.51061460073113e-05,0.0156741292330688,0.10013608073332,0.577374719801395,2.03883421023397e-05,50.336849977521,21.2608817686718,74.4873043185136,39.315121897104,47.4157829626093,76.8381992204205,51.6090233574734,53.7903970943881,58.688098101375,80.2947739976146,25.9025786298522,68.6795887960959,63.866396033338,58.5369721087773
"wildwood crest boro",515,41283763.483489,"wildwood crest boro",0.972056313993174,0.727724309220739,0.192642036634586,0.00170754424091897,3677.37235282671,1145.59121357835,56.9469651111818,43.2264132168068,1.19978577935381,0.257212424225293,9.58052237070375e-05,0.270722845191851,8.75175993826235,0.233652860107422,14.775479105751,0.330001194125067,0.75,1.30202856262745,1,0.412683005614196,1,9872.59264401705,0.115879375912651,0.33046271258916,0,7.9,1.25,0.377320892828048,1.37474757371452,2.73708618899848e-05,7.22564982281051,20.3326162416013,0.385312262490207,986.5,291350,50.6,4534,0,0.0300254969254391,2776,17,0.6,2,0.494671309486124,0.130948612430094,0.00116070486440857,1,0,0,172.658018335403,57.5526727784678,230.210691113871,4,0,0,3,1,3136.44942309876,41283763.483489,176,-4.01,4.89018921777034,0.159562438400213,0,0.535822853812854,1737.53876531366,4.26317721906311e-06,0.0137819576807012,0.0181565067467019,0.365250976196685,8.90755115942235e-05,50.1743028456367,20.9683945300163,74.702220652229,31.5008194206953,37.1316702008415,71.0137756716993,47.581863886853,22.7394589986714,58.4380611233355,70.7084517083796,25.5426671318048,69.1510062269818,46.1495012307442,48.7881910699862
"woodbine boro",516,223548594.180277,"woodbine boro",0.131645569620253,0.425531914893617,0.12981416644223,0.0320495556154053,2398.45956687283,182.111461218311,96.020126390012,30.6982861973963,0,0.692414868281937,0.286780609170798,1.94684794701726,7.41977116472695,0.724350650301847,14.0003346330457,1.88228087270635,0.666666666666667,0.132715591431624,1,2.24790998966963,1,6682.6451865318,0.144634992913847,0.370275951138888,0,27,1.56,0.228502202060078,0.749037926038674,0.693057338337622,0.00771023530860299,0.220889220627236,0.297763160716016,998,247700,41.3,625,0.0134198882414059,0.0731863887376996,307,NA,4.8,3,0.0923616523772408,0.0281761496492595,0.00695635229929852,1,124.019329645862,0,124.019329645862,62.009664822931,310.048324114655,5,2,0,2,1,2469.43772834858,223548594.180277,159,-18.05,11.2790439045525,0.0781417603447872,0.000809900965325207,329.566126175103,1612.65183879885,7.11254752386308e-07,0.0124312858125504,0.0388833965269595,0.073746124118747,1.07290299707214e-05,56.5136414870678,30.5726212736173,63.0060984673123,40.7913528969661,39.8109374710079,82.3147092346049,52.1682268050961,30.829001001468,68.1895040328334,89.3084711604387,37.3608635453139,43.4956464112789,67.2133651848193,56.0661418893587
"bridgeton city",601,181079398.525761,"bridgeton city",0.158705501618123,0.562431743720422,0.161521659992719,0.0778303603931562,2768.15149361153,2659.40471889279,1347.47399773867,261.837603708015,10.4420500089255,0.88680499279548,0.0018635716480343,0.553023123278498,23.786382021051,0.590384524197049,17.9188614880392,0.536166666470825,0.3,0.221416259259468,1,0.612290697841405,1,10107.2989100532,0.320951075203023,0.67820334006559,0.75,30,4.3,0.109397872730352,NA,5.52738441400301,0.0911551221863149,0.543276845380691,0.609667641480535,1042,114750,45,13640,0.0883571434275111,0.0806358162314458,3965,NA,11.5,2,0.371653316013567,0.106733059103702,0.0514300834716509,1,0,18.3264460610265,18.3264460610265,91.6322303051324,128.285122427185,21,0,3,3,15,24753.3409418743,181079398.525761,857,-21.12,NA,0.10641139083937,0.000282790109684077,13.2808342347381,16369.7859912942,4.73273054238735e-06,0.0105778692388579,0.0544360456595658,0.107436193164292,1.52869487978652e-05,52.2902476022124,31.3635898828165,63.4713061846441,40.0234845953658,41.7114269646182,74.4823543436504,50.5570682622179,36.5671704463845,61.6928982065839,76.4173279184881,38.3341665118088,44.5160761903538,65.4724238835617,53.8333438595301
"commercial twp",602,944757429.225852,"commercial twp",0.00726535439722903,0.761368752814048,0.0446388370746768,0.0465041487103621,359.521271671972,23.8990610353872,104.457262371847,31.8471508133802,0.00604797140584164,0.863092897094666,0.240049330704681,2.08751246658714,8.33003418328566,0.676754762145295,8.95181535599043,1.73570541240393,0.75,3.63685196507027,0.9,2.96375864189169,0.75,5448.53306091277,0.131541028301554,2.67346386726947,0,23,2.59,0.256753168507316,0.748357839666122,0.398001368298021,0.147574255804679,0.190936497329191,0.170061974802401,1139,151500,37.9,32,0.00211697198677555,0.081743533445581,156,2,3.9,3,0.0545775621991479,0.00319986721012154,0.00333357924051567,1,124.667006354272,62.3335031771362,62.3335031771362,93.5002547657042,342.834267474249,11,4,2,2,3,5001.59521146087,944757429.225852,87,-11.49,9.2902567602898,0.424116409965954,0.000199936211892669,553.784048408654,3208.54740718888,9.20871297845089e-08,0.00636739869320178,0.0208847893433057,0.00477828773120701,3.80543471318949e-07,50.5482922096004,58.9881553168818,65.1441190911172,37.6671964916848,38.8115975727989,81.0475705472063,55.3678218715482,27.8116827325331,59.0133476220907,87.2229085736952,72.3267563218254,48.1853792586191,60.1301545532472,59.1150381770018
"deerfield twp",603,470543556.328737,"deerfield twp",0.00194013303769401,0.788590787388667,0.054040762799847,0.052729359051418,0,80.8847035135546,26.8686848039502,14.1113318729812,0.0510748553236843,0.930546925458438,0.000992774665680692,0.530748427107394,4.4218598458795,0.626069105423328,3.22726585263954,0.679229866900862,0.857142857142857,1.2522886500019,1,0.697065638136749,1,3841.1726724796,0.0770991354738033,0.685939734695879,0,6.1,3.02,0.467315972942236,1.38732664837059,0.257878375008712,0.604577370819912,2.62340167752021,3.4303314312163,1042,186500,39.9,1226,0.014876506388447,0.0529488457310918,182,9,2.2,3,0.133603651141908,0.00915562714657335,0.00893344812582739,1,0,0,0,100.857910220405,100.857910220405,2,0,0,0,2,3090.8756375115,470543556.328737,92,-2.86,8.1832710885246,0.0151280951646691,0.0016176645670628,1.15604998222872,1982.98774546231,1.95518563080111e-07,0.00456548031299713,0.00869290387418579,0.0261688637782515,0,39.682533125514,19.2543302703154,66.1490500958196,20.8881635812911,38.0320167188963,74.0857834924847,43.0153128807202,25.4578854341288,42.2991704231731,75.7646185202121,23.4334761862643,50.3896881832338,22.0880693050546,39.9054846753444
"downe twp",604,1483229713.65703,"downe twp",0.0427500398787685,0.628471177944862,0.0350877192982456,0.0258646616541353,286.619102021122,21.9884488929743,28.138945671874,0.077259951529588,0.00970968912178104,0.571875213930029,0.170681954661629,3.17026171364228,10.4617805345746,0.650514391534593,9.90874802026284,2.44854752515399,0.6,1.32309633241485,0.888888888888889,3.40348516716886,0.8,6155.62989833165,0.116277773174268,3.38026221530879,0,7.9,2.24,0.386430136116478,NA,0.32491347207155,0.601724732543114,4.12868181543421,5.8054978869949,1236,160100,34.8,7448,0,0.0749798411333537,31,2,2,3,0.0184109437774593,0.00102788807179945,0.000757700350069309,0.8,0,0,0,133.113902663953,133.113902663953,1,0,0,0,1,1185.00673962036,1483229713.65703,28,-5.82,NA,0.680202030981455,0.00168775411407427,140.579850439866,751.236332184254,1.88777232158892e-08,6.51979005236204e-05,0.0237458106617089,0.0185555475406146,1.93239859869338e-07,54.8351701918755,55.0957052816594,66.2136108882241,35.630319302861,39.2271378312443,72.2278905371779,53.8716390055071,29.0663281394986,65.6076074129987,72.7067432644916,67.5370173585426,50.531301816619,55.512066247971,56.8268440400203
"fairfield twp",605,1211497982.3548,"fairfield twp",0.0346561647985459,0.704048116708612,0.0690184703322954,0.0117732372136672,101.450583814994,80.260380917371,106.603908081201,80.4572890573275,0.116191963680102,0.873800730648996,0.155611887076489,0.964681334882959,7.24527474675628,0.633669488311232,5.70254381204475,0.952099104253241,0.818181818181818,0.539152662139354,1,0.895325399610481,1,3646.85191285859,0.055175434566792,1.12043578661952,0,14,2.46,0.370542321296235,NA,0.417793539925458,0.638790122516657,1.29391104221238,1.20968985688429,1091.5,173050,39.1,0,0.00247630901627647,0.0692094974766024,148,3,3.7,3,0.0593453138595848,0.00581767451225739,0.000992384527430803,1,23.084793817965,23.084793817965,0,46.1695876359301,92.3391752718601,4,1,1,0,2,6155.97078677495,1211497982.3548,82,-7.54,NA,0.409726110490511,0.000812219578874813,315.510155985202,4331.85588697691,6.76848011258061e-08,0.0130697970871103,0.0173171562656245,0.0130378105578078,8.37397876782291e-08,43.5333824152764,21.2024507021126,66.4260481906706,30.3558626679731,38.369827232998,79.7598589780153,46.6079050311743,26.4778405439606,48.2227121561827,85.1034854214157,25.8306780136252,50.9972815102623,43.5536101191909,46.6976012941062
"greenwich twp",606,516695538.548571,"greenwich twp",0,0.844054208818477,0.033975949608704,0,464.889929356819,3.05903436441298,9.95323240692945,1.0600747446279,0.0138999486412701,0.877086521346187,0.0222743754475486,0.661800620593512,3.59405335500769,0.652452913743622,2.78903280689525,0.630308124093289,0.8,1.37577233210499,1,0.521475730625402,1,4090.06083797419,0.0695463275151627,1.0680645010802,0,3.8,3.16,0.456316160264511,NA,0.0995431848637556,0.217681931530449,35.3539363300252,3.02516709250943,1046.5,180350,34.9,2496,0.00193533864368808,0.050717083922938,43,28,0,3,0.0372790193813807,0.00150060277021388,0,1,0,0,194.518791211905,0,194.518791211905,1,0,0,1,0,824.08205833413,516695538.548571,25,-1.51,NA,0.0406901770751108,0.00242694277805656,8.17168471891279,514.089149829549,4.83843930029404e-08,0.00128637037283742,0.012077962754158,0.00371205067926946,8.99736681804382e-07,38.9979444088798,19.764879722764,65.9107454886257,20.5022243323407,38.337437640195,72.9046793107286,42.7363184839223,26.3800462797038,41.2461066630016,73.8206587019115,24.0617176750303,49.866968742838,21.2130526168103,39.4314251132159
"hopewell twp",607,861262736.012475,"hopewell twp",0.000121455031274671,0.816977574915658,0.0656876364358008,0.0076404048422306,575.914648788027,196.331398427113,58.7887697071367,18.5133626960746,19.8027516616887,0.927012232191419,0.0166530098914606,0.399300906065705,5.57006438057733,0.637130919767681,4.20600326634715,0.323610320861021,0.833333333333333,0.70974489737231,1,0.319516745175804,1,6099.3431615357,0.092718154713884,0.507762631689032,0,6,2.87,0.447896728993864,1.94124243708133,0.497458091107918,0.0826731504248775,9.41010225107596,3.40548409138785,996.5,162550,42.5,4177,0.00116108686410318,0.0472017400457613,148,14,0.9,3,0.0832848638724655,0.00669637212407508,0.000778883162467947,1,0,67.3767927063858,33.6883963531929,0,101.065189059579,3,0,2,1,0,4697.80252903132,861262736.012475,115,-0.7,8.02449136592695,0.0578881661913174,0.00127719289240478,31.5175352976801,2968.38112896764,1.33524875965764e-07,0.00394085587498971,0.0125140998038627,0.0417921777711666,6.68686365619892e-07,39.0697075950335,14.4376063178552,65.7936757692276,20.8694777648642,41.1952172901542,72.3400402666308,42.2842875006276,35.0085727318806,41.3564958774551,72.8913286474386,17.5063993627441,49.6101771560884,22.0457040850064,39.7364463101022
"lawrence twp",608,1068482275.34826,"lawrence twp",0.00247908273938643,0.779468599033816,0.0260265700483092,0.0361111111111111,0,11.2548081008708,35.4290746902534,24.2213352359225,0.026123563205845,0.843878007051376,0.0114176519245699,1.89338944936598,9.44411495330971,0.647467408707998,7.72524820460535,1.81667484181205,0.8,1.43229482209865,0.8,1.83763647595568,1,6737.75268156676,0.147489205970798,2.19414275470327,0,13,2.63,0.402375939324254,NA,0.228260391145691,10.8356936078701,2.75949328285403,0.386561679640033,1162.5,165850,34.8,10080,0,0.0617256747440455,86,3,1.5,3,0.0526232107986025,0.00175709667293133,0.00243792067381192,1,46.7833110760632,0,46.7833110760632,46.7833110760632,140.349933228189,3,1,0,1,1,3197.36432130509,1068482275.34826,70,-6.8,NA,0.407792665041512,0.000938272808015658,13.2637260994367,2137.5143763855,6.55134873221779e-08,0.00757540674189919,0.0110807124650068,0.00352002680016047,0,49.6360797897283,39.8399469321732,66.0878638881668,24.6562295612006,38.0526410326623,73.4879509158944,48.6267853533043,25.5201566581855,57.6101433074352,74.7806557801643,48.764496319159,50.2554766772085,30.6311771226533,47.9270176441343
"maurice river twp",609,2653284095.53047,"maurice river twp",0.00330524951393389,0.605786973420753,0.0774606415138785,0.0189234816065329,0,8.66237722595237,35.6701396240379,22.1920466643962,0.0210927128801378,0.801784731957147,0.0825391341567868,2.18987550590061,6.66087325407576,0.698529207981743,8.20029918456282,2.24553561985291,0.727272727272727,0.405350359475505,1,2.67607531276253,0.818181818181818,4064.10643916635,0.0513315041560557,1.9185511039076,0,9,2.44,0.178425317787403,NA,0.00101905285619614,0.144718017975155,0.719346024537443,1.20186063270663,1148,174400,40,5414,0,0.0576705803636682,68,1,0.6,3,0.0253320418315247,0.00323915220567714,0.000791318481062534,0.909090909090909,29.5881915693092,0,29.5881915693092,14.7940957846546,73.970478923273,5,2,0,2,1,7739.15240551221,2653284095.53047,77,-5.89,NA,0.539842843036714,0.000516852465284312,103.734096401179,6759.45332892373,2.90206390373758e-08,0.00286750350704942,0.0046090499004299,0.00111929275611404,0,52.109679900774,34.9570195628335,64.9313682852889,31.5812924745042,37.7351116475442,76.548424321107,49.6438160320086,24.5614365907114,61.4151412146529,79.8178382883701,42.7559548442084,47.7187118975646,46.3319529125265,50.4335059580056
"millville city",610,1240724648.98576,"millville city",0.145392882311487,0.560094730609828,0.0756611407144267,0.0698514900335504,47.8690650852698,3302.96770097602,1363.12395896598,175.110833013439,8.72739102616955,0.882363844725047,0.0242706502351191,0.610937908012496,15.2392625394145,0.608614282869038,12.8292996183354,0.512331698092331,0.538461538461538,0.562792710477978,0.966666666666667,1.79570089288206,1,10573.2094600839,0.24731067885271,0.794306216301023,0.75,16,2.91,0.273737068281051,4.18188913053573,0.81377793687379,0.0449687698443945,0.474927437043635,0.345660919672522,1094,158800,40.3,187,0.0169255589635636,0.0715828107734265,665,5,7.1,3,0.159420289855072,0.0215355016290304,0.0198818952926637,1,33.5819572611558,100.745871783468,95.1488789066082,139.924821921483,369.401529872714,66,6,18,17,25,27906.3868469942,1240724648.98576,929,-9.62,56.6368543138371,0.32257681354831,0.000215004544762349,300.973812364969,17866.7370497198,7.48755979628048e-07,0.00627493748916837,0.0488463077086886,0.118358844485515,3.85815379136706e-08,46.8473746475092,29.3631632366749,67.069089986674,32.2517297870216,42.0407991317794,70.0905362191572,47.9437821681361,37.5616475597622,53.3204373106543,69.1889071786642,35.8726008234862,52.4077890607288,47.8519948322582,49.3672294609257
"shiloh boro",611,33555131.6299591,"shiloh boro",0,0.83989834815756,0.0952986022871665,0.0222363405336722,0,7.30466497355503,2.17446606621525,0.711876178855275,4.20705699545664,0.926640852143591,0.0165255185515061,0.0466353129409079,0.640019724098132,0.601142846679688,0.483301526097247,0.0378044849582014,1,0.0616564581795547,1,0.0373674899183028,1,705.914634542888,0.0106737216411903,0.0593121423054784,0,1.5,2.85,0.451731212446154,0.377065208527368,0.0580974677766658,0.628159198562395,1.93375719287649,2.17250351882566,1179,180350,34.9,8,0,0.0468080022619052,411,8,2,3,0.171621446189796,0.0194729326236531,0.0045436842788524,1,0,0,0,0,0,0,0,0,0,0,180.181127834226,33555131.6299591,21,-1.52,0.307004175898667,0,0.0110999416200796,1.20019513780811,113.783519874674,6.25835721092822e-07,0.00395089201300943,0.0120682231949167,0.0405406773803504,0,33.8521532799608,1.38575213767318,66.2345065176174,19.6065185080448,38.6688041949533,75.5014428761885,39.2081962524063,27.3805450701335,33.3306297881891,78.0946288620843,1.44582724384419,50.5771362292718,19.1822730416622,35.0018400391975
