"","SSN","municipality","pct_h_den_res","pct_res_urb","pct_com_urb","pct_ind_urb","med_walk_score","mean_walk_scre","bike_path_ft_p_mile","bikes_ft_p_mile","public_transit","avg_vac_r","avg_vac_b","occupancy_rate","vacancy_rate","mobile_home_rate","average_d_naloxone","average_d_syringe","ndvi","average_d_adultEd","cultural_dist","syr_prop_under_10mi","avg_MOUD_min_dist","MOUD_prop_under_10mi","avg_SUT_min_dist","SUT_prop_under_10mi","income_per_capita","employment_per_capita","mental_hlth_dist","percent_SNAP","avg_prop_tax","percent_renter","percent_crowded","iso.a","iso.b","iso.h","median_rent","median_home_value","percent_housing_cost_burdened","bars_ls_per_km2","forclosure_rate_pop","foreclosure_rate_mortgage","pop","multiunit_struct_rate","no_vehicle_rate","ams_bus_rate","bus_vac_rate","avg_vol_opp_rate","income","avg_prop_tax_rate","twenty_yr_household_rate","expenditure_rate","public_transit_rate"
"135",402,"audubon park boro",0.99837925445705,0.678767876787679,0.0473047304730473,0,NA,NA,0,0,18.8091663242254,435.15057925755,559.652678864173,0.964263769474777,0.0357362305252228,0.00215688679290826,0.0339752256330864,0.195530084082522,0.503969653320313,0.957486562793981,0.365911807359107,1,0.11371581359313,1,0.223967400346027,1,4755.59420671701,0.0871648221735163,0.0265958274861425,7,5.38,0.598318767156012,0.051700079499887,0.293527447949699,0.161637521946786,0.210278024674451,976.5,188200,31.35,0.218123105750861,0.000983501289443693,0.038655462184874,816.344285194782,0.0881665622979674,0.0394663363957397,0.0170150337927296,0.0321944907752343,0,3882202.15335884,1.38581139968337e-06,0.495636805172761,0.0318493072978349,0.0230407276260132
"136",403,"barrington boro",0.122299922299922,0.72197913160552,0.0723662066644228,0.0907662964209582,NA,NA,0,0,340.31404774364,2815.57580955187,4761.46507072704,0.951606705881436,0.0483932941185636,5.40730012427984e-06,0.0674735141166906,0.855471357881176,0.558538564453125,1.45706149159492,0.458623664887939,1,0.0767616783067035,1,0.518316355360374,1,8662.35336219566,0.151939281784566,0.0449436700904613,13,3.85,2.63542059856014,0.250823527069418,1.3220984362386,16.5195947839588,0.785212470826539,987,189400,40.9,0.0907442500159143,0.00815664428840151,0.0378917363140724,6624.92388855934,0.153909663539466,0.0220883069417916,0.0232414101404442,0.127555271210477,0,57387431.7203523,6.70878602611276e-08,0.38150285930843,0.275776753172224,0.051368748300842
"137",404,"bellmawr boro",0.155056971690356,0.565610258454588,0.0840475715899276,0.127765596970301,NA,NA,45.2587539523529,0,211.861354219032,4047.22405706641,3050.14642814651,0.9263578862738,0.0736421137261998,0.0025142429228889,0.189993297254475,0.744386435694432,0.507937299262153,1.27527420765134,0.42287688276326,1,0.432031219962795,1,0.644328532574431,1,6304.32181581684,0.137785173684492,0.242478473091953,9.3,3.79,3.73427091858584,0.980788883366099,0.205591084624828,1.36233635009413,0.262703056239276,968,166500,39.6,0.0810348556162221,0.00787351956546522,0.0536543062554032,11317.2067636557,0.0959747657502429,0.0361607550585386,0.0490529137256068,0.0411467925140952,0,71347313.4942245,5.31204303902318e-08,0.40385892045386,0.247941038685557,0.0187202866081238
"138",405,"berlin boro",0.0736004546746235,0.61877967293828,0.164292831604244,0.0220971807045308,NA,NA,1579.14581644903,0,161.178474630439,660.201078254942,560.04482094056,0.974304830577118,0.0256951694228822,8.82917078348887e-05,0.0617960349302082,1.72312331276253,0.539549282226563,1.44471581816672,0.852502070467127,0.857142857142857,0.0287752693351167,1,0.0482299764385022,1,5668.00668675587,0.0872817276785701,0.0748302060164395,5,3.04,2.07906586675089,0.0118641310951038,0.14672599113743,5.59696975972559,2.80192015475617,1183,172800,44,0.0694432892696126,0.00846505346553061,0.0332712244987055,7607.28901472811,0.0609808914237841,0.0318715606911736,0.0755708054371785,0.0174104388446964,0,43118165.0035634,7.05039279790494e-08,0.323893077720282,0.274605052595686,0.0211873736252677
"139",406,"berlin twp",0.0561486753657572,0.511115602263541,0.156831042845594,0.140797628671517,NA,NA,1381.34291913783,0,109.550993151202,596.903257478613,3086.38147674216,0.928544356704544,0.0714556432954562,0.000130407868211842,0.0545851932891711,1.74338387174606,0.528329361979167,1.58319569591694,0.824027641984218,0.857142857142857,0.183668121097333,1,0.154633327131856,1,4526.63986641525,0.08418506356237,0.0720402101338827,10,3.56,1.46288102126168,0.538410844013229,0.770891708231918,1.87561429681299,2.25716705864445,1183,237700,37,0.0751837241123722,0.0107531333343801,0.0507436642409492,5684.43104428682,0.0886113720279383,0.0386262835077514,0.121619964167207,0.0188179195512642,0,25731372.1829572,1.38352512827043e-07,0.374776323825943,0.373124413591353,0.0192721122479456
"140",407,"brooklawn boro",0.470489038785835,0.51677559912854,0.287145969498911,0.0196078431372549,NA,NA,0,0,31.987490678605,1966.23833683795,2660.17179062765,0.863366947687319,0.136633052312681,5.56490389598247e-05,0.0620413252359358,0.507456037622088,0.353996423339844,1.20251879803741,0.338775040939008,1,0.16297029585124,1,0.292206383833792,1,5466.23257385756,0.121684572099096,0.0330586038120109,14,3.57,1.80955724281488,0.260685701133649,0.93552083002761,0.502727468862611,1.89796347805819,1156,148700,41,0.270248968221934,0.0126027180763093,0.0618171036378482,2047.663115301,0.0495218587330909,0.0430868570297632,0.038561487707397,0.0643451678502892,0,11193002.821145,3.18949262949869e-07,0.308755779335807,0.43415344709636,0.0156214615771418
"141",408,"camden city",0.993531163363795,0.386759858623565,0.162582899805409,0.094237718915055,NA,NA,4256.62772431838,3307.87972992915,3625.26568882012,43355.7298395623,46579.6679137462,0.826251203405883,0.173748796594117,0.00841101062996654,0.363373006643473,1.18241762290531,0.251330772282527,6.00359715439435,1.04393805174851,1,0.487902839014314,1,0.360652443428125,1,9022.06847462634,0.287196672296414,0.278432089882535,43,2.78,16.4000717062527,3.34385562610644,0.225937984602107,0.553431073980817,0.685282480137484,1018,91600,48.5,0.188481520904179,0.00545540670589696,0.111237490263648,74469.9821951332,0.122986497494799,0.115201457006979,0.0349389246316282,0.030924256457784,8.72834907220482e-05,671873278.668696,4.13768501927702e-09,0.231277988387388,0.352168742719452,0.0486808990946293
"142",409,"cherry hill twp",0.0676447118040636,0.647521761596248,0.156540403036687,0.0259867244326086,NA,NA,3698.39344298025,1198.52039732408,2467.16265597804,14797.9738001874,16968.0760067519,0.938960590828153,0.0610394091718465,0.00519714796210123,0.348277771954468,2.4538403862477,0.532251209435096,4.45686766018165,0.515758923113599,1,0.271772713983775,1,0.479706117328914,1,20763.6158513204,0.272222848589219,0.399712057485917,4.8,3.36,9.37703191508095,0.471574678136869,0.257896846377106,0.701723304236902,0.284769913570458,1331,242950,32.4,0.0652763897220185,0.00613050782181584,0.0294804293902616,70792.0212614154,0.0885982179299922,0.0199624858636652,0.0609888861768321,0.0738716752286651,3.88461856435065e-05,1469898334.81054,2.28587237663147e-09,0.378642664237526,0.288521215188589,0.0348508576533998
"143",410,"chesilhurst boro",0.0429969104016478,0.832583065380493,0.0555198285101822,0.0379421221864952,NA,NA,0,0,40.7205914051698,3.82981422473346,0,0.918574922804524,0.0814250771954763,0.143812032341355,0.911887488829129,5.66296054922945,0.70777427734375,4.55825557617078,2.56395623585479,0.666666666666667,1.06649787619869,1,1.11906496275419,1,8453.67827715566,0.145593942984713,1.17586246620203,11,3.29,0.520153464801113,0.396654624507876,23.3067816892752,0.973554051444478,0.458593279712237,1019,184300,39.9,0.0415955739141526,0.016646361793075,0.0667125715127783,1496.42862926786,0.0533625861118789,0.029927103439474,0.0167553381371938,0,0,12650326.1965555,2.60072345082755e-07,0.420891749491633,0.567350813393205,0.0272118500065671
"144",411,"clementon boro",0.0745895788722341,0.758527341635084,0.127097996751489,0.0119112073632918,NA,NA,0,0,120.761631996657,131.780249897424,234.433121750919,0.934711324618139,0.0652886753818605,4.82369403944186e-05,0.0189105817514332,1.36082514548974,0.524628564453125,1.07124572319049,0.517931949197422,1,0.325166374119444,1,0.332490017903111,1,3467.77636617863,0.0779270741607308,0.0257114208352052,11,4.05,3.23140702749329,0.267169387973987,0.197953709829043,2.16843870030017,1.5953538558546,999,128200,47.6,0.128697435521813,0.0156678063706495,0.0670727595854854,4866.69944490534,0.147685853841312,0.0298167393363985,0.0455096798717807,0.00888288024373905,0,16876625.3163374,2.39976886616035e-07,0.269871184256279,3.43785355751005,0.024813866844207
"145",412,"collingswood boro",0.434925034647852,0.691376306620209,0.11411149825784,0.00574912891986063,NA,NA,4952.12672542364,4711.68320985896,1048.88935777664,8464.07824961367,10005.7130775215,0.881320390608912,0.118679609391088,0.000798393418469543,0.105737827578882,0.351106930016093,0.41153572265625,2.4048702963614,0.732024946769047,1,0.144820485570649,1,0.131546379937783,1,11439.0783831924,0.185836194680236,0.121055117243166,8.2,3.34,6.67788497137807,0.10609887855188,0.560466465139845,5.27545995563318,2.55034628545475,1050.5,212100,37.25,0.0741334875212979,0.00576997280729249,0.0317506298628979,13201.7200932559,0.210080447344638,0.0520324614670499,0.0482208895439173,0.0593438436166939,0,151015510.93972,2.21169334144305e-08,0.262584564829043,0.231030500454111,0.0794509617206977
"146",413,"gibbsboro boro",0,0.699272296496869,0.164156371636487,0.0358774750380775,NA,NA,13503.6711938652,7272.30567682084,39.2684451313709,2009.80447300134,2173.34806566117,0.951812485053333,0.0481875149466673,0.000234954555871939,0.0955666609689611,1.77129407388249,0.640626196289062,1.78022800864329,0.661644238405656,1,0.138057748009623,1,0.414835771855739,1,7253.65140432273,0.125155817619952,0.11642171544173,5.1,3.54,1.61879990838953,0.495559163569055,6.5202604071301,23.1023212453462,6.73106725555131,1017,205800,40.3,0.0652437509538484,0.00853531692381033,0.0378316235231768,2248.93513148435,0.00879089950005349,0.0096080194675044,0.0664137872191336,0.132053003940505,0,16312991.4747222,2.17004956171614e-07,0.568245911975017,4.07348343300303,0.01746090608912
"147",414,"gloucester city",0.491481672689726,0.451409927755768,0.0911986327973277,0.0638545793521324,NA,NA,388.098690107708,0,267.955043786041,5585.95646354626,3939.44873585064,0.916858703418822,0.0831412965811784,0.0456454103918474,0.195694766311622,0.502916293836551,0.298259182303292,2.08177491937916,0.787308092392693,1,0.222015474627498,1,0.261307745803083,1,7718.25756643531,0.185585979589835,0.200328772970533,14,3.52,3.44659373869081,0.895962144165532,0.092893011663293,4.27915555997242,0.99306995665231,1024,149200,40.3,0.271962216792524,0.00520251262720021,0.0592171310381595,11200.7175070569,0.0558828841522885,0.038271680705451,0.0286020006426638,0.0773350456389808,0,86450022.6483463,4.07171668921169e-08,0.332946594589654,1.56025718789796,0.0239230248970406
"148",415,"gloucester twp",0.128972263714378,0.694280921152966,0.0973615982919018,0.0224899598393574,NA,NA,2441.6683100866,658.750053412144,1068.24262514386,8165.93615260668,6206.92633745295,0.933622103368503,0.0663778966314974,0.0137014120544954,0.291857197087521,3.81772127376494,0.585304480601165,2.30164602006221,1.09007108315895,0.870967741935484,0.549725657952306,1,0.544868193213878,1,15223.5478468831,0.293075467983964,0.346622698188225,6.6,3.61,8.37591832296264,0.664805593040684,0.17669722965331,0.60538299902701,0.248847927890092,1210,190600,38.8,0.0369659047854123,0.00858434481905926,0.0501414461895125,63724.81947836,0.0900805678866524,0.021741339590698,0.0288238022466751,0.00774657516463736,2.35387092859381e-05,970117838.362802,3.72119742287425e-09,0.328404706931306,0.0463398723475834,0.0167633684000724
"149",416,"haddon twp",0.171842288904396,0.743160897186568,0.108323609490471,0.0133540775314404,NA,NA,311.856503875158,242.334379014467,1033.34723034441,6268.71371637756,6367.26747639921,0.921522842575493,0.0784771574245073,0.00161509105450168,0.0504542620551935,0.445291480949828,0.5031875,1.79059810866275,0.399890777951817,1,0.213879639669327,1,0.194094536156047,1,8628.47352872527,0.134285633893302,0.0653528656546495,4.4,3.24,6.00619015088903,0.124291964107438,0.414645985763724,4.25559344644246,1.66859517478132,1081,210800,33,0.177687248823792,0.00486505990757089,0.0294154825478204,15652.0987196341,0.142628087288192,0.037367226034922,0.0337937204244629,0.0364706387547217,1.59722989535198e-05,135053719.471358,2.39904536704533e-08,0.361128268164853,0.264117935495403,0.0660197235434103
"150",417,"haddonfield boro",0.0551001103578748,0.805000317279015,0.100577447807602,0,NA,NA,2236.69741609946,754.430606554761,533.374172297783,5588.18565894932,1009.64225436183,0.94511234862864,0.0548876513713598,6.95109351601717e-06,0.17060139507466,1.04643614758566,0.584854768880208,2.49495819509187,0.168595799245069,1,0.239052813115009,1,0.205261489626338,1,20644.5932142319,0.188660174329154,0.217149511029767,0.6,2.92,2.8915490449395,0.00174788080701118,0.740131270042996,2.58150025831714,0.425290735001472,1160,273500,31.2,0.012620942348833,0.00358255049211747,0.0174446175264876,10636.9347301268,0.0613218667192046,0.013905801124665,0.0781279998268851,0.0369580695641827,0,219595190.549803,1.32971946821292e-08,0.262752404030202,0.0318700836849037,0.0501435973642968
"151",418,"haddon heights boro",0.0220536592218008,0.772125813449024,0.119088937093275,0,NA,NA,4262.74727037551,3338.90386930406,294.013164099339,4719.90838574241,3840.56387131936,0.950184437907798,0.049815562092202,0,0.174125087457932,0.884896101254883,0.557958935546875,2.06155275803409,0.624206708955651,1,0.302345640133834,1,0.659453672264093,1,14145.4040173872,0.191595207375386,0.223721291482765,4.5,3.07,2.34298311647403,0.00470364810737734,1.16379818978807,0.316724399089676,0.351440387971232,1078.5,220250,31.5,0,0.00550601699030802,0.0263431047653101,7482.59004673632,0.0768977356427517,0.028874787726241,0.0418465691727921,0.0632691325918082,0,105844259.307565,2.90048796229855e-08,0.40167103844156,0.578409343952732,0.0392929670425522
"152",419,"hi-nella boro",0.306349206349206,0.507246376811594,0.139291465378422,0,NA,NA,0,0,32.6964787902315,101.426737961253,26.9669618522487,0.942694025313623,0.0573059746863765,0.000113199518472445,0.0109322655777394,0.36833230939372,0.541371423339844,0.319594964879167,0.176607616743213,1,0.0484736468364455,1,0.0514200270916497,1,1894.91065047951,0.034405636758692,0.0107017152210073,7.6,4.53,1.21177972947971,0.037887006642797,1.24568594837025,11.4988873220357,2.0130016521529,999.5,169050,31.7,0.317590623276472,0.000256018054821612,0.0577914483226027,945.206037651483,0.078125299497735,0.00697425011385172,0.0374082959527037,0.0130983188853356,0,1791080.98764333,2.52919886440226e-06,0.399744052758318,2.27992618980137,0.0345919064074868
"153",420,"laurel springs boro",0.0165073848827107,0.84882005899705,0.0789085545722714,0,NA,NA,0,0,61.3645656619594,151.614530528165,53.1617665206598,0.924936422805832,0.0750635771941681,3.16747276167808e-05,0.0724325760477683,1.30160061152707,0.550707153320313,1.09508749254765,0.558129415953153,1,0.10626040245952,1,0.152247559482494,1,6077.04488184842,0.100957783235443,0.139210705704406,3.8,4.94,2.25346603768547,0.000902900468804573,0.790928200509502,56.7689895356901,5.16720853754305,973.5,144250,36.35,0.0777695878404108,0.00687123139107647,0.0359723337804217,1869.8977185459,0.0748458467106219,0.021162481397836,0.0210646863625065,0.0505416128057311,0,11363452.3600694,4.34727039236677e-07,0.427929806791918,1.2428487274733,0.0328170707164019
"154",421,"lawnside boro",0.042798353909465,0.587051054920277,0.153486873892736,0.0760186825575777,NA,NA,0,0,118.938572586943,1095.26620271509,1266.78653927449,0.900633334610261,0.0993666653897387,3.36909164317929e-06,0.109711836444841,0.822484448890846,0.549548205566406,1.25681636976252,0.321748081776017,1,0.153975295805464,1,0.284903098039168,1,5197.76876052542,0.0861042292830334,0.147856967387841,15,3.66,1.43527508393799,0.270032230213563,2.47840250324629,1.05721194307238,0.908692655876163,1079,199300,30.15,0.0501768384104741,0.0188704643466423,0.0784742328702528,2969.57108433916,0.0819618037125579,0.0380680188996112,0.0298969758472983,0.0811979889006595,0,15435143.8143377,2.37121211439587e-07,0.436101475917302,0.0559003287967903,0.0400524416519941
"155",422,"lindenwold boro",0.270325044820329,0.723045708166601,0.110635180071014,0.0076649946457758,NA,NA,2403.528049325,1286.15913748768,686.045315029778,1053.19876326113,992.134159667903,0.885754428030931,0.114245571969069,0.00553286250818439,0.176631102525738,2.65218766185107,0.581800708007812,2.20952818040512,1.09392673623843,1,0.337582522973433,1,0.507788772300178,1,7479.03365949195,0.189736358404222,0.163449230987723,14,4.32,4.57495502325391,0.611405913754953,0.415722825503294,0.581687222282931,0.37724775206188,999,161300,40.3,0.0727615024283122,0.0120178044550314,0.0753139414972574,17164.2944022791,0.297451590385049,0.0683269040959054,0.0160299240438712,0.0268248419832543,0,128372335.576075,3.36521103290197e-08,0.179489553784098,0.127940010147368,0.0399693281268051
"156",423,"magnolia boro",0.0287971457696228,0.696980461811723,0.134635879218472,0.0706927175843694,NA,NA,0,0,234.856199159879,218.670892900207,1104.35877581143,0.95034768348179,0.0496523165182102,0.017522705329306,0.0536443727632147,0.644283312746075,0.47703095703125,0.82429871436398,0.340911693991386,1,0.0639907959363762,1,0.210533195416039,1,3650.86430297494,0.0856369714883338,0.0687193587578566,10,3.99,2.62842907768639,0.1884790033057,0.14134056449243,3.45941618959089,0.49150805351743,948,169050,39.7,0.18328087165056,0.0148797870521642,0.0615520159579145,4314.82998152279,0.10144329435725,0.0174016789621985,0.0241637246340501,0.0308043301961592,0,15752858.7529476,2.53287359619943e-07,0.319405327425982,0,0.0544300007568302
"157",424,"merchantville boro",0.0964083175803403,0.831325301204819,0.110529072812991,0,NA,NA,9379.59704712217,9379.59704712217,198.817794569523,1584.15067140779,2107.09580423504,0.906678205988004,0.0933217940119965,1.11111960779135e-05,0.00506107386223203,0.616777997339953,0.470139282226562,1.94368452325905,0.60419247826996,1,0.0303096314685142,1,0.284197164822904,1,6370.76026086523,0.109510703097944,0.0101886038582719,10,3.84,1.55293418086927,0.134917209526724,1.20778043165938,0.87527406197258,1.69051457731554,1329,171250,33.5,0.180179441088476,0.0100114440092024,0.043267285082665,3720.93837607615,0.177167487161667,0.0462632010127071,0.077115617468285,0.0171763606381754,0.000201562058867231,23705206.3394343,1.61989731074901e-07,0.164045471031372,1.48430300149829,0.0534321653505003
"158",425,"mount ephraim boro",0.0244845360824742,0.768316831683168,0.131089108910891,0,NA,NA,3305.16348617111,2784.19888325966,71.783061304437,2811.36227346161,3414.0537673624,0.898800174810223,0.101199825189777,0.00101370446036523,0.0812946267535271,0.397050732851946,0.49966787109375,1.2335477046371,0.45831141493371,1,0.346426158458059,1,0.392936848484999,1,5979.99004074264,0.119571392079802,0.105703975498786,10,4.26,2.4918751545598,0.314066470856381,1.87398168598128,0.199001610433636,1.72281597748548,1003.5,167750,36.5,0.197173585574573,0.00637905278705004,0.0447468284246423,4208.91327634094,0.0741064592288806,0.02128375345976,0.0326189152768281,0.0811077771796548,0,25169259.4748683,1.69254085693449e-07,0.417711101481231,0.671432223582618,0.0170550107810352
"159",426,"oaklyn boro",0.159973000337496,0.783240814168649,0.117895849854613,0,NA,NA,0,0,104.902344665504,3588.75102191333,1801.76859501064,0.91723994139781,0.0827600586021896,0.0119240102531714,0.111009792810935,0.332877840948838,0.495959537760417,2.28844492781851,0.793138237698309,1,0.269631661237775,1,0.321903118861585,1,9562.48549007565,0.190309808514745,0.142492361378213,5.9,3.82,2.88571016965819,0.260137758072676,0.158804617548963,1.26852229420158,0.408553170146886,1020,204400,36.8,0.408994089735978,0.0102983731889745,0.041612997008028,4011.7222086751,0.131447706467604,0.0293759590516204,0.0214776514682135,0.0368227251330667,0,38362035.4106699,9.95776151892482e-08,0.384159112194728,5.86406505144565,0.0261489552887434
"160",427,"pennsauken twp",0.259083663710304,0.439998561332206,0.119859010556225,0.17871850666283,NA,NA,1595.1677068724,655.506590943089,1133.41080682409,12189.6262226387,22263.5136585465,0.910764200228903,0.0892357997710966,0.0133541571386554,0.283012974512826,1.50548713625566,0.353140884978196,4.76733844062325,1.44489365652525,1,0.3762157730192,1,0.530505499227627,1,11202.7550209139,0.240820626500281,0.3107442816414,13,3.3,8.81763689943466,0.859778270494668,0.228089530296832,0.887635139986503,1.54153612942373,1093,161400,41,0.0799617031694081,0.0106310869325276,0.0652711520404616,35978.2346053784,0.0692968442502716,0.0359814267028757,0.0447925795753733,0.0343362123855596,0,403055348.369021,8.18746113493736e-09,0.347490615912304,0.557448141076989,0.0315026798634154
"161",428,"pine hill boro",0.176817092651757,0.706795568414367,0.0569472867122998,0.00684496506950815,NA,NA,316.291073775336,0,154.087525321179,1506.40766479351,168.013946089179,0.911123516338567,0.0888764836614333,6.4848867822226e-05,0.237984250591835,2.45652080254132,0.60333896484375,1.69679815642541,0.705601585970785,0.909090909090909,0.284382964036073,1,0.609821862253077,1,6940.64240438466,0.152886767438477,0.311027750139069,15,4.43,3.12082150929171,0.147542604317333,0.640929556467778,1.83951617054212,0.658392061996863,1183,171200,44,0.0363222970030807,0.00900242297125208,0.0696456394167621,9099.43574594513,0.204857976086772,0.043701372335068,0.0124196642898323,0.0444376776930648,0,63155929.5942803,7.01438491755048e-08,0.322270000912875,0.280896538133037,0.0169337450830227
"162",429,"pine valley boro",0.0895061728395062,0.167355371900826,0.0180785123966942,0.00413223140495868,NA,NA,0,0,31.1011945588366,96.4714166893069,0,0.912849162011173,0.0871508379888268,0,0.305117730241007,3.5525322106587,0.651228564453125,2.63721674273523,1.31505604656642,1,0.710311061724708,1,0.688810908062725,1,9119.70388491743,0.209857670959765,0.415803328133722,0,1.67,0.0979192166462668,0,0.0979781296346125,0.397633869174048,0.188089402145278,1680,148200,44,0,0,0,1398.27123166069,0.014446227929374,0.02614079339601,0.018803026828709,0,0,12751819.5835443,1.30961702293457e-07,0.467094703049758,0.158052311308389,0.0222426049071313
"163",430,"runnemede boro",0.0425389157273215,0.685493514856039,0.128966976359121,0.0621837917394904,NA,NA,1333.93324347135,1333.93324347135,132.736574450529,3262.50396686744,5924.04562340477,0.946029987756497,0.0539700122435026,4.53962989775728e-05,0.113645975497607,0.870555460077561,0.49399404296875,1.00625843372457,0.495910155703191,1,0.405070029773357,1,0.492857535509461,1,5687.28638354082,0.127287573827485,0.148165398696206,11,3.7,3.37736750540222,0.41641334270199,0.708106387508139,0.780905336568421,0.455592676096733,977.5,167500,42.05,0.1022225518602,0.0119559169718526,0.0544727099135748,8364.47516394322,0.112306570509558,0.0273348926128715,0.0344032428773468,0.0726239367919034,0,47571165.7053596,7.77782075578429e-08,0.336884972911345,0.33881384599198,0.0158690858480538
"164",431,"somerdale boro",0.0508474576271186,0.728108179073126,0.160299330445057,0.0522515426020743,NA,NA,0,0,282.337267245813,613.656301695228,409.971147681824,0.900285505523946,0.0997144944760543,0.00460605848542786,0.0971161928997397,1.11042759389151,0.494416064453125,1.19896039372837,0.622147475635519,1,0.164582955602791,1,0.166382024480576,1,6370.75056576919,0.116847301918055,0.13244980397218,10,3.91,3.03439364178811,0.211438467652955,2.63485656174077,2.17795930516902,0.373422990985207,1028,185600,35.6,0.258108156562036,0.0123851537466228,0.0581615795819285,5441.92637227536,0.120062421433133,0.0344019964107341,0.0434412904763595,0.0633714763496811,0,34669155.5150475,1.12780364618427e-07,0.384346892784599,0.363290471931428,0.0518818609314927
"165",432,"stratford boro",0.0672131147540984,0.711453230697457,0.214718917658036,0,NA,NA,0,0,445.259182671959,1045.47939733301,1047.36399084442,0.919342855355877,0.0806571446441228,0.000160072174937929,0.0505813460004973,1.64024220581497,0.555601782226563,1.48001268387581,0.833959092674235,1,0.101515290653792,1,0.131759410899789,1,7504.84215952451,0.149213149258203,0.0392486444332967,7,3.89,2.41706487547536,0.35644234926595,0.111632472216314,2.2196210762888,0.761291803754422,1017,173750,30.65,0.0455827543013385,0.00469900282073646,0.0512219858944791,7039.15297052002,0.115610258389905,0.0323256337811761,0.043584807513513,0.0735900793748177,0,52827731.9805008,7.36355670433823e-08,0.375228845176015,0.31253760348917,0.063254653583564
"166",433,"tavistock boro",0,0.0353535353535354,0,0,NA,NA,41062.2614981603,0,49.5145564968843,203.725679674242,118.097756786865,0.983729385647983,0.0162706143520166,0,0.0794402986530705,0.313623090165119,0.576614282226563,0.631942972224827,0.064770227835103,1,0.0944885469687312,1,0.0838256272336361,1,7429.28630276013,0.0487198673677588,0.10173805617677,0,1.74,0.764080525423672,0.0004682480794522,0.119988737771798,1034.70016443674,0.438309807971456,1089,231000,31.2,0,0.0030210240725087,0.0160090787258627,719.829288453624,0.0160641023129826,0.0158956914881245,0.0148863384205698,0.110911418362062,0,5347817.87303408,3.25366353400665e-07,0.281023508675385,0,0.0687865265989026
"167",434,"voorhees twp",0.143635753815194,0.672215541860815,0.176330226965279,0.0163647978355629,NA,NA,1251.45734728318,728.038706343421,1186.21672364216,7525.35678057711,8448.84250576036,0.912118396629203,0.0878816033707964,2.45780805646621e-05,0.211065364686432,3.4056931328141,0.612040146821121,3.7911794909352,1.12645212885796,0.933333333333333,0.179280000168827,1,0.752046883781009,1,20081.9007789255,0.232531614122749,0.289837121045159,5.1,3.25,3.95406426938625,0.55822066538376,0.278669284882086,0.737922632956983,1.02544920712981,1195,231800,37.6,0.0462792935473326,0.00454053942760934,0.0274275740429227,29091.7893344073,0.136828021391155,0.0329069953136469,0.0559696221651982,0.0556794720908336,0,584218426.894971,5.56298783191972e-09,0.260240593224853,0.224083844588063,0.0407749660911783
"168",435,"waterford twp",0.0262426070267518,0.766190504771622,0.0561190804873657,0.0105035712142128,6,6,464.501212473161,0,126.122717624845,1536.83096352137,202.971502201481,0.91808397170153,0.0819160282984696,0.000151611653019559,0.722130154552204,4.28250873007865,0.677917966180099,3.76618785680495,1.84439730941656,0.75,0.655435272279923,1,0.827358565601982,1,8764.98226403147,0.161782062172914,0.841298420474009,5.3,3.55,1.65966306951591,0.183534674065377,0.302011463336605,1.31322088091698,0.538423137079747,1231.5,224950,36.4,0.00792535007892126,0.01156013251954,0.0474977604549076,10687.2555370908,0.0286070023058278,0.0030685866491914,0.034778372634945,0.0134628721217983,0,93673605.233773,3.78975485265094e-08,0.448495969812592,0.244683959406087,0.0118012259730413
"169",436,"winslow twp",0.0721849946152926,0.638237343796241,0.0550925528157249,0.0361523994997661,5.5,9,333.797502100333,0,967.699313031587,3117.28536134043,2199.84811528961,0.902331447151078,0.0976685528489225,0.0226273409126509,0.627024678749155,5.38736125158586,0.634649334960937,3.81778173654001,1.97249475197581,0.666666666666667,0.532728688037794,1,0.556935406097322,1,11042.4276584422,0.211029331083183,0.46034445432762,7,3.24,3.7339843118956,0.661764026155523,0.0903125390499406,0.551193754066788,0.291067191226676,1280,186200,39.5,0.0147829099702492,0.0183637645941574,0.0648294003031281,38956.4539285404,0.0560546530609553,0.0236190825083137,0.0202064292170375,0.0217295875282861,1.92522656547682e-05,430173824.335344,7.53183903043400e-09,0.291071326388168,0.223043915032375,0.0248405389978945
"170",437,"woodlynne boro",0.996875,0.737327188940092,0.115975422427035,0.0253456221198157,NA,NA,0,0,148.412298073776,2429.06149957891,2887.09641516661,0.876254382674588,0.123745617325412,0.000127227635916219,0.140493926325655,0.0741730719873512,0.349921435546875,1.70720860884362,0.49412462608467,1,0.197167180870328,1,0.21395805135039,1,3228.32461476685,0.117542729263649,0.165792732289197,26,7.56,3.38615235669466,1.22013312513943,0.110639839229509,5.63924994437627,2.03761522248704,980,73400,61.8,0,0.0153317554304202,0.0873900953443955,2841.14349229594,0.0492382904096554,0.045178975237504,0.013117008181694,0.0526761823494051,0,9172133.47026363,8.24235716206025e-07,0.200737968713543,0.224909442881965,0.0522368188992255
