Place.Name,SSN,TRACTID,pct_of_mun_pop
maurice river twp,"0609","34001011600",0
upper twp,"0511","34001011804",0
corbin city,"0106","34001011804",
somers point city,"0121","34001011804",0
estell manor city,"0109","34001011804",0
egg harbor twp,"0108","34001011804",0.0632165235553493
egg harbor twp,"0108","34001011804",0.0668600603388257
egg harbor twp,"0108","34001011804",0.0290554653051752
somers point city,"0121","34001012701",0.153250478011472
somers point city,"0121","34001012701",0.0519120458891013
somers point city,"0121","34001012701",0.105544933078394
linwood city,"0114","34001012701",0
egg harbor twp,"0108","34001012701",0
hamilton twp,"0112","34001011805",0
weymouth twp,"0123","34001011805",
estell manor city,"0109","34001011805",0
egg harbor twp,"0108","34001011805",0.03984683221165
egg harbor twp,"0108","34001011805",0.00654444186586215
somers point city,"0121","34001012502",0
linwood city,"0114","34001012502",0.138780169602087
linwood city,"0114","34001012502",0.100945857795173
egg harbor twp,"0108","34001012502",0
hamilton twp,"0112","34001011802",0
egg harbor twp,"0108","34001011802",0.0222557437920631
egg harbor twp,"0108","34001011802",0.0860060338825714
egg harbor twp,"0108","34001011802",0.206173126015317
egg harbor twp,"0108","34001011802",0.0701322812717568
hamilton twp,"0112","34001011701",0
egg harbor twp,"0108","34001011701",0.0776746344859596
egg harbor twp,"0108","34001011701",0.0740078904618241
egg harbor twp,"0108","34001011701",0.0539800417730332
hamilton twp,"0112","34001011404",0.100083911816309
hamilton twp,"0112","34001011404",0.187428484247464
hamilton twp,"0112","34001011404",0.0725074376382638
weymouth twp,"0123","34001011404",
egg harbor twp,"0108","34001011404",0
ocean city,"0508","34009020203",0.0768612747723621
ocean city,"0508","34009020203",0.0294590251740761
ocean city,"0508","34009020203",0.0806106052490627
somers point city,"0121","34009020203",0
ocean city,"0508","34009020102",0.0790930191037315
ocean city,"0508","34009020102",0.0228530619532226
ocean city,"0508","34009020102",0.0908766291733619
ocean city,"0508","34009020101",0.101856811283699
ocean city,"0508","34009020101",0.0778432422781646
ocean city,"0508","34009020101",0.0842706659525085
ocean city,"0508","34009020101",0.0873951080164256
ocean city,"0508","34001012802",0
upper twp,"0511","34001012802",0
somers point city,"0121","34001012802",0.0483747609942639
somers point city,"0121","34001012802",0.100286806883365
egg harbor twp,"0108","34001012802",0
somers point city,"0121","34001012702",0.173900573613767
egg harbor twp,"0108","34001012702",0
ocean city,"0508","34009020201",0.0687377254061775
ocean city,"0508","34009020201",0.060971255133012
somers point city,"0121","34009020201",0
egg harbor twp,"0108","34009020201",0
longport boro,"0115","34001013102",0
margate city,"0116","34001013102",0.102205398288348
margate city,"0116","34001013102",0.104509545753785
margate city,"0116","34001013102",0.0743910467412772
egg harbor twp,"0108","34001013102",0
commercial twp,"0602","34011030501",0
downe twp,"0604","34011030501",0
lawrence twp,"0608","34011030501",0
millville city,"0610","34011030501",0.0585330948121646
millville city,"0610","34011030501",0.0326296958855098
millville city,"0610","34011030501",0.0867620751341682
millville city,"0610","34011030501",0.0516994633273703
fairfield twp,"0605","34011030501",0
millville city,"0610","34011030502",0.0695527728085868
millville city,"0610","34011030502",0.0837209302325581
maurice river twp,"0609","34011030502",0
deerfield twp,"0603","34011030400",0
vineland city,"0614","34011030400",0
millville city,"0610","34011030400",0.0573881932021467
millville city,"0610","34011030400",0.0845796064400716
millville city,"0610","34011030400",0.0328085867620751
millville city,"0610","34011030400",0.0522719141323792
millville city,"0610","34011030400",0.069695885509839
maurice river twp,"0609","34011030400",0
millville city,"0610","34011030300",0.0441860465116279
millville city,"0610","34011030300",0.0343470483005367
millville city,"0610","34011030300",0.0452951699463327
millville city,"0610","34011030200",0.0433273703041145
millville city,"0610","34011030200",0.0207155635062612
millville city,"0610","34011030200",0.0461180679785331
millville city,"0610","34011030200",0.0250805008944544
millville city,"0610","34011030200",0.0271556350626118
millville city,"0610","34011030100",0.0341323792486583
deerfield twp,"0603","34011041000",0
vineland city,"0614","34011041000",0.0342959391619862
vineland city,"0614","34011041000",0.0412213993405902
vineland city,"0614","34011041000",0.0312142750633729
vineland city,"0614","34011041000",0.0272379342909687
millville city,"0610","34011041000",0
buena vista twp,"0105","34011041000",0
maurice river twp,"0609","34011041000",0
pittsgrove twp,"1710","34011041000",0
shiloh boro,"0611","34011010600",
hopewell twp,"0607","34011010600",0.250312109862672
hopewell twp,"0607","34011010600",0.284644194756554
hopewell twp,"0607","34011010600",0.190803162713275
hopewell twp,"0607","34011010600",0.274240532667499
upper deerfield twp,"0613","34011010600",0
greenwich twp,"0606","34011010600",0
bridgeton city,"0601","34011010600",0
alloway twp,"1701","34011010600",0
stow creek twp,"0612","34011010600",0
fairfield twp,"0605","34011010600",0
hopewell twp,"0607","34011020600",0
upper deerfield twp,"0613","34011020600",0
bridgeton city,"0601","34011020600",0.0271325631013244
bridgeton city,"0601","34011020600",0.0476228815265086
bridgeton city,"0601","34011020600",0.0828066502958818
bridgeton city,"0601","34011020100",0.0441206070609074
upper deerfield twp,"0613","34011020300",0
bridgeton city,"0601","34011020300",0.136588704158448
bridgeton city,"0601","34011020300",0.121532949559196
upper deerfield twp,"0613","34011020400",0
bridgeton city,"0601","34011020400",0.0640473410893281
bridgeton city,"0601","34011020400",0.0679119198099915
deerfield twp,"0603","34011010700",0
hopewell twp,"0607","34011010700",0
upper deerfield twp,"0613","34011010700",0.243008162719122
upper deerfield twp,"0613","34011010700",0.213301217717115
upper deerfield twp,"0613","34011010700",0.0662384584504215
upper deerfield twp,"0613","34011010700",0.21035728623043
upper deerfield twp,"0613","34011010700",0.267094874882912
bridgeton city,"0601","34011010700",0
alloway twp,"1701","34011010700",0
fairfield twp,"0605","34011010700",0
deerfield twp,"0603","34011010800",0.451938742261323
deerfield twp,"0603","34011010800",0.350276963180189
deerfield twp,"0603","34011010800",0.197784294558488
upper deerfield twp,"0613","34011010800",0
vineland city,"0614","34011010800",0
millville city,"0610","34011010800",0
fairfield twp,"0605","34011010800",0
pittsgrove twp,"1710","34011010800",0
lower alloways creek twp,"1704","34033022201",0.33469387755102
lower alloways creek twp,"1704","34033022201",0.66530612244898
elsinboro twp,"1703","34033022201",0
quinton twp,"1711","34033022201",0
greenwich twp,"0606","34033022201",0
stow creek twp,"0612","34033022201",0
lower alloways creek twp,"1704","34033022202",0
elsinboro twp,"1703","34033022202",1
salem city,"1712","34033022202",0
pennsville twp,"1708","34033022202",0
elsinboro twp,"1703","34033022100",0
salem city,"1712","34033022100",0.270006235709832
pennsville twp,"1708","34033022100",0
quinton twp,"1711","34033021900",0
salem city,"1712","34033021900",0.32945333610476
mannington twp,"1705","34033021900",0
pennsville twp,"1708","34033021900",0
lower alloways creek twp,"1704","34033022000",0
elsinboro twp,"1703","34033022000",0
quinton twp,"1711","34033022000",0
salem city,"1712","34033022000",0.400540428185408
lower alloways creek twp,"1704","34033021202",0
elsinboro twp,"1703","34033021202",0
quinton twp,"1711","34033021202",0.166173361522199
quinton twp,"1711","34033021202",0.833826638477801
salem city,"1712","34033021202",0
alloway twp,"1701","34033021202",0
mannington twp,"1705","34033021202",0
stow creek twp,"0612","34033021202",0
elsinboro twp,"1703","34033021600",0
salem city,"1712","34033021600",0
pennsville twp,"1708","34033021600",0.110970497508503
pennsville twp,"1708","34033021600",0.0861346199477972
pennsville twp,"1708","34033021600",0.105196551451396
pennsville twp,"1708","34033021600",0.0508581823934193
pennsville twp,"1708","34033021600",0.0792533417701495
salem city,"1712","34033021700",0
mannington twp,"1705","34033021700",0
pennsville twp,"1708","34033021700",0.0990271296369533
pennsville twp,"1708","34033021700",0.0541801787550423
mannington twp,"1705","34033021400",0
pennsville twp,"1708","34033021400",0.0711065411690263
pennsville twp,"1708","34033021400",0.137704658704421
pennsville twp,"1708","34033021400",0.0516491339080914
carneys point twp,"1713","34033021400",0
pennsville twp,"1708","34033021500",0.153919164755201
carneys point twp,"1713","34033021500",0
middle twp,"0506","34009020600",0
woodbine boro,"0516","34009020600",0
dennis twp,"0504","34009020600",0.352818705957719
upper twp,"0511","34009020600",0
maurice river twp,"0609","34009020600",0
sea isle city,"0509","34009020302",0
dennis twp,"0504","34009020302",0
ocean city,"0508","34009020302",0
upper twp,"0511","34009020302",0.10932907884793
upper twp,"0511","34009020302",0.156856159207322
upper twp,"0511","34009020302",0.090099924426904
upper twp,"0511","34009020302",0.0203207658073726
woodbine boro,"0516","34009020500",0.273493975903614
woodbine boro,"0516","34009020500",0.381124497991968
woodbine boro,"0516","34009020500",0.345381526104418
dennis twp,"0504","34009020500",0
upper twp,"0511","34009020500",0
woodbine boro,"0516","34009020400",0
dennis twp,"0504","34009020400",0
upper twp,"0511","34009020400",0.246872113527584
corbin city,"0106","34009020400",
estell manor city,"0109","34009020400",0
maurice river twp,"0609","34009020400",0
ocean city,"0508","34009020205",0.0401713979646492
ocean city,"0508","34009020205",0.022317443313694
upper twp,"0511","34009020205",0
ocean city,"0508","34009020301",0
upper twp,"0511","34009020301",0.0888403728272735
upper twp,"0511","34009020301",0.15097825174238
upper twp,"0511","34009020301",0.0412293223612394
upper twp,"0511","34009020301",0.0954740112519943
corbin city,"0106","34009020301",
somers point city,"0121","34009020301",0
egg harbor twp,"0108","34009020301",0
ocean city,"0508","34009020206",0.0345474022495983
ocean city,"0508","34009020206",0.0421353329762542
upper twp,"0511","34009020206",0
deerfield twp,"0603","34011010401",0
hopewell twp,"0607","34011010401",0
upper deerfield twp,"0613","34011010401",0
lawrence twp,"0608","34011010401",0
greenwich twp,"0606","34011010401",0
millville city,"0610","34011010401",0
bridgeton city,"0601","34011010401",0
fairfield twp,"0605","34011010401",0.119194543683014
fairfield twp,"0605","34011010401",0.254140954855473
fairfield twp,"0605","34011010401",0.203475154270867
fairfield twp,"0605","34011010401",0.246021435531017
downe twp,"0604","34011010301",0
lawrence twp,"0608","34011010301",0.588420390182505
lawrence twp,"0608","34011010301",0.411579609817495
millville city,"0610","34011010301",0
fairfield twp,"0605","34011010301",0
shiloh boro,"0611","34011010500",
hopewell twp,"0607","34011010500",0
lower alloways creek twp,"1704","34011010500",0
quinton twp,"1711","34011010500",0
greenwich twp,"0606","34011010500",1
alloway twp,"1701","34011010500",0
stow creek twp,"0612","34011010500",1
fairfield twp,"0605","34011010500",0
fairfield twp,"0605","34011010402",0.17716791165963
hopewell twp,"0607","34011020503",0
bridgeton city,"0601","34011020503",0.154502636769856
bridgeton city,"0601","34011020503",0.0612294191055111
fairfield twp,"0605","34011020503",0
bridgeton city,"0601","34011020502",0.0665432148464233
fairfield twp,"0605","34011020502",0
bridgeton city,"0601","34011020200",0.0521718127289562
bridgeton city,"0601","34011020200",0.0737892999476672
cape may point boro,"0503","34009021900",1
west cape may boro,"0512","34009021900",1
cape may city,"0502","34009021900",0
lower twp,"0505","34009021900",0.0643196273403207
lower twp,"0505","34009021806",0.0258443070859088
lower twp,"0505","34009021806",0.0264713786616501
lower twp,"0505","34009021806",0.0376242945444773
lower twp,"0505","34009021806",0.0314431604407417
lower twp,"0505","34009021803",0.0455522708949207
lower twp,"0505","34009021803",0.0454626892412434
lower twp,"0505","34009021803",0.0443429185702768
lower twp,"0505","34009021804",0.104765743975634
lower twp,"0505","34009021804",0.0464032966048553
lower twp,"0505","34009021804",0.0700976440025083
lower twp,"0505","34009021804",0.0705007614440563
lower twp,"0505","34009021804",0.0363701513929947
middle twp,"0506","34009021804",0
lower twp,"0505","34009021805",0.0503896801934964
lower twp,"0505","34009021805",0.0896264445041655
lower twp,"0505","34009021805",0.0526740123622682
lower twp,"0505","34009022101",0
middle twp,"0506","34009022101",0.0901470906337876
lower twp,"0505","34009021701",0.050300098539819
middle twp,"0506","34009021701",0
commercial twp,"0602","34011010302",0
downe twp,"0604","34011010302",0.439252336448598
downe twp,"0604","34011010302",0.560747663551402
lawrence twp,"0608","34011010302",0
millville city,"0610","34011010302",0
commercial twp,"0602","34011010200",0.170513330680462
commercial twp,"0602","34011010200",0.36291285316355
commercial twp,"0602","34011010200",0.132510943095901
commercial twp,"0602","34011010200",0.334062873060088
downe twp,"0604","34011010200",0
millville city,"0610","34011010200",0
maurice river twp,"0609","34011010200",0
maurice river twp,"0609","34011010103",0.657580477673936
cape may city,"0502","34009990100",0
north wildwood city,"0507","34009990100",0
lower twp,"0505","34009990100",0
stone harbor boro,"0510","34009990100",0
ocean city,"0508","34009990100",0
egg harbor twp,"0108","34009990100",0
north wildwood city,"0507","34009020901",0
stone harbor boro,"0510","34009020901",1
avalon boro,"0501","34009020901",0
middle twp,"0506","34009020901",0
middle twp,"0506","34009021100",0.108263032662773
middle twp,"0506","34009021100",0.0399632273415531
middle twp,"0506","34009021100",0.118916288124594
middle twp,"0506","34009021100",0.110642439974043
stone harbor boro,"0510","34009020902",0
avalon boro,"0501","34009020902",0.344925479063165
avalon boro,"0501","34009020902",0.312278211497516
avalon boro,"0501","34009020902",0.342796309439319
middle twp,"0506","34009020902",0
sea isle city,"0509","34009020902",0
middle twp,"0506","34009020800",0
sea isle city,"0509","34009020800",0.0854219948849105
sea isle city,"0509","34009020800",0.2
sea isle city,"0509","34009020800",0.273657289002558
sea isle city,"0509","34009020800",0.440920716112532
dennis twp,"0504","34009020800",0
upper twp,"0511","34009020800",0
west cape may boro,"0512","34009022000",0
cape may city,"0502","34009022000",0.395302205671727
cape may city,"0502","34009022000",0.293039243769693
cape may city,"0502","34009022000",0.199369808077915
cape may city,"0502","34009022000",0.112288742480665
lower twp,"0505","34009022000",0
cape may city,"0502","34009021702",0
wildwood crest boro,"0515","34009021702",0
lower twp,"0505","34009021702",0.0575562124876825
lower twp,"0505","34009021702",0.0351160082415121
lower twp,"0505","34009021702",0.0151392994714682
middle twp,"0506","34009021702",0
wildwood city,"0514","34009021702",0
wildwood crest boro,"0515","34009021400",0
west wildwood boro,"0513","34009021400",1
north wildwood city,"0507","34009021400",0
middle twp,"0506","34009021400",0
wildwood city,"0514","34009021400",0.374728957224522
wildwood city,"0514","34009021400",0.180169524935935
wildwood city,"0514","34009021400",0.101714961561206
wildwood crest boro,"0515","34009021500",0
west wildwood boro,"0513","34009021500",0
lower twp,"0505","34009021500",0
middle twp,"0506","34009021500",0
wildwood city,"0514","34009021500",0.158288980879164
wildwood city,"0514","34009021500",0.185097575399172
west wildwood boro,"0513","34009021300",0
north wildwood city,"0507","34009021300",0.273317744868797
north wildwood city,"0507","34009021300",0.175370226032736
north wildwood city,"0507","34009021300",0.330995063652897
north wildwood city,"0507","34009021300",0.22031696544557
middle twp,"0506","34009021300",0
wildwood city,"0514","34009021300",0
hillsdale boro,"0227","34003035200",0
woodcliff lake boro,"0268","34003035200",0.202544704264099
woodcliff lake boro,"0268","34003035200",0.202716643741403
woodcliff lake boro,"0268","34003035200",0.144601100412655
woodcliff lake boro,"0268","34003035200",0.225756533700138
park ridge boro,"0247","34003035200",0
saddle river boro,"0258","34003035200",0
montvale boro,"0236","34003035200",0
upper saddle river boro,"0263","34003035200",0
river vale twp,"0253","34003035100",0
woodcliff lake boro,"0268","34003035100",0
park ridge boro,"0247","34003035100",0
montvale boro,"0236","34003035100",0.0817729319744015
montvale boro,"0236","34003035100",0.236430433752074
montvale boro,"0236","34003035100",0.23050485897132
montvale boro,"0236","34003035100",0.229319744015169
montvale boro,"0236","34003035100",0.221972031287035
upper saddle river boro,"0263","34003035100",0
washington twp,"0266","34003026200",0
ho-ho-kus boro,"0228","34003026200",0
hillsdale boro,"0227","34003026200",0.0754531654612019
hillsdale boro,"0227","34003026200",0.0906330922403786
hillsdale boro,"0227","34003026200",0.101437628359675
hillsdale boro,"0227","34003026200",0.123761050093758
hillsdale boro,"0227","34003026200",0.123761050093758
westwood boro,"0267","34003026200",0
woodcliff lake boro,"0268","34003026200",0
saddle river boro,"0258","34003026200",0
hillsdale boro,"0227","34003043002",0
river vale twp,"0253","34003043002",0
woodcliff lake boro,"0268","34003043002",0
park ridge boro,"0247","34003043002",0.104725124943208
park ridge boro,"0247","34003043002",0.183439345751931
park ridge boro,"0247","34003043002",0.103816447069514
park ridge boro,"0247","34003043002",0.132780554293503
montvale boro,"0236","34003043002",0
hillsdale boro,"0227","34003049001",0
old tappan boro,"0243","34003049001",0
river vale twp,"0253","34003049001",0.169406575781877
river vale twp,"0253","34003049001",0.183139534883721
river vale twp,"0253","34003049001",0.097233360064154
park ridge boro,"0247","34003049001",0
montvale boro,"0236","34003049001",0
harrington park boro,"0224","34003049002",0
hillsdale boro,"0227","34003049002",0
old tappan boro,"0243","34003049002",0
emerson boro,"0214","34003049002",0
westwood boro,"0267","34003049002",0
river vale twp,"0253","34003049002",0.217923015236568
river vale twp,"0253","34003049002",0.117882919005613
river vale twp,"0253","34003049002",0.214414595028067
harrington park boro,"0224","34003024200",0.154799411888259
harrington park boro,"0224","34003024200",0.281243436252888
harrington park boro,"0224","34003024200",0.173492963663096
harrington park boro,"0224","34003024200",0.166771686620458
harrington park boro,"0224","34003024200",0.223692501575299
norwood boro,"0241","34003024200",0
old tappan boro,"0243","34003024200",0
closter boro,"0207","34003024200",0
emerson boro,"0214","34003024200",0
river vale twp,"0253","34003024200",0
harrington park boro,"0224","34003007001",0
norwood boro,"0241","34003007001",0
demarest boro,"0209","34003007001",0
haworth boro,"0226","34003007001",0
closter boro,"0207","34003007001",0.235876528829354
closter boro,"0207","34003007001",0.218171228887595
emerson boro,"0214","34003007001",0
new milford boro,"0238","34003040001",0
oradell boro,"0244","34003040001",0.105759611261969
oradell boro,"0244","34003040001",0.241389166785765
haworth boro,"0226","34003040001",0
paramus boro,"0246","34003040001",0
emerson boro,"0214","34003040001",0
washington twp,"0266","34003058200",0.0978037433733636
washington twp,"0266","34003058200",0.0875256951206318
washington twp,"0266","34003058200",0.142053445850914
washington twp,"0266","34003058200",0.125500378664936
washington twp,"0266","34003058200",0.135345666991237
hillsdale boro,"0227","34003058200",0
paramus boro,"0246","34003058200",0
emerson boro,"0214","34003058200",0
westwood boro,"0267","34003058200",0
dumont boro,"0210","34003009200",0
demarest boro,"0209","34003009200",0
oradell boro,"0244","34003009200",0
haworth boro,"0226","34003009200",0.293962678375412
haworth boro,"0226","34003009200",0.273765093304061
haworth boro,"0226","34003009200",0.249615806805708
haworth boro,"0226","34003009200",0.182656421514819
closter boro,"0207","34003009200",0
emerson boro,"0214","34003009200",0
washington twp,"0266","34003058100",0.172022070756248
washington twp,"0266","34003058100",0.111002921129503
washington twp,"0266","34003058100",0.128746078113167
ridgewood village,"0251","34003058100",0
ho-ho-kus boro,"0228","34003058100",0
hillsdale boro,"0227","34003058100",0
paramus boro,"0246","34003058100",0
hillsdale boro,"0227","34003059100",0
emerson boro,"0214","34003059100",0
westwood boro,"0267","34003059100",0.0602456242142926
westwood boro,"0267","34003059100",0.173290784256842
westwood boro,"0267","34003059100",0.0828739967121168
westwood boro,"0267","34003059100",0.124262643844889
river vale twp,"0253","34003059100",0
norwood boro,"0241","34003002200",0
rockleigh boro,"0255","34003002200",1
northvale boro,"0240","34003002200",0.490210656753408
northvale boro,"0240","34003002200",0.252540272614622
northvale boro,"0240","34003002200",0.25724907063197
old tappan boro,"0243","34003002200",0
tenafly boro,"0261","34003008000",0
bergenfield boro,"0203","34003008000",0
alpine boro,"0202","34003008000",0
cresskill boro,"0208","34003008000",0.12737686139748
cresskill boro,"0208","34003008000",0.188774341351661
cresskill boro,"0208","34003008000",0.070561282932417
cresskill boro,"0208","34003008000",0.261855670103093
cresskill boro,"0208","34003008000",0.184765177548683
cresskill boro,"0208","34003008000",0.166666666666667
dumont boro,"0210","34003008000",0
demarest boro,"0209","34003008000",0
alpine boro,"0202","34003007002",0
norwood boro,"0241","34003007002",0
demarest boro,"0209","34003007002",0
closter boro,"0207","34003007002",0.164356435643564
closter boro,"0207","34003007002",0.16039603960396
closter boro,"0207","34003007002",0.120442632498544
closter boro,"0207","34003007002",0.100757134536983
ridgewood village,"0251","34003056200",0
midland park boro,"0235","34003056200",0
ho-ho-kus boro,"0228","34003056200",0
waldwick boro,"0264","34003056200",0.166666666666667
waldwick boro,"0264","34003056200",0.0714716525934861
waldwick boro,"0264","34003056200",0.134499396863691
waldwick boro,"0264","34003056200",0.12816646562123
wyckoff twp,"0270","34003056200",0
allendale boro,"0201","34003056200",0
ridgewood village,"0251","34003047200",0.0419486327120187
ridgewood village,"0251","34003047200",0.0545727967074281
ridgewood village,"0251","34003047200",0.0336776287150263
ridgewood village,"0251","34003047200",0.0457873283469864
midland park boro,"0235","34003047200",0
ho-ho-kus boro,"0228","34003047200",0
waldwick boro,"0264","34003047200",0
ho-ho-kus boro,"0228","34003053100",0
hillsdale boro,"0227","34003053100",0
waldwick boro,"0264","34003053100",0
allendale boro,"0201","34003053100",0
woodcliff lake boro,"0268","34003053100",0.224381017881706
saddle river boro,"0258","34003053100",0.2686799501868
saddle river boro,"0258","34003053100",0.39414694894147
saddle river boro,"0258","34003053100",0.337173100871731
upper saddle river boro,"0263","34003053100",0
washington twp,"0266","34003027000",0
ridgewood village,"0251","34003027000",0
ho-ho-kus boro,"0228","34003027000",0.215313338210193
ho-ho-kus boro,"0228","34003027000",0.242623750304804
ho-ho-kus boro,"0228","34003027000",0.371616678858815
ho-ho-kus boro,"0228","34003027000",0.170446232626189
waldwick boro,"0264","34003027000",0
saddle river boro,"0258","34003027000",0
englewood city,"0215","34003055200",0
tenafly boro,"0261","34003055200",0.0652958398583782
tenafly boro,"0261","34003055200",0.103629059712671
tenafly boro,"0261","34003055200",0.062980867433785
tenafly boro,"0261","34003055200",0.0948457819840675
tenafly boro,"0261","34003055200",0.104650371076462
tenafly boro,"0261","34003055200",0.106148294410022
bergenfield boro,"0203","34003055200",0
cresskill boro,"0208","34003055200",0
teaneck twp,"0260","34003003200",0
bergenfield boro,"0203","34003003200",0.0220298114861903
bergenfield boro,"0203","34003003200",0.0248794388426129
bergenfield boro,"0203","34003003200",0.0491743387403186
bergenfield boro,"0203","34003003200",0.0498319450533392
bergenfield boro,"0203","34003003200",0.0368259535291539
tenafly boro,"0261","34003003100",0
bergenfield boro,"0203","34003003100",0.0245506356861026
bergenfield boro,"0203","34003003100",0.0237834283209119
bergenfield boro,"0203","34003003100",0.0575040187052462
bergenfield boro,"0203","34003003100",0.0328072482829168
bergenfield boro,"0203","34003003100",0.0496492766330557
cresskill boro,"0208","34003003100",0
dumont boro,"0210","34003003100",0
bergenfield boro,"0203","34003010300",0
new milford boro,"0238","34003010300",0
dumont boro,"0210","34003010300",0.0773708601785916
dumont boro,"0210","34003010300",0.0634113258731774
dumont boro,"0210","34003010300",0.0531253532270826
dumont boro,"0210","34003010300",0.0671979201989375
dumont boro,"0210","34003010300",0.0450435175765796
dumont boro,"0210","34003010300",0.0399005312535323
dumont boro,"0210","34003010300",0.0695716061941901
oradell boro,"0244","34003010300",0
haworth boro,"0226","34003010300",0
bergenfield boro,"0203","34003010100",0
cresskill boro,"0208","34003010100",0
dumont boro,"0210","34003010100",0.0575336272182661
dumont boro,"0210","34003010100",0.0352661919294676
dumont boro,"0210","34003010100",0.0479823669040353
dumont boro,"0210","34003010100",0.0593421498813157
dumont boro,"0210","34003010100",0.0247541539504917
dumont boro,"0210","34003010100",0.0523906408952187
dumont boro,"0210","34003010100",0.0552164575562338
demarest boro,"0209","34003010100",0
river edge boro,"0252","34003042100",0
oradell boro,"0244","34003042100",0
paramus boro,"0246","34003042100",0.0417840904820952
paramus boro,"0246","34003042100",0.0403186412655469
paramus boro,"0246","34003042100",0.0435501446661406
paramus boro,"0246","34003042100",0.0523804155863676
paramus boro,"0246","34003042100",0.0536579866982302
paramus boro,"0246","34003042100",0.0465186187201743
bergenfield boro,"0203","34003037201",0
new milford boro,"0238","34003037201",0.063216310773314
new milford boro,"0238","34003037201",0.0976595487996139
new milford boro,"0238","34003037201",0.0711786705272047
dumont boro,"0210","34003037201",0
ridgewood village,"0251","34003042301",0
paramus boro,"0246","34003042301",0.0438507496336377
paramus boro,"0246","34003042301",0.0698155037011987
paramus boro,"0246","34003042301",0.0526058693119904
river edge boro,"0252","34003037100",0
new milford boro,"0238","34003037100",0.0624924598865967
new milford boro,"0238","34003037100",0.0528411147303655
new milford boro,"0238","34003037100",0.0307033417782603
new milford boro,"0238","34003037100",0.0685848715164676
new milford boro,"0238","34003037100",0.0827602847146821
new milford boro,"0238","34003037100",0.0433104113885873
dumont boro,"0210","34003037100",0
oradell boro,"0244","34003037100",0
river edge boro,"0252","34003040002",0
new milford boro,"0238","34003040002",0
oradell boro,"0244","34003040002",0.19008146348435
oradell boro,"0244","34003040002",0.125482349578391
oradell boro,"0244","34003040002",0.16092611119051
oradell boro,"0244","34003040002",0.176361297699014
paramus boro,"0246","34003040002",0
ridgewood village,"0251","34003047500",0.0261981083541098
ridgewood village,"0251","34003047500",0.0345482607147097
ridgewood village,"0251","34003047500",0.0609838141596422
ridgewood village,"0251","34003047500",0.0563536348885987
ridgewood village,"0251","34003047500",0.0533855712533143
ridgewood village,"0251","34003047500",0.0423048003482528
glen rock boro,"0222","34003047500",0
paramus boro,"0246","34003047500",0
ridgewood village,"0251","34003022100",0
glen rock boro,"0222","34003022100",0.112717740571622
glen rock boro,"0222","34003022100",0.119820733975985
glen rock boro,"0222","34003022100",0.0976661593099949
hawthorne boro,"1604","34003022100",0
ridgewood village,"0251","34003047400",0.0463809410740433
ridgewood village,"0251","34003047400",0.0428984130753097
ridgewood village,"0251","34003047400",0.0413550199849618
ridgewood village,"0251","34003047400",0.0334797578060074
ridgewood village,"0251","34003047400",0.0230321738098065
glen rock boro,"0222","34003047400",0
ridgewood village,"0251","34003061400",0
midland park boro,"0235","34003061400",0
wyckoff twp,"0270","34003061400",0.0792518921623819
wyckoff twp,"0270","34003061400",0.0746231312941765
wyckoff twp,"0270","34003061400",0.108900982047914
hawthorne boro,"1604","34003061400",0
leonia boro,"0229","34003015400",0
englewood city,"0215","34003015400",0.0428137794719751
englewood city,"0215","34003015400",0.0378017789072427
englewood city,"0215","34003015400",0.056861499364676
englewood city,"0215","34003015400",0.107440350134124
teaneck twp,"0260","34003015400",0
englewood cliffs boro,"0216","34003055100",0
englewood city,"0215","34003055100",0
tenafly boro,"0261","34003055100",0.122148839109416
tenafly boro,"0261","34003055100",0.0292775924286784
tenafly boro,"0261","34003055100",0.0890583509225846
tenafly boro,"0261","34003055100",0.077415401375366
tenafly boro,"0261","34003055100",0.078709062436168
tenafly boro,"0261","34003055100",0.0658405392524001
alpine boro,"0202","34003055100",0
cresskill boro,"0208","34003055100",0
elmwood park boro,"0211","34003017300",0
paterson city,"1608","34003017300",0
fair lawn boro,"0217","34003017300",0.0103080318007315
fair lawn boro,"0217","34003017300",0.0418971615126508
fair lawn boro,"0217","34003017300",0.0380883286478643
fair lawn boro,"0217","34003017300",0.0539886944167347
fair lawn boro,"0217","34003017300",0.0372116925123182
fair lawn boro,"0217","34003017400",0.0470965206614068
fair lawn boro,"0217","34003017400",0.0405670928932015
fair lawn boro,"0217","34003017400",0.0290499078020616
fair lawn boro,"0217","34003017400",0.0336446903056135
fair lawn boro,"0217","34003017400",0.0150841872978447
paramus boro,"0246","34003017400",0
paterson city,"1608","34003017200",0
fair lawn boro,"0217","34003017200",0.0271454913696684
fair lawn boro,"0217","34003017200",0.0480940721259938
fair lawn boro,"0217","34003017200",0.0300474592666485
fair lawn boro,"0217","34003017200",0.0271454913696684
fair lawn boro,"0217","34003017200",0.0271757202019286
fair lawn boro,"0217","34003017200",0.0265711435567244
glen rock boro,"0222","34003017200",0
hawthorne boro,"1604","34003017200",0
paterson city,"1608","34031143400",0
prospect park boro,"1610","34031143400",0
fair lawn boro,"0217","34031143400",0
north haledon boro,"1606","34031143400",0
hawthorne boro,"1604","34031143400",0.0642484842038081
hawthorne boro,"1604","34031143400",0.0562706095096266
hawthorne boro,"1604","34031143400",0.0771194553770875
