"SSN","BEIndex","commEnv","compEnv","comeEnv","hsaEnv","phyEnv","resEnv"
1001,45.6130258371431,62.6206796748133,56.4486140677759,32.6695223640617,7.07070707070708,42.9570157988225,71.9116160466779
1002,45.3215320000229,62.7441172209341,61.2135096086932,27.6455802333795,4.71380471380471,43.6251722201684,71.9870080031573
1003,43.0892886366267,62.4034026839327,66.2286771910108,18.8439305152267,0,39.9502260961632,71.1094953334265
1004,47.0866435787638,62.0418041716803,69.0402515953697,25.3997256053462,0,52.6062043029884,73.4318757971983
1005,45.9263660404021,62.858019900797,61.384082403724,30.3540854495987,8.48484848484848,40.5234586214109,71.9537013820337
1006,46.2859211268686,63.3216899505813,60.3967100598496,31.3935719603304,7.07070707070708,41.8736312947312,73.6592164250122
1007,45.142164658113,62.8868757653149,61.2789067607535,28.5566768680758,5.3030303030303,41.600847189475,71.2266510620287
1008,45.2885489873997,62.862081840696,63.1565048493555,29.6279373865662,4.24242424242424,42.548313060194,69.2940325451623
1009,46.2964403923701,63.0147012462915,71.3097242345235,25.7433735842595,10.6060606060606,40.1468302712546,66.9579524118312
1010,45.7277006974214,62.8205099687826,60.4733671617598,31.249336660553,5.3030303030303,43.2811249039244,71.2388351864785
1011,43.9917517315021,61.9190169914575,65.749685383368,20.2247526858998,0,45.7513894724958,70.3056658557919
1012,45.8973111673479,62.0454004450487,61.3045744502536,27.2439630937833,14.1414141414141,41.723621214642,68.9248936589457
1013,45.3885326058921,62.0292507008654,64.8413253891443,24.7585345457479,10.6060606060606,41.4908892986818,68.605135094853
1014,49.1266511515796,62.2794789345181,54.5374989721417,36.6735505295906,14.1414141414141,56.7152215126353,70.4127428191776
1015,45.4271623565498,62.4620314506972,50.2765692565952,35.0747951215504,10.6060606060606,42.8806950933712,71.2628226110241
1016,46.3807358238835,63.1618473199994,45.9614602176506,40.4004969567205,14.1414141414141,43.9299184489625,70.689277858554
1017,47.8854842566672,60.7217637858728,62.1717231350536,39.26465877939,14.1414141414141,41.0052041265134,70.0081415717596
1018,46.7787182667761,62.4131838623731,55.6343510908192,38.0185027193608,14.1414141414141,40.2862058199418,70.1786519667477
1019,45.6139892053909,62.8165219081846,63.1292550699894,28.3624692185249,3.85674931129477,44.6202181047973,70.8987216195545
1020,44.3209043324253,61.9499879775305,65.3770590005438,24.7499763644327,0,41.5388519509128,72.3095507011321
1021,48.1756314119433,65.1253149284926,58.4421619158558,39.1407348547249,14.1414141414141,40.0462947385211,72.1578678926514
1022,47.829655675772,63.6841027210006,62.4949685907171,35.7229261998226,9.7902097902098,42.0493579334067,73.2363688194753
1023,45.5964276008977,62.2603808404335,66.0956658839992,23.0508866862393,0,50.3347596845918,71.8368725101226
1024,45.7241731720564,62.9632976518614,58.9322599940553,32.3968462810339,6.06060606060607,42.5595101639949,71.4325188807868
1025,45.7106499738016,62.7094519205436,60.5636524950718,30.2838792963148,6.06060606060607,43.2503562746083,71.3959537956649
1026,46.5681112695351,62.9103118372844,61.1637325549489,33.674427143828,8.48484848484848,43.7030756539232,69.4722719423778
1101,45.8966556417076,62.9851462948589,57.8211229112307,35.8482660224477,14.1414141414141,38.5025905816633,66.0813938986307
1102,46.3505488070759,65.3460445773073,68.6117013111922,39.6580907056122,0,41.4061065439208,63.0813497044229
1103,46.3634997495814,68.7025966972178,62.6924083190355,40.070915130124,0,37.5970706191169,69.1180077319943
1104,46.6349536565926,62.762238105021,64.3216823798364,35.4838091480115,14.1414141414141,39.4627230898382,63.6378550754341
1105,50.6690551603366,62.2074392055642,61.2761256403302,47.9965167881863,21.2121212121212,40.5638739506585,70.7582541651591
1106,46.435305146625,63.7799588386732,62.4045082415934,35.2523228123871,2.82828282828284,44.4251959745928,69.9215621842205
1107,46.7845967748949,66.6633649438736,66.2175599452702,35.9741523515244,0,43.4266311612098,68.4258722474912
1108,45.8935189536934,63.1372912915029,66.1376126411858,36.8743002625629,0,38.4914059127956,70.7205036141129
1111,43.9600295825583,57.8976321280459,87.2782240090273,35.2490909615496,0,35.1145985462649,48.2206318504624
1112,44.9662718182054,63.308066282595,62.884988016711,32.0621499926069,3.53535353535352,39.2647917159079,68.7422813660581
1113,48.0930501211587,67.6728702384689,61.1047912305796,41.4561179258517,3.26340326340326,44.1011257489437,70.9599923197054
1114,54.4348683557673,65.3483375724774,76.255658511706,52.0530084909865,16.3170163170163,47.0925521831464,69.5426370592715
1201,43.9995279544476,61.8891065980004,55.2302840672352,42.6920611831337,24.2424242424242,21.8234659467257,58.1198256891663
1202,45.295947441777,63.6420314443247,65.2970506108455,29.9571624559817,4.71380471380471,36.8946436081402,71.2709918175653
1203,42.5391052355459,60.8001517094082,64.8495172615243,25.7627926476846,6.06060606060607,35.7919975217957,61.9695662122568
1204,48.7642240960788,67.4692000997673,57.8547850861455,41.3371819456615,17.2839506172839,39.1291031849377,69.5111236426767
1205,50.1500331682654,70.8089274275706,62.6452273161944,43.4984308413458,20.7607994842037,33.7033056733038,69.4835082669739
1206,45.856937180246,62.5978639867653,54.6707684287264,37.7698574851561,14.1414141414141,41.3030686771772,64.658650362237
1207,45.5739438518102,62.186429836386,64.9122859579,35.2572965972816,12.7272727272727,32.842908816078,65.5174691759432
1208,43.5448782303848,60.9105393051292,59.1010016058646,32.1150661436465,10.6060606060606,35.3114650939169,63.2251366276909
1209,48.9647538017234,65.8140908039472,59.6453957432433,43.5564730141362,19.9643493761141,36.9184382433857,67.8897756295138
1210,47.772206798071,63.5797032744517,64.3668561814206,39.1952139218963,12.1212121212121,37.6895387470797,69.6807165423656
1211,45.2815342154599,62.6827821955178,66.137661679646,32.2755249183141,8.48484848484848,36.6282297013163,65.4801583131166
1212,44.9636926550645,61.7214840071094,63.4733423152107,32.0547356833121,8.48484848484848,37.640930127272,66.4068153126344
1213,49.127285685353,64.3248137122081,71.0349911615842,37.6483203464999,16.4983164983165,35.2942055739072,69.9630668196024
1214,42.9719080527069,64.646592877951,65.5673924375227,26.2205070766084,19.4444444444444,34.3595410984206,47.5929703812941
1215,46.5660958591045,64.292438030962,59.6627106676864,38.9760495516454,16.969696969697,35.5710223479112,63.9246575867248
1216,44.036506129427,60.7214065338062,55.6118958145953,44.0639431450751,33.3333333333333,22.1840365007474,48.3044214490046
1217,48.4204684516105,65.0790667865235,61.8992639534225,41.9908081972324,19.4444444444444,37.637444469134,64.4717828589063
1218,49.4703413693524,64.1113667004254,59.9169798414065,42.3309548983783,16.3170163170163,45.7783310466377,68.3673994122504
1219,46.0418606024961,63.6774260670368,57.9691255863033,40.1311278968903,16.969696969697,32.9101788675313,64.5936082275179
1220,43.8237426415684,60.0571988644761,61.2909050250869,36.5917475029191,16.969696969697,26.4760323226412,61.5568751645902
1221,47.5872185713635,66.0868663917581,53.2839139127613,42.8773848278225,16.969696969697,38.0701379734239,68.2353113527181
1222,46.7163729709389,63.9773444023641,60.9417338027661,40.8406365324875,16.969696969697,32.5294027616978,65.0394233566211
1223,43.7798251015888,61.3590564468238,56.9530604089784,35.8377479554804,15.9090909090909,30.4023457102126,62.2176491789468
1224,43.0059165886034,62.2741534916426,58.2114271675948,28.9806925091108,9.42760942760942,36.3681900178545,62.7734269178086
1225,49.6350673151582,67.6796934715809,60.3556127633314,48.1237613703837,23.3333333333333,31.7504513028091,66.5675516495108
1301,42.3755688484873,61.7308151330558,65.4521205001834,26.6390783421602,0,38.0124534761535,62.4189456393706
1302,46.3665626785822,61.9518739892501,56.2967423659819,40.0471383495506,14.1414141414141,37.8333744242959,67.9288328010007
1303,38.7946589791338,57.0004545164612,51.7368879300609,33.0077708563128,0,34.6917309066652,56.3311096653023
1304,46.3093278536839,61.4600415170908,64.2640448455568,35.7545563526431,10.6060606060606,38.9431056846677,66.8281581160847
1305,42.1043331941814,61.3097349924048,60.9598542004167,34.9697881896756,0,31.5496511057917,63.8369706767995
1306,40.5197265645237,60.9645479197119,55.5203397263016,36.9676019119692,0,26.6233242835757,63.0425455455836
1307,40.6775636590229,59.8197330844909,60.28734324883,31.490813326758,0,29.4811205462615,62.9863717477971
1308,42.4228073861063,61.7698747380745,62.2473515138463,30.0243316093318,0,32.552658277074,67.942628178311
1309,44.9337935625025,63.6734891912529,57.6452482431195,35.8890250134355,3.85674931129477,39.5850393154592,68.953210300453
1310,42.5579410835257,61.4493451360324,60.4894966015304,32.8832277063878,0,39.7847725394336,60.7408045177699
1311,42.4369637601558,64.7922888707515,59.5574400896483,31.8792290025555,0,33.9692011066373,64.4236234913423
1312,44.9792443800121,61.5299833150891,60.5173997827519,32.6274781645452,10.6060606060606,40.1249476909189,64.4695967207068
1313,43.9176894082585,62.1425938725484,62.177383696581,36.1519684209145,0,35.2732866836024,67.7609037759049
1314,42.2414213032643,61.7129973103454,54.4629760918747,32.0049933960416,0,38.5457519082527,66.7218091130714
1315,45.1638184489515,61.7815255195666,56.6597394813744,36.3825211318214,21.2121212121212,35.4715503194725,59.4754530293527
1316,46.8004371548991,68.1142157044017,59.752117867687,35.3821408905716,11.0671936758893,38.787469351373,67.6994854394717
1317,46.1940363983999,58.0439742728502,70.0968418406868,33.9541950258264,10.6060606060606,42.3949791924486,62.0681674525266
1318,47.5739200272226,64.4199586481694,66.5439036828644,33.5448915332995,7.95454545454545,41.4101739074103,71.5700469370465
1319,45.7005115140438,66.4954874347574,53.6698851817401,39.2640321601651,13.0536130536131,36.627063599234,65.0929876547532
1320,43.3157127659045,62.5117175371028,65.3886028497883,29.1203940579235,0,43.7289909211272,59.1445712294855
1321,41.7827057856937,60.7148930224162,56.2218311549701,26.7644427110286,16.969696969697,34.0619615370755,55.9634093189747
1322,42.9625739360237,60.5025792410202,62.3957906206633,28.2806814424326,9.42760942760942,35.4626789987378,61.7061038856789
1323,44.0600532252881,63.406165393317,63.3588718008237,33.3121616972746,0,34.5146660849241,69.7684543753892
1324,40.5591590783688,58.3084172637883,65.9193512959468,27.004373662117,0,32.2111384149439,59.9116738334169
1325,41.4005129255274,62.7858343751659,50.2793366841052,40.7136095185032,0,35.3780340507966,59.2462629245937
1326,47.792748850072,66.5278139113092,54.1717552454806,40.1959062077766,16.4983164983165,39.2019295154079,70.160771722141
1327,42.9048117852697,61.6823866495508,53.1019792438875,42.6301056121747,0,32.6905096540569,67.3238895519483
1328,48.8317683676581,65.9559380976905,56.619108238166,42.9780122559,16.969696969697,39.3627301463222,71.1051244981728
1329,45.0668636268884,62.4419133856921,62.6055405438783,31.6381268596971,9.42760942760942,38.6352157069706,65.6527758374831
1330,46.8847342146362,61.6734121729349,63.6915037594585,39.4109440551205,15.1515151515151,36.1413916425762,65.2396385062122
1331,50.1106823704293,67.1428480910885,55.710541582672,46.599364028251,18.3838383838384,39.6553283985735,73.1721737381525
1332,46.724313084542,63.4708647187412,65.962883568121,33.1384449147865,7.71349862258954,40.7240231218862,69.3361635611278
1333,42.4318101025442,62.308048564347,59.556487205669,34.1672620702363,0,34.8299185787825,63.7291441962302
1334,41.9673723874317,64.4796893807369,53.3112700308725,37.0604409994903,0,36.2311380362165,60.7216958772739
1335,40.6010457004583,61.8755715953699,61.5757690105229,23.9982580969067,0,33.4145500932138,62.7421254067362
1336,43.3712646505326,64.0697222123134,62.3823683621556,32.4630788934697,0,35.0810774925146,66.2313409427422
1337,44.4891420246566,65.3732863820095,55.134979840454,39.3955929298151,0,37.808349676462,69.2226433191991
1338,43.047952052956,62.7256795882516,61.8241939448221,27.1302229242968,0,38.2541290259653,68.3534868344004
1339,44.6951293044695,63.3000938049035,61.3752215251031,33.3014032004055,12.1212121212121,34.0471857313312,64.0256594438616
1340,43.2380742227645,62.8151227250267,61.5506632160503,34.6259591473022,0,35.3585980537628,65.0781021944446
1341,43.9766140670884,62.5762697733425,64.3969883879692,24.7538737035356,0,41.2030020007004,70.9295505369826
1342,45.9752881228281,62.6773940886616,57.578344353384,43.4301305461066,6.06060606060607,37.8534042377142,68.2518494504963
1343,40.7079233371775,58.9661193082839,64.1215211737434,24.5515247792183,0,35.6012999931767,61.0070747686428
1344,43.7714656417432,61.7636435842868,61.3535504007409,34.6570844193073,0,38.1369554614317,66.7175599846926
1345,42.5825665037148,64.1404661652996,63.0304610933789,33.7478435154093,0,29.2545162257824,65.3221120224186
1346,40.5358050743386,59.9954797768467,66.4014856934037,16.9261853962266,0,33.4141609016959,66.4775186778585
1347,39.9171869288044,55.6158188740556,55.0720520419078,37.021196495511,0,32.0932287972829,59.7008253640693
1348,42.4582190027041,62.2258779560707,58.9681315293379,33.6049884711749,0,33.8844901888357,66.0658258708056
1349,43.8774701133804,61.4770236525205,60.6461512882139,35.3511347192146,0,37.9122472833542,67.8782637369793
1350,41.7069433003903,61.4818439477084,61.8062905565852,24.6027345310509,8.48484848484848,35.2673180155676,58.5986242665812
1351,45.2117895688915,63.1385279920867,60.1139238163024,29.8841358620295,5.3030303030303,42.4733237752603,70.3577956646399
1352,45.0108946166092,67.5502884304947,59.7974181207654,33.7066791941053,0,40.2905058480821,68.7204761062078
1353,42.3087607900972,62.7456536198216,62.1428822312892,29.2539492033819,0,37.9149922789639,61.7950874071263
1401,45.8576516725684,62.5956089626732,61.0802683750339,33.4367542113479,10.6060606060606,37.7295012086216,69.6977166716735
1402,45.9550450705251,62.7418425534621,63.9429643686242,28.5598830675887,4.71380471380471,44.2762483905581,71.4955273291128
1403,46.7778397045781,62.2973414705848,59.2112194704305,36.303309744964,15.4545454545455,38.4857683630186,68.9148537239251
1404,46.5529902192646,63.411927824639,61.3785037711273,37.7193281891561,5.3030303030303,38.4008833132581,73.1042679143768
1405,48.5864351000084,63.0736484225527,61.8201846551619,39.9321450503721,9.42760942760942,43.5075212597631,73.7575017845913
1406,47.0902585485911,62.8428121254475,42.7185052179005,44.7340560667091,21.2121212121212,42.2960792339902,68.7379774353781
1407,45.8754650547256,62.8250821472337,61.9698925546439,30.3823293796064,4.24242424242424,43.995734337311,71.8373276671341
1408,49.1830387535264,64.8151410463339,68.8771880827178,36.4641175176436,10.6060606060606,43.0276717630786,71.3080535053236
1409,43.013980903588,61.1270652641596,63.1948022364132,28.0718123257275,12.7272727272727,35.0671049105357,57.8958279574196
1410,45.9401761248967,64.1763573116402,68.8125416408976,28.8780369324885,7.07070707070708,38.2919391939221,68.411474599725
1411,46.6057892147937,64.7327103818769,63.3971130773342,34.419358679827,8.48484848484848,39.1517433277028,69.4489613371729
1412,47.1791608320146,64.1046919604775,63.9552605317959,36.1926133990768,11.5702479338843,37.6283254291634,69.6238257376898
1413,46.618462411097,62.7940898472544,65.5414611668823,30.8506008997297,4.24242424242424,44.2139982202101,72.068200090081
1414,50.6192722293425,63.1824318606222,57.1116732585225,53.3723969579937,16.5656565656566,45.5542845861175,67.9291901471428
1415,47.3863337440062,62.5564374248062,60.2496326395713,35.0997554123631,11.048951048951,44.8596335288859,70.5035924094599
1416,44.6230019777945,62.696367983251,62.0134887870028,34.7960216860472,0,39.9552650426936,68.2768683677724
1417,49.3398855473964,63.0994988598253,65.0628452991701,41.3937114841784,14.1414141414141,39.1854732351503,73.1563702646401
1418,47.8405005261007,63.0436771804907,54.6233332581917,42.8268927721704,14.1414141414141,40.8374183895978,71.5702674147397
1419,46.6334772275726,62.8204526659863,63.091189509147,31.8574692920222,4.71380471380471,43.9638829696079,73.3540642148674
1420,44.9276513437785,62.0422360172767,64.2600893240267,31.1602079116811,8.48484848484848,38.5230004417676,65.0955258830706
1421,47.5883877064779,64.5992370868729,57.1016334559235,40.4223077842335,9.7902097902098,42.1300641085083,71.4868740131193
1422,48.6027860085698,64.4716660833499,63.1563278656595,39.1898224047141,11.7845117845118,41.3500607422876,71.6643271708957
1423,47.9104488217002,62.5362096605883,64.5097628098192,38.3624807839148,12.1212121212121,39.8861398291717,70.046887725495
1424,51.9351575585183,64.3823948212324,79.0382917325569,43.5965124804415,18.8552188552188,41.302309727008,64.4362177346523
1425,47.7657993196319,62.5368975910631,64.7021329756306,32.9741385146585,6.06060606060607,47.4702236572214,72.8507971186115
1426,44.6901278335808,62.2205704036602,64.4270474604393,31.7300332104648,7.07070707070708,37.0639882525867,65.6284206036264
1427,47.20115679008,63.8061592739864,60.2305389316112,33.7570112662247,11.3131313131313,45.8358392064122,68.2642607491141
1428,44.6300890888529,60.0749222317267,65.6542604593079,32.3603307391892,8.48484848484848,36.2477772994357,64.9583953186098
1429,51.6411419813004,67.6555011945163,65.946265364353,45.0589121240115,20.3636363636364,39.4310852681773,71.3914515731081
1430,47.8754816741355,63.0603939426499,59.5620820226293,37.0915070457471,10.6060606060606,43.0777926425113,73.8550537852147
1431,45.5103547415053,63.7956271862713,63.4598534909052,36.2475289285782,0,40.7715027133976,68.7876161298794
1432,49.8016879458584,63.7014320712839,64.5909356108425,42.541751859409,15.1515151515151,40.4355294493901,72.3889635327096
1433,43.9287297828448,62.3717188104615,64.8347886874881,29.8461777403407,0,37.5851037794398,68.9345896793387
1434,44.8699013848039,62.2589705485038,66.0902721906569,29.8697135247222,6.06060606060607,36.8878016404672,68.0520443438673
1435,48.9314008955918,62.4043396082974,63.7178486107334,37.2716971547998,15.1178451178451,45.8278423254049,69.24883255647
1436,NA,64.3694892383922,61.8866036109269,NA,10.6060606060606,39.9382072426366,69.2471262620102
1437,41.4173757444991,58.7270714237703,63.9271625986804,22.9163742900201,10.6060606060606,31.6413089659849,60.6862765824783
1438,47.1882583265227,63.2334894259751,47.3506390637816,42.0581192316668,15.4269972451791,43.372362374331,71.6879426182028
1439,43.5209933448792,61.2432374879786,67.00346787737,23.5473616732815,7.07070707070708,39.1658667977607,63.0953191621774
1501,42.7177446032175,62.0776621778218,64.2886856094036,30.1167965505001,0,38.615277050754,61.2080462308254
1502,41.1704617571607,62.4497129109563,61.6248809040671,31.1966499893726,0,29.5723752816292,62.1791514569392
1503,38.0647968217137,62.0481144666725,59.3517906724849,31.0516386085329,0,18.4396367705672,57.4976004120249
1504,43.6076350520726,62.4152755487264,49.2120007797392,35.5389992437873,18.1818181818182,35.1634138936756,61.1343026646887
1505,42.9815088661156,63.4993292159621,46.6579301067278,34.9069459595384,17.7908113391984,31.9187604176936,63.1152761575734
1506,47.0721473104261,67.5241008729404,39.570270815138,49.2627026728321,23.4064785788923,35.4813357485559,67.1879951741978
1507,46.0921915605757,73.0344691073178,44.0016824092198,43.0512807051394,21.729490022173,31.9763394699645,62.7598876496395
1508,45.4291130500694,62.7572696703909,78.253481090889,28.7468669239702,7.07070707070708,36.0773946751843,59.668958869275
1509,37.6532325537914,62.2235167700698,64.5130398838278,25.016988445224,0,20.7218691736411,53.4439810499858
1510,43.8218250007923,62.7259077901238,57.3362361224331,32.805736210381,10.6060606060606,36.7246282128556,62.7323810628997
1511,46.1020233808524,66.0231203241845,50.4868257633964,38.2846182040939,17.2727272727273,40.1689908489492,64.3758578717631
1512,43.3067104697816,65.1764263061755,42.0871872627264,35.7971073151599,16.3636363636364,36.6651725770702,63.7507329939209
1513,46.0155967974248,61.0648185987531,63.2720006277073,27.5525899249043,8.48484848484848,58.0319621230456,57.6873610252897
1514,43.4695619624024,67.4563517056761,47.7816677046205,25.6966837824314,21.2121212121212,36.3570583470225,62.3134890225425
1515,38.5369829627789,61.3599358347277,60.4550604037506,29.2959679662347,0,21.0730529273935,59.0378806445672
1516,41.4638747710864,63.5884007335352,43.3645094143447,33.010623817155,21.9175561280824,26.4136258641345,60.4885326692667
1517,39.4359958943849,62.4234661293176,54.0280943781383,34.615840851413,9.7902097902098,20.1453864804169,55.612977736814
1518,43.5170385122437,63.2360610231062,42.1884250286276,36.4501132236343,24.9554367201426,36.7660211184292,57.5061739595225
1519,45.8837224638212,62.5347788505862,63.0571520525766,32.6224962864714,0,54.8342017135671,62.2537058797258
1520,40.2279383887359,62.9858828514266,54.1746217712521,26.3056439242504,5.3030303030303,32.1348826194137,60.4635688630424
1521,40.8871209849375,61.243358548473,56.3722068541555,24.0504087009068,14.1414141414141,36.6462913223259,52.8690463423497
1522,41.6331084107459,61.5186169515628,56.2048689865192,34.0849668410135,10.6060606060606,23.3293130058439,64.0548240734752
1523,43.1232417044862,62.9155920736973,55.5373650740823,28.9951440799821,7.07070707070708,37.9864152879052,66.234226640543
1524,46.0664754726818,63.6927298903675,52.6111724155236,40.4014444981952,15.4269972451791,37.8401702338073,66.4263385530183
1525,40.8736140294897,60.6658810378223,58.5039684708354,33.0557449195238,0,28.7487711973121,64.2673185514443
1526,34.9852251787603,55.6927217853744,61.3448300692011,14.3290564889659,0,23.8566491376266,54.6880935913936
1527,35.9249304614064,61.6129500754883,50.9732474137007,33.3617880493116,0,15.9548982462909,53.6466989836469
1528,39.6274012865085,61.4442457892005,60.0624979789494,28.9862267988532,10.6060606060606,18.0977469492849,58.5676295967025
1529,39.3427944482977,62.1306203357377,61.9206250074405,19.2599532993471,5.3030303030303,33.0846119357651,54.3579258084652
1530,41.5289258080804,65.4396225795793,33.2530561853717,39.2991356159893,19.2837465564738,34.352650063348,57.5453438477204
1531,41.7163488166846,62.3346517062513,58.250948161175,30.4647950478248,14.1414141414141,26.1098089380202,58.9964749054223
1532,41.8811578522058,62.3327969359017,54.725119410396,29.7774423133918,10.6060606060606,36.871761055848,56.9737667916366
1533,41.6267420395626,63.9371519609197,41.9100574642513,32.6189149341685,17.8451178451178,35.7506583430427,57.6985516898756
1601,45.3685750945034,62.6705634192527,63.3658223046094,26.7916432852196,6.80652680652681,48.4929087123501,64.0839860390619
1602,43.5295517590657,65.9165387528743,66.9856730090003,37.0064593030473,0,29.1457506780814,62.122888811391
1603,39.9304791126005,60.2163225515422,66.3624470360647,20.5862420170959,0,33.7722690214742,58.6455940494261
1604,43.5615923744832,62.5783985708465,65.5016823278216,33.1954441768688,0,35.4148767243279,64.6791524470345
1605,43.660541903663,62.3517180061951,64.9836469290457,29.3079858399652,0,36.9054209393335,68.4144797074386
1606,44.9256943118034,62.5476606497105,65.673477239328,30.5727352044534,0,44.1455099879372,66.614782789391
1607,35.1603066193943,58.6573172108101,61.4137905813085,22.8171772932006,0,25.8547171789894,42.2188374520574
1608,38.5699587469099,56.6550746425431,74.4422156778516,32.8565238824105,0,25.8754562220519,41.5904820566025
1609,45.2651065532878,62.0279621079842,65.1538292846408,32.8226249968744,0,42.7884867259452,68.7977362042822
1610,37.9607501067042,62.3138542492871,66.0929466926872,16.7848089050475,0,30.6525638750353,51.920326918168
1611,48.4107611776973,63.2991843549047,60.8491857212426,35.331053705519,14.3097643097643,52.004660482302,64.6707184924514
1612,42.6819135157292,63.7252096728682,63.5194971665843,30.5159464429066,0,33.4372065898104,64.8936212222058
1613,47.5868528191324,62.4816482885563,60.3320409008626,34.42980276858,12.1212121212121,49.9125459930535,66.2438668425296
1614,50.9725281131694,67.6375355273438,74.7506935996591,48.4949688957412,0,43.4904575167902,71.4615131394821
1615,48.3948258414285,63.7578576968956,58.4017488238338,36.9040023927078,19.1399286987522,46.3338671096129,65.8315503267689
1616,42.8989572665674,62.5733268346107,65.0775262035249,28.6641520014325,0,43.9072144486897,57.1715241111463
1701,43.5431786169396,62.6626090481704,59.155721582821,26.5829895306531,6.06060606060607,41.2970009219476,65.5001445574396
1702,43.5551332513919,62.8795772906667,52.1796335231027,32.7774499464395,14.1414141414141,36.719619952457,62.6331046542712
1703,41.1741411516245,62.4608682810682,50.1462552010069,29.8165151149005,7.07070707070708,36.8444004918207,60.7061007502438
1704,41.981390406727,62.5671434145596,50.3131055070641,28.9976059885657,8.48484848484848,39.9020352722249,61.6236037730993
1705,41.253835506181,62.6853283126115,56.6532994718683,24.0394685015949,5.3030303030303,38.3166751071905,60.5252113407905
1706,43.8498323191197,62.672184801718,56.423687348868,29.6555135872445,15.4040404040404,38.9179107850584,60.0256569877889
1707,38.0005353626488,60.2153910242179,27.927670661497,18.1155166841076,46.2121212121212,28.2581795619028,47.2743330320461
1708,39.7826826003761,62.8138748594432,22.8065977678494,38.2400582291726,18.8552188552188,37.2835642537197,58.6967816368526
1709,43.8767794472332,62.3742352503299,61.3414149286591,28.8899524526832,4.71380471380471,38.2422700706278,67.6989992672946
1710,43.8876769283801,63.0513508506803,56.0263306084049,31.1300105250707,10.6060606060606,40.3565237276903,62.1557852523736
1711,41.4921311298639,62.8496859925535,57.2767765813902,24.7591464590406,6.06060606060607,40.6637250549941,57.3428466305993
1712,35.255557986037,61.5022601162333,33.3627629544415,11.1893697577214,15.9090909090909,39.4375609670317,50.132303211703
1713,40.7575314272053,62.5737321355766,43.592711352577,28.2443958973719,17.7272727272727,36.4240485339271,55.9830279165062
1714,43.0450322268008,62.8168536452595,61.241552061465,27.3297694009295,4.71380471380471,39.3601308295149,62.8080827098314
1715,44.1365482065198,62.2849874902883,41.7862477067539,37.3547634514463,21.2121212121212,37.7218618214944,64.4593075570145
1801,47.2243865334906,63.6932522203215,64.0813893072257,33.3252995612729,7.07070707070708,44.3743780766038,70.8012929648125
1802,48.7184166143481,64.1968540715992,60.4470859644666,39.0635382683167,11.3131313131313,42.7756038536935,74.5142862148809
1803,46.1267530365611,63.5221655574041,62.8095515990413,31.2274940796782,5.3030303030303,42.0081128910228,71.89016378919
1804,46.5635875212508,60.3222403003632,59.7000682464593,40.4347034694317,18.1818181818182,40.5699674525296,60.1727274769025
1805,47.7047979092091,63.6621930416438,64.790898054097,36.7083601915387,10.6060606060606,39.9296174030497,70.5316581588648
1806,49.0172614458001,65.7621994139372,67.8836339993991,36.8174963188754,11.5702479338843,39.8190778781858,72.2509131305189
1807,46.2914131794163,62.8042944052207,62.7210008265454,33.7027096691898,7.07070707070708,43.5389332835969,67.9108338212382
1808,47.2569594526994,66.9697876402241,61.9815940374816,34.8549560685573,11.7845117845118,41.2690267400122,66.6818804454095
1809,45.1216471849959,62.8351463955537,65.1525852126799,28.2255071701533,4.71380471380471,40.8432323588406,68.9596072589431
1810,47.8006721684196,64.9700363688559,57.3199222521022,39.6436133272659,13.0536130536131,42.2554634645855,69.5613845440952
1811,46.9455087487515,61.0302219420129,59.7472086190649,39.6922003582144,21.2121212121212,37.746064727798,62.2452356332976
1812,46.0061890686992,61.9676279258782,61.6107943209176,29.4849712904626,8.48484848484848,41.9195580691428,72.5693343209453
1813,48.0684155448569,64.6165057249371,54.865466656087,42.8532294643446,14.1414141414141,41.6968954958457,70.2369817865128
1814,46.2268675187367,61.1338150006728,60.7907698749751,39.846642691816,19.2837465564738,36.7012940219227,59.6049369665599
1815,46.8746467269257,62.7019248627462,60.0047233030629,33.8042355485076,8.48484848484848,45.3838743624831,70.8682737999061
1816,44.9140834954631,61.4180440067349,63.0506212080029,32.3682477499486,9.42760942760942,37.3819122166999,65.8380663637828
1817,48.4939082121392,61.8580148854699,57.5820406093751,40.5961755162203,14.1414141414141,49.2478319543445,67.537972166011
1818,48.7027186877586,63.0596881984831,70.8555827728016,37.2462209599585,16.969696969697,41.4154072318386,62.6697159937729
1819,44.2787652431772,62.0284696099453,65.0742369021784,29.0554831933209,7.07070707070708,39.7939896211525,62.6497050617594
1820,47.6470365695896,64.3115766365407,61.0655646799433,36.4380636257849,9.7902097902098,41.7126610555076,72.5641436295513
1821,45.2765482119323,63.2861793931606,64.5664479125176,29.8782873589043,4.71380471380471,40.6616602926316,68.5529096005753
1901,45.0844504880875,62.4959936360362,68.1293182873997,25.3456538156917,0,47.7992843641779,66.7364528252192
1902,46.3132736982843,62.7404810945329,62.0485818661766,30.4190619310532,7.71349862258954,47.7867181317196,67.1713005436342
1903,42.9838615570393,61.6572143924075,66.3789117784333,23.3844536912278,0,41.3908133745362,65.0917761056311
1904,47.2172633387682,62.7118311672331,58.7240712372605,35.7559364708066,10.6060606060606,49.8680779556984,65.6376025955502
1905,45.8554324747875,62.827473517504,54.9936113683794,34.3046196028813,16.8831168831169,43.4415059129,62.6822675639434
