"","SSN","municipality","pop2017","areaMi","alcLicMi","noVhcleRt","pubTransRt","avgVacBizRt","bizDens","syrngDist","naloxDist","moudDist","sutDist","mentHlDist","HDensRes","parksProp","allPaths","ndvi","resPctTot","comPctTot","indPctTot","multiUnRt","occRate","mblHomePct","avgPropTax","hs20yrRt","rentPct","medRent","medHValue","burdenPct","crowdedPct","frClsRtMrt","empPerCap","incPerCap","snapP","govExp","adultEdDst","cultrDist","voluntrOp","isoAsian","isoBlack","isoHisp","SVIthemes","mriScore","landUseClass","popDens17","hsGradRt","vlntCrRt","opDtRt15","opDtRt16","opDtRt17","opDtRt18","opDtRt1518ave","opDt15","opDt16","opDt17","opDt18","opDt1518sum","commEnv","compEnv","comEnv","hsaEnv","phyEnv","resEnv","BEIndex","commEnv2","compEnv2","comEnv2","hsaEnv2","phyEnv2","resEnv2","BEIndex2"
"78",255,"rockleigh boro",530,5334.58674614628,0.0220605100803901,3.2,0.413657083097935,15.5095392276429,0.0119971804837992,1.84353418537718,0.0649723121060973,0.351039097841209,0.724138103290589,0.0495192461644014,0,0.392418467456008,8306.11290207788,0.627038102213542,0.192081657902877,0.0992885864522116,0.0535106712032168,4.33333333333333,0.963774323038152,0.000546313869344465,1.01,3.25008058754143,0.505997859419812,1624,631000,44.7,0.000105171439008823,0.0192344316786592,0.0870515409631407,6683.79268466365,0,512,1.95201304104987,0.495734491423592,0,1.55823977541645,0.321467257987763,0.364714076007548,2.80606883768324,3.82,2,0.0993516508814621,15,0,0,0,0,0,0,0,0,0,0,0,40.1928312201272,37.500879637028,69.08501291663,5.75372194687972,59.5763474091523,15.3346901050791,37.9072472058161,30.8364459964408,38.9432573469668,67.5339330225559,7.01139421140582,35.9725121549647,19.3654285840876,33.2771618860703
"79",256,"rutherford boro",18469,15259.6747268166,0.0848319014428955,8.80909090909091,8.29371527929823,9.29101593489406,0.0685466773522907,2.25944086180768,0.232004136467494,0.286196762580482,0.853740534550378,0.203272460922701,96.3239875389408,0.0259570641853108,0,0.404130355834961,0.520624966210737,0.0917986700546035,0.0236795155971239,27.0636363636364,0.963062746076428,0,2.61,9.54122817625927,5.63385975070829,1441,390250,37,0.519935676664529,0.0214666621903345,0.226512293122715,17427.2346801559,3.3,8166,1.83831203971381,0.381805856218666,0,0.684912380004797,0.371105274223419,1.12717330356834,21.9287601125008,2.76,2,1.21031413386181,42,0.5,15.8907107348644,15.8907107348644,23.8360661022967,15.8907107348644,14.301639661378,2,2,3,2,9,36.1572559196622,36.8568537670728,60.556923448065,8.01995030418562,73.5448169531023,17.5079473861942,38.773957963047,19.1190547959917,37.9525890993261,53.4976917579514,9.85636135617201,66.6122495447531,24.5961897640641,35.2723560530431
"80",257,"saddle brook twp",13934,14503.197722718,0.129829003442435,7.03333333333333,1.58564038835204,5.22745697077629,0.0668128517948941,0.771822516124812,0.0793533600195889,0.133889996290377,0.483600422061702,0.0902401334895403,17.8406534864449,0.0518805811292,0,0.358408164760045,0.480489192263936,0.121387940841866,0.118486916951081,10.7555555555556,0.951500041924156,0.00351857811694486,2.3,8.10295021981636,3.9313246045698,1516,375900,45.4,0.239306099518165,0.0258636058805208,0.146690986442066,9418.83260810719,1.8,5884,0.950777343789963,0.517536361692394,0,0.628122946176893,0.215255152366101,2.00736713840337,13.3706854166652,1.36,1,0.960753639742058,20,0.4,21.0816806401016,0,52.7042016002541,21.0816806401016,18.9735125760915,2,0,5,2,9,37.3304879887607,36.5521860370267,66.2429978744627,3.43068459059881,70.9402630140983,17.8623515467751,38.726495175287,22.5255626911498,37.4839361145345,62.8563075172728,4.0951104514848,60.8991792289584,25.4491966957778,35.5515487831964
"81",258,"saddle river boro",3208,26195.975815166,0,3.5875,0.971838724944874,11.8388606400245,0.00820736747953199,1.02604903227494,0.203829588240922,0.0941167115620735,0.353075223019133,0.179665221901926,2.1621340002084,0.00967673800865754,460.546600720541,0.662528098958333,0.604478317009416,0.0156520643718704,0,4.4125,0.928941131831564,3.54485640689022e-05,0.9,5.51848518338818,0.839174450967418,1852.5,725450,35.7,0.000830295044219288,0.0111557910690998,0.0638373555714574,13400.6835879323,1,4184,1.07638596600642,0.274431741238482,0,0.673179142777853,0.213820411406178,1.72220285565403,4.8445058014039,6.28,2,0.122461557555063,55,0.6,0,54.4351467518068,0,54.4351467518068,21.7740587007228,0,1,0,1,2,39.6317788728256,35.5637873582654,67.9194270581201,4.40352801475044,61.3397864681973,14.1929185561031,37.1752043880436,29.2074168375733,35.9635388250173,65.6155145555637,5.31639407446598,39.8406030365055,16.617325841406,32.093465528422
"82",259,"south hackensack twp",2450,3929.62241317945,0.209641731276175,11.0416666666667,0.428583237582616,2.30285566531956,0.0786335091543792,0.254338102773655,0.0201803912385737,0.0454493171320383,0.0603921183910497,0.0237991223635192,46.9208211143695,0.0104848386583688,0,0.290235709635417,0.214780600461894,0.113373923997481,0.426831828679404,17.4083333333333,0.957857062133351,0.0363669082251643,2.6,10.4380597042411,6.59846018382256,1329,355300,46.45,0.0593225311567947,0.0286865879201336,0.0242527050731001,1223.29979420231,8.9,2978,0.154525046892373,0.0289772755991682,0,13.6878014409484,13.4370697208493,12.6872844668873,3.34034171284523,-2.38,1,0.623469570965142,6,2,0,0,86.5971716387089,0,17.3194343277418,0,0,1,0,1,38.6901728285657,33.4669789559533,78.8574660772195,0.701112623355598,81.0901561008494,20.000922372384,42.1344681597213,26.4734407484568,32.7381381036125,83.6182518860824,0.66847317503952,83.1628966486795,30.5964718722749,42.8762787390243
"83",260,"teaneck twp",40620,32942.0347298091,0.103599947448937,10.5,5.52132191110669,7.73359742414362,0.0634751319142975,2.36492958994354,0.12636287705073,0.201194315381908,0.238427052665585,0.110257816416023,6.69718823434082,0.183459666098518,2132.59143621078,0.516866194661458,0.618131730528425,0.0946406210869021,0.0059854745805159,14.805,0.951573791824807,0.00161962249418433,2.96,19.5040346632651,8.01037051089004,1418.5,363300,40.2,0.740615309686421,0.0378685212921952,0.190990179946242,14756.7583475525,6,28144,1.71566815889575,0.311183135491247,0,0.979618401211913,0.722618679158539,1.25540604195853,39.1930126773752,1.92,1,1.2330750159535,32,1.2,15.2507688699458,7.62538443497288,15.2507688699458,0,7.62538443497288,4,2,4,0,10,37.769063239631,36.4029735343071,63.500064841393,4.87321887732951,62.7626684102515,22.3687497719305,37.9461231124738,23.7989766167159,37.2544110356652,58.3417594503542,5.90603239044879,42.9616843334967,36.2955392353794,34.09306717701
"84",261,"tenafly boro",14662,24056.2612791834,0.0684906444410154,6.82857142857143,6.40633413398249,8.85616689530275,0.0299714070957445,2.95742752623276,0.240202635147893,0.0979042372000982,0.532962736582715,0.321554526730703,2.5591528321659,0.22967132474663,14327.055367685,0.582826620205966,0.621819054804856,0.0643391179093216,0.00150901982303313,12.1142857142857,0.961675860285272,0.00311562732306117,2.19,4.51911306012105,2.04357323609759,1497,645000,39.6,0.672290582963962,0.00934521052246803,0.175112975818662,21170.7683671949,2.3,7777,2.35021616276429,0.308839914101221,0,0.699682782296161,2.09596966098582,1.45386185707362,11.262641935607,5.86,1,0.609487892978926,44,0.1,0,11.0848550033087,11.0848550033087,0,4.43394200132348,0,1,1,0,2,38.2126128857567,37.0570846916866,60.7864894374464,7.48698731820311,53.8555488785756,14.0072932573308,35.2343360781665,25.0868338200933,38.2605929054844,53.875530619162,9.1872927781496,23.4239817604751,16.1705487316377,27.6674634358337
"85",262,"teterboro boro",68,5894.68818044765,0.0998190403042937,7.9,1.77058212233259,2.73150804005318,0.0507236330145106,1.09028028342267,0.0588853672456075,0.23828913195802,0.197826749221273,0.0875100592717901,0,0,0,0.322689282226562,0.00335899230230931,0.103428971308607,0.301749475157453,9.875,0.953725072448022,0.000736458781234744,1.21,3.42632432352811,1.73723799581995,1366.5,374150,44.1,0.101300378965724,0.0301124816616376,0.104525940833502,4937.66408506659,18,59,0.678033919171479,0.0766887393341201,0,14.0467171733279,2.32681883748135,2.23033154702658,4.7826383586486,-3.37,2,0.0115358095150058,56,NA,0,0,0,0,0,0,0,0,0,0,37.9082987282927,34.2353474291897,79.4863076475134,3.39813557533433,77.2779937361503,16.3615727153111,41.4446093052986,24.2032502501298,33.9200754828927,84.6532518154796,4.05424922109581,74.8009459443373,21.8370078769169,40.5781300984753
"86",263,"upper saddle river boro",8269,27833.9446283872,0.00422807551150776,4.17142857142857,1.37367026500611,6.79952542108358,0.0108500611045981,1.49911566288578,0.236804591989171,0.62521127776651,0.199416738283504,0.208265256226644,0.946654207126315,0.0204314952905605,0,0.64289560171274,0.729533463750074,0.0417037168771119,0.00942557353725769,8.42857142857143,0.946456332018529,0,1.79,9.0455133521923,1.02304712538459,1747,615800,35.6,0.467108957754609,0.0115116756267076,0.0891055497365301,11670.3426515497,2,1100,1.54411300151401,0.0691802799357392,0,0.662263695893802,0.107453788366201,0.363643900871901,4.78809658734901,7.57,2,0.297083295609011,54,0.2,18.9508124395378,18.9508124395378,0,0,7.5803249758151,1,1,0,0,2,38.8523649982394,35.1082698439004,68.2493486303318,7.70193438533707,60.7854597704469,14.4497183548314,37.5245159971811,26.9443696644646,35.2628422244956,66.15852700906,9.45713202091106,38.6246914154232,17.2354111596453,32.2804955823333
"87",264,"waldwick boro",9895,10921.7103947062,0.0969818125625228,4.58571428571429,1.80043565061949,7.53250317646035,0.0466959827324482,1.92078994396832,0.114061987846601,0.254540404454435,0.887741092674364,0.143127212173888,3.22511974454497,0.0377175196402681,2290.55211245996,0.61202142578125,0.709699350355039,0.0951050007554011,0.0262879589061792,4.28571428571429,0.983949694270445,0.00220847633257412,2.62,7.95903305572515,0.74828466048997,1921,710600,34,0.000753130718558507,0.0146648882521468,0.19913187365584,13879.3347868216,0.8,7475,2.00672618272152,1.00265824741759,0,0.535999110465731,0.073905319933493,0.189502454003448,8.38396679234719,4.32,2,0.905993625759951,38,0,16.3321871956882,0,0,0,3.26643743913764,1,0,0,0,1,37.7105591255512,39.8936786699118,61.6491555211775,6.55872305094671,59.7747169922806,14.9813078013672,36.7613568602058,23.6291084961955,42.623963566157,55.2953784440088,8.02197272843299,36.4076344075527,18.5148811353298,30.7488231296128
"88",265,"wallington boro",11582,5530.85468366433,0.44680188081723,17,3.80369636759964,19.5032151377772,0.0614733200284954,1.7240372068439,0.21995034821404,0.249636528696534,0.463182275750419,0.223578791487274,78.0145399849586,0.0418516478141794,5980.01158702269,0.289152384440104,0.594929157345265,0.0902311707680835,0.0909768829231916,16.2888888888889,0.913233986693214,0.00418094102026972,2.68,5.8529078112664,5.45592903554096,1264,370000,46.9,1.52655767023075,0.0315175256471947,0.212117793193779,12011.0103584278,7.1,4137,1.84692635421556,0.641153108208196,0,0.564567372964165,0.351486977854964,4.27068559798018,20.7516846556361,-1.66,1,2.09407056638245,10,0.7,11.8190473811399,23.6380947622798,47.2761895245596,35.4571421434197,23.6380947622798,1,2,4,3,10,46.1003639533594,38.0607290773564,65.652143462883,6.45612105695888,72.0431318619393,20.4483975232058,41.4601478226171,47.9891112079567,39.8044417960191,61.8838300234851,7.89316871760069,63.3183141074721,31.6734891533222,42.0937258343093
"89",266,"washington twp",9243,15847.3264333564,0.0519832916910148,3.425,2.56478467823401,7.95593003212756,0.0155231231611538,1.73622553253499,0.123011343940523,0.378072758413153,0.377543546601585,0.161492184368108,4.0248158200853,0.0228937758894453,297.529220796581,0.546294900948661,0.671299911499818,0.0447706804102244,0,5.3625,0.959757188073487,4.90579781885384e-06,2.15,9.97961587643007,0.805158518297552,2037,533900,35.7,0.212302901918104,0.0133209202604833,0.163063569183284,13407.0280361992,1.2,0,1.89942690713229,0.599134618595821,0,1.43839823644439,0.388509633381578,0.70522397358851,8.21780865195267,4.9,2,0.583252956823352,36,0.1,17.6554813488636,0,17.6554813488636,17.6554813488636,10.5932888093181,1,0,1,1,3,38.6802599534266,37.9221563901724,64.0319655694018,5.97863665309102,63.4204452806784,15.0262976015317,37.5099602413837,26.4446584739908,39.5912833382805,59.2172060523944,7.29374658224394,44.4045131636376,18.6231660136276,32.5957622706958
"90",267,"westwood boro",11139,12152.150540264,0.135581823370556,6.5,3.89463855421142,4.80531479706849,0.0912595672943259,2.29551514437504,0.157050890098951,0.306002733830871,0.158240999484587,0.181504392236165,6.19625137816979,0.0950117841403312,712.618909295615,0.543922615559896,0.615750169721657,0.118329938900204,0.0254582484725051,11.4714285714286,0.957897340003419,1.49521970487866e-05,2.35,5.51368541766728,1.4962719557095,1782,492300,38,0.168091810397946,0.019524013292786,0.195502445029105,14648.8640562856,4.6,5174,2.49818397085367,0.467493589788082,0,0.29817460237853,0.0878074354689897,0.384931815923005,13.0852487251121,2.18,2,0.916627881056354,44,0.4,29.6415980971103,14.8207990485552,29.6415980971103,29.6415980971103,20.7491186679772,2,1,2,2,7,34.9685491804658,37.9430712783407,63.8565030491071,5.81103783132607,62.8687116346298,15.9155293786455,36.8939003920859,15.6676158192071,39.6234555173464,58.9284151952124,7.08334715807045,43.1942893827968,20.7634367952545,30.8767599779813
"91",268,"woodcliff lake boro",5798,18727.4344224969,0.0314208841602572,5.1375,1.28121768872713,4.42499209932467,0.021626026868554,1.09977581784672,0.160015178337558,0.565379404433566,0.345371882166442,0.183856517021747,0.3929418742586,0.0413208664293612,0,0.625970532226563,0.594211198731222,0.0819859905722719,0,6.65,0.977807441268157,2.33456948816245e-05,2.06,9.00443459088374,1.20826796440763,1759.5,625100,37.65,0.00153818746676857,0.00960184940060998,0.0759559809301818,9877.97374933994,0.7,3706,1.16537507554961,0.349640352529845,0,1.41450005821785,0.239840684296425,10.925907632597,3.51734139698359,6.48,2,0.309599268602163,54,0.2,26.7074282700745,0,0,0,5.3414856540149,1,0,0,0,1,38.4613200428027,36.0035305091124,68.5802542953131,6.78963000900512,61.3468516745207,13.691439592775,37.4788376872548,25.8089611096332,36.6399706222244,66.7031591645531,8.31184762433934,39.8561005157156,15.4103280704815,32.1217278511579
"92",269,"wood-ridge boro",8865,5849.65710418801,0.140845150916179,8.4625,1.35136230797759,10.2590784378531,0.0413699462532158,0.674428121736924,0.0269573514648801,0.0157772963460207,0.278997329941016,0.0282375968247601,100,0.0169581735209943,0,0.357346429443359,0.603667136812412,0.0572637517630465,0.184344146685472,12.3125,0.982633484205078,0.000208652643902939,2.53,7.33675509859148,3.51828108027051,1363.5,372200,41.95,0.302334935040565,0.0247155686966212,0.0719803443386016,5031.69649409047,3.3,5733,0.562926881873454,0.208503251399971,0,0.847167077531836,0.472037453012442,2.01395609737154,5.79881251876449,2.75,1,1.5154734443585,17,0.4,0,0,17.8764348434462,53.6293045303387,14.301147874757,0,0,1,3,4,40.3826340430602,34.7220211125612,71.9691179999277,1.4898991070238,77.2503532115881,16.0007220279238,40.3024579170142,31.3875431168436,34.6686978404263,72.2808338296896,1.65869625782693,74.7403166526862,20.9684849533979,39.2840954418118
"93",270,"wyckoff twp",17039,35102.9800371878,0.016762660770713,3.46923076923077,3.02928925916693,6.18639445900964,0.0258382621372639,1.73393721252441,0.151273664619015,0.123825831676709,1.08602035843031,0.184421680068997,2.15759555290349,0.0356224014171483,405.156801345183,0.686819647216797,0.748337211215305,0.0644668499847235,0.00984746997579262,4.46153846153846,0.968195205353687,3.11278103475093e-06,1.77,14.1722351142155,1.67122875191626,1997.5,710600,35.8,0.0924749916171373,0.00706274491570888,0.178289739796651,21338.7016265106,0.7,7110,1.73662409899652,0.91154144521816,1,0.38040396613668,0.250065172488204,0.755328656836769,15.6098985482349,6,2,0.485400384296405,51,0.2,19.2357409408792,0,9.61787047043961,9.61787047043961,7.69429637635168,2,0,1,1,4,37.2592351678179,36.3539868703853,59.6956422382404,6.66615230244266,59.0048423506959,14.785921774278,35.62763011731,22.3186783896661,37.1790576457331,52.0801232741392,8.15683675919471,34.7189199233358,18.0446111610893,28.7497045255264
"94",301,"bass river twp",1428,413659.291997978,0.000853487935277358,4.32,0.0170674262413009,0,0.000142629456514876,1.46839989764457,0.681109019516661,0.838457276749899,0.798786259453905,0.855739534877264,0,0.443053104951213,17.3744898880912,0.652156552466416,0.0113621178971805,0.00245311655494682,0.000636214781323606,1,0.925626550101684,0.0447330910724032,1.93,5.51302350045261,0.510780834505284,1325,246400,36.2,0.0511972156857959,0.041242000342702,0.0321434783504474,1883.45472474039,8.2,199,1.85971642557027,0.69342336555865,0,2.07892263617969,2.70853318783284,0.983903945368993,2.32373153853718,-3.7,3,0.0034521163373431,8,0.7,0,0,0,133.056335324866,26.6112670649732,0,0,0,1,1,38.9015061109883,38.3149474100501,78.0246938853667,17.0028833857095,66.200571129537,17.2681558799882,42.61879296694,27.0870520825172,40.1954913515056,82.2476059229525,21.1333138301716,50.5026991998083,24.0190412999361,40.8642006144819
"95",302,"beverly city",2488,4017.57371874821,0.0878692634401155,6.6,1.1237188262337,53.1027001382848,0.0149343868215802,4.30959512282423,0.370043936393881,0.62546442121463,1.13178718519664,0.485209612857526,4.68959356855739,0,0,0.457642846679688,0.460320723684211,0.0791529605263158,0.00986842105263158,7.23333333333333,0.810630738474576,1.53200949951111e-05,4.36,3.086461631409,0.742051010602955,1090,194100,36.4,0.992029011190891,0.0600561703216995,0.187223762688267,9922.08759106127,19,1301,5.14640878953507,2.42766456764713,0,0.236599671489117,1.10913812611568,0.376465602026231,7.68324512023755,-8.07,1,0.619279240201524,9,5.09,65.0937296295497,195.281188888649,390.562377777298,0,130.187459259099,1,3,6,0,10,47.2902251742315,49.7487755239483,74.5845708203879,14.7669738722818,66.9731261571339,22.8245370653729,46.0313681022261,51.4439022504126,57.7834967249682,76.5855643252464,18.3264082136811,52.1972930914476,37.3925628144937,48.9548712367083
"96",303,"bordentown city",3813,5094.7762176856,0.184795189572445,3.725,0.490923242814562,1.43589752816305,0.0427889254965217,1.71884505112525,0.0689336018420457,0.154693386340343,1.20671357400949,0.0943226044491763,55.0475328202807,0.19516814882351,5516.3867204352,0.663853564453125,0.357732793522267,0.136032388663968,0.0430769230769231,9.275,0.848342242777696,1.22896401661076e-05,3.14,2.27693334672906,1.24301809757055,1223.5,236150,34.9,0.14874619084759,0.0399250102320981,0.159953615420957,9838.53164734182,4,1479,1.36697970060375,0.0682889584418466,0.75,0.802531990578374,0.477543308450608,6.31551932827629,6.17169570425628,0.9,2,0.748413637239621,45,0.8,0,75.5100716617873,0,37.7550358308937,22.6530214985362,0,2,0,1,3,38.0752951248017,32.7908959322746,67.0507369396906,6.07250943528895,61.8815602698114,17.5560902480622,37.2378479916549,24.6881283557957,31.6981581655798,64.1857518717412,7.41159215604939,41.0289799702773,24.7120636714658,32.2874456984849
"97",304,"bordentown twp",12135,48900.8223961853,0.0360983305443444,2.23333333333333,0.505461143423834,3.16735483677783,0.00971353807000707,1.56693054185401,0.161113651925727,0.128723712687357,1.05055538236906,0.108638469396124,13.5187580853816,0.14633858824421,636.390644394512,0.641241304347826,0.208693304535637,0.0598170896328294,0.0149500539956803,5.67777777777778,0.91917029615541,0.00316044500482258,2.66,7.19120994342263,1.68510637983807,1223.5,282500,33.6,0.216131727075384,0.0314376853502521,0.130888357141652,8745.65197390474,3.1,2793,1.21787859008536,0.303679302008207,0,0.378129219120466,0.976213220901272,0.953160921467938,12.1121023542358,2.96,2,0.248155335746391,32,0.8,23.1715763421664,11.5857881710832,34.7573645132497,11.5857881710832,16.2201034395165,2,1,3,1,7,38.3049797750888,35.8467969987859,68.1057873116273,6.08386969618278,64.8303972150718,14.9301052048657,38.016989366937,25.355023333531,36.398876406502,65.9222418114165,7.42585354718181,47.4972325819041,18.3916428255257,33.4984784176769
"98",305,"burlington city",9774,19950.1983489387,0.106181170580939,8.94285714285714,1.760808214892,8.19716124709998,0.0300247641413483,6.33666773878614,0.374894872530125,0.446063113171852,0.331819356682883,0.352317532426626,26.691495965239,0.169499355635817,2607.75732980365,0.47048571234809,0.266402083591715,0.109595270577535,0.0478730001240233,11.5714285714286,0.849404487007461,0.00128872221252587,3.28,5.08095460938174,2.18185574094048,1095,166300,33,1.24257021911452,0.0556265667645364,0.340381691674334,16818.0467482022,13,5752,7.42530376034782,2.92958505894671,0,0.371282435320735,0.796183372392557,0.359920958114337,31.9084798297882,-6.02,2,0.489919941097727,14,5.2,95.1542911020089,15.8590485170015,111.01333961901,111.01333961901,66.6080037714062,6,1,7,7,21,40.4779467898961,54.4491172517425,61.6964116797941,12.6308592906393,67.8568460191029,21.33729752331,43.0747464257475,31.6642859993111,65.01376420337,55.3731565730993,15.6447826914175,54.1357262470398,33.812961388768,42.6074461838343
"99",306,"burlington twp",22576,74306.0489027697,0.0126703173054814,5.68125,0.987648578217166,4.66342619290764,0.00833041198045624,3.06423021437322,0.210110301480869,0.403889246995348,0.515307637323852,0.243487944108444,8.63831190240686,0.0665773979788464,1203.53508136845,0.557078954418285,0.269345618027419,0.0593439529333407,0.0721207748237775,7.375,0.953796918399025,0.00010153797031444,2.67,12.1241505176357,3.40640906743082,1167,190650,32.7,0.633966444037178,0.0367299283502272,0.171102867061563,9547.86957930534,6.8,6264,3.48523504859289,1.22189143950352,0.5,0.139620224883799,1.33364575452651,0.328824984707416,29.5862080789984,0.04,2,0.303824524831632,21,1.7,6.51496190055884,6.51496190055884,32.5748095027942,32.5748095027942,15.6359085613412,1,1,5,5,12,39.4068927317468,41.0345219739053,68.0358302430578,8.56212466186299,66.6812622177913,16.0378457952664,39.9597462706051,28.5544544482265,44.3788577241797,65.8071006304726,10.5369936628653,51.5570916415415,21.0578372646762,36.982055895327
"100",307,"chesterfield twp",7406,113320.561606429,0.00207699281251389,1.8,0.941172038433657,0.0486545868561948,0.00107659191121657,2.36540795944286,0.691557035126723,0.529440778547402,1.11579683681163,0.911718188584925,1.17756430120855,0.0166222669124223,0,0.681536332334321,0.11746591049731,0.00952249215559228,0.000968265639674139,3.7875,0.951370671119057,0.00158091444680971,2.59,6.52010251139295,1.16740438331601,878,355400,33.35,0.0764875208837454,0.0231480563803194,0.0890484955493576,7061.53455845816,0,1336,1.74476416870686,0.828613052571437,0,0.442429629028086,0.709128309687977,0.360363626774719,9.21902081358755,4.59,3,0.065354423725163,5,1.3,18.3954827749464,0,0,0,3.67909655498928,1,0,0,0,1,37.7577151785943,38.8173331794334,68.8100167045419,17.2072464651444,64.8407540492008,11.1567837750381,39.7649748919922,23.766027245032,40.9682827144197,67.0813213099387,21.3898661960093,47.5199502230103,9.30972536171396,35.0058621750206
"101",308,"cinnaminson twp",16400,41993.4695727971,0.0196167832213007,4.53333333333333,1.67901169788698,18.2086367995257,0.0198840440786275,2.70875389305015,0.224584021375398,0.497022592532088,0.438768083107638,0.235566562054666,3.54222278717004,0.0404674214591684,1071.81495749363,0.51377340766059,0.463628327276299,0.0710539239760338,0.0622532167763481,7.29333333333333,0.930271277700868,3.32409572183449e-05,2.82,15.7429999018123,2.37727968524416,1513,253900,32.3,0.257259459419209,0.0237431054032563,0.21577558209809,14826.424201227,4,3766,5.23295775009241,1.06370292745119,0,0.864183281438504,0.77825882243785,0.524176898645745,22.0719330201674,2.54,2,0.390536913640109,34,0.8,0,9.31092768700225,18.6218553740045,46.5546384350113,14.8974842992036,0,1,2,5,8,40.1808346768973,43.5555042681381,62.6551650984921,8.64471360804421,65.7279342982877,15.1290753217907,39.3155378786084,30.8016137409104,48.2567409401671,56.9511529517389,10.6406737874427,49.4659737128351,18.8705392602141,35.8311157322181
"102",309,"delanco twp",4453,17589.0752314391,0,6.54285714285714,1.14111103860477,33.7033247689267,0.00488939861069454,1.76733422666547,0.269138546245703,0.177438065340631,0.711330274654858,0.181182423058868,20.4444444444444,0.111562000044926,9420.96707115532,0.511026624644886,0.215763276861957,0.0248869811406914,0.0541120599114115,9.24285714285714,0.94862050063484,0.0055995472702125,2.73,4.69415657688986,2.01690272575533,1188,223800,36.4,0.00631608251729797,0.0425358729748068,0.0861687768714086,5855.36792077037,3.2,876,2.50999064042722,0.8848559458795,0,1.69053503541684,1.76972371709289,2.15979592859543,5.40582870162457,0.93,2,0.253168511783986,16,1.8,34.4710884830796,34.4710884830796,103.413265449239,34.4710884830796,41.3653061796956,1,1,3,1,6,44.0588972624887,39.8782892375445,71.2740517470475,6.77428934303404,64.252414138211,17.0961673524432,40.5556848467948,42.0616629363653,42.6002908804672,71.1368357916445,8.29258933091721,46.2294308635385,23.6050862099884,38.9876493354869
"103",310,"delran twp",16529,38275.9504053577,0.0307462301073496,4.85833333333333,0.838276609172432,6.93968266493553,0.0143693362065547,2.65144739431672,0.198828807090075,0.586624195520674,0.791454204069817,0.22408171911565,10.0302780071566,0.151224748685926,1468.83822786316,0.534007541232639,0.391225689733152,0.0765006138140466,0.0343735866123926,7.25833333333333,0.925255677442591,3.50677656344157e-06,3.14,9.78733725626791,2.60280266884392,1269,238350,34.3,0.733989913010379,0.0279813849199025,0.169310027083453,9954.14628615214,4,3354,4.50637930493366,0.979942572489564,0,0.275059928000734,0.577796280786483,0.800724122077888,18.4744589204894,1.61,2,0.431837742105715,25,0.5,8.69470540294912,17.3894108058982,26.0841162088474,86.9470540294912,27.8230572894372,1,2,3,10,16,39.3155627479929,42.4082685022894,66.4992328663514,9.74674307920673,65.384283834284,15.168410737595,39.7537502946199,28.2892756153967,46.4920136228263,63.2780404481763,12.0241343852744,48.7121788938807,18.9652147354906,36.2934762835075
"104",311,"eastampton twp",5913,30713.2739819441,0.0191584009882688,4.22222222222222,0.0251654203042872,38.7954633819255,0.00302800671965722,1.78630186986086,0.230231087192776,0.279476705944365,0.197905536244663,0.079776821184961,9.98211091234347,0.259647665779914,599.466539134207,0.669070977783203,0.225233695068228,0.0280434081873858,0.00526485441065864,6.85555555555556,0.975530370884538,0.0303781962855166,2.74,8.54087227231143,2.22089988474965,1282,248900,33.9,0.487191714912009,0.0318820722157245,0.0776993006357266,4330.79733127678,4.9,7026,1.79505271577888,0.199239332449805,0,0.151221159955956,1.23675426542847,1.05944465831332,6.67960856133295,1.4,2,0.192522620788528,33,0.7,24.0573756124086,0,0,24.0573756124086,9.62295024496346,1,0,0,1,2,44.650135162213,35.9704154189172,72.8441846695074,5.21737508879969,64.1706054640107,15.46029487407,39.7188351129196,43.7783365820792,36.5890315685238,73.7210915734794,6.33807760387284,46.0499841255966,19.6677437104956,37.6907108606746
"105",312,"edgewater park twp",8689,16278.9217851297,0.0289170242526958,7.7125,0.611026246347344,27.9136229607642,0.0109343851115863,3.38423313581955,0.160299759173969,0.580517717739731,0.794359253129764,0.208593633263459,16.0832642916321,0.0602004285705194,1022.94835041855,0.593451025390625,0.488762907471148,0.0742559222514679,0.0346223931970034,13.8625,0.931779340823729,2.02776667949914e-05,2.68,5.45071591079864,2.71013739452417,1176,170350,35.5,1.22665532350836,0.0538024702054483,0.159582157447079,8378.49694056415,9.8,54573,4.08335325373368,1.80794817097868,0,0.171886957520534,1.72160279090832,0.330729960704035,15.8814434719402,-2.23,2,0.533757709182995,27,1.5,33.7739407987456,16.8869703993728,33.7739407987456,50.6609111981184,27.0191526389966,2,1,2,3,8,43.668121838318,45.7797405564673,67.9308684810601,9.96948464023126,63.9230165502503,20.6424975393742,41.9856216009502,40.9270369721312,51.6781567075979,65.6343458041556,12.3037586432825,45.5068996255822,32.1406638585119,41.3651436018769
